time,section_raw_DOF1,section_baseline_DOF1,section_relative_DOF1,inertia_raw_DOF1,inertia_baseline_DOF1,inertia_relative_DOF1,dynamic_DOF1,section_raw_DOF2,section_baseline_DOF2,section_relative_DOF2,inertia_raw_DOF2,inertia_baseline_DOF2,inertia_relative_DOF2,dynamic_DOF2,tower_base_shear
24.420000000001018,-17499622.86354962,32443.81251679687,-17532066.676066417,-5118021.681243849,-159869.7557506284,-4958151.925493221,-12573914.750573196,-2335513303.6163125,-2335510376.821715,-2926.7945976257324,1.1382285816587845,0.0,1.1382285816587845,-2927.9328262073914,-12573914.750573196
24.43000000000102,-16558120.67264427,32443.81251679687,-16590564.485161068,-6384955.999876483,-159869.7557506284,-6225086.244125855,-10365478.241035212,-2335513421.8699884,-2335510376.821715,-3045.048273563385,1.1441145451852694,0.0,1.1441145451852694,-3046.1923881085704,-10365478.241035212
24.44000000000102,-16826150.680719074,32443.81251679687,-16858594.49323587,-2132366.913145939,-159869.7557506284,-1972497.1573953105,-14886097.33584056,-2335513536.3086777,-2335510376.821715,-3159.4869627952576,1.1489379734853253,0.0,1.1489379734853253,-3160.635900768743,-14886097.33584056
24.450000000001022,-17209556.32355271,32443.81251679687,-17242000.136069506,1553480.4448034554,-159869.7557506284,1713350.2005540838,-18955350.33662359,-2335513646.9489946,-2335510376.821715,-3270.1272797584534,1.1463168731942321,0.0,1.1463168731942321,-3271.2735966316477,-18955350.33662359
24.460000000001024,-16895315.238961942,32443.81251679687,-16927759.05147874,1803153.2245830917,-159869.7557506284,1963022.98033372,-18890782.03181246,-2335513753.835724,-2335510376.821715,-3377.014008998871,1.1385865220786915,0.0,1.1385865220786915,-3378.1525955209495,-18890782.03181246
24.470000000001026,-16410966.879231855,32443.81251679687,-16443410.691748653,520133.8653509729,-159869.7557506284,680003.6211016013,-17123414.312850256,-2335513857.026015,-2335510376.821715,-3480.204299926758,1.137459893792645,0.0,1.137459893792645,-3481.3417598205506,-17123414.312850256
24.480000000001027,-15787689.725988358,32443.81251679687,-15820133.538505156,-572682.897933082,-159869.7557506284,-412813.14218245354,-15407320.396322701,-2335513956.5752053,-2335510376.821715,-3579.753490447998,1.1267001150164626,0.0,1.1267001150164626,-3580.8801905630144,-15407320.396322701
24.49000000000103,-14816651.710491816,32443.81251679687,-14849095.523008613,-2907947.2802645667,-159869.7557506284,-2748077.5245139385,-12101017.998494674,-2335514052.5355086,-2335510376.821715,-3675.7137937545776,1.125703078687442,0.0,1.125703078687442,-3676.839496833265,-12101017.998494674
24.50000000000103,-16564215.516900469,32443.81251679687,-16596659.329417266,4952123.017292613,-159869.7557506284,5111992.773043241,-21708652.102460507,-2335514144.958067,-2335510376.821715,-3768.1363520622253,1.1101331730628523,0.0,1.1101331730628523,-3769.246485235288,-21708652.102460507
24.510000000001032,-17782651.474007525,32443.81251679687,-17815095.286524322,9812088.917700749,-159869.7557506284,9971958.673451377,-27787053.959975697,-2335514233.896795,-2335510376.821715,-3857.0750799179077,1.106558717930846,0.0,1.106558717930846,-3858.1816386358387,-27787053.959975697
24.520000000001033,-18353577.70513938,32443.81251679687,-18386021.517656177,9716985.552033894,-159869.7557506284,9876855.307784522,-28262876.825440697,-2335514319.405718,-2335510376.821715,-3942.584002971649,1.089783021609084,0.0,1.089783021609084,-3943.673785993258,-28262876.825440697
24.530000000001035,-19121898.240424428,32443.81251679687,-19154342.052941225,9888895.611336384,-159869.7557506284,10048765.367087012,-29203107.42002824,-2335514401.532848,-2335510376.821715,-4024.711133003235,1.0890854897223012,0.0,1.0890854897223012,-4025.8002184929574,-29203107.42002824
24.540000000001037,-19522344.632204283,32443.81251679687,-19554788.44472108,8649368.720263489,-159869.7557506284,8809238.476014117,-28364026.920735195,-2335514480.3149977,-2335510376.821715,-4103.493282794952,1.0752048960816558,0.0,1.0752048960816558,-4104.568487691034,-28364026.920735195
24.550000000001038,-20625491.34840151,32443.81251679687,-20657935.160918307,9835025.148733737,-159869.7557506284,9994894.904484365,-30652830.06540267,-2335514555.780832,-2335510376.821715,-4178.95911693573,1.0742478923873726,0.0,1.0742478923873726,-4180.033364828118,-30652830.06540267
24.56000000000104,-21369752.65920702,32443.81251679687,-21402196.471723817,9966877.656718755,-159869.7557506284,10126747.412469383,-31528943.8841932,-2335514627.9570174,-2335510376.821715,-4251.13530254364,1.0590281934298207,0.0,1.0590281934298207,-4252.19433073707,-31528943.8841932
24.57000000000104,-20205772.36508351,32443.81251679687,-20238216.177600306,3014714.255536424,-159869.7557506284,3174584.011287052,-23412800.188887358,-2335514696.8726006,-2335510376.821715,-4320.050885677338,1.055505984385245,0.0,1.055505984385245,-4321.106391661723,-23412800.188887358
24.580000000001043,-20079555.694247477,32443.81251679687,-20111999.506764274,1134732.491506118,-159869.7557506284,1294602.2472567465,-21406601.75402102,-2335514762.560601,-2335510376.821715,-4385.738886356354,1.0388500728798271,0.0,1.0388500728798271,-4386.777736429233,-21406601.75402102
24.590000000001044,-20400834.350306854,32443.81251679687,-20433278.16282365,2592000.277107745,-159869.7557506284,2751870.032858373,-23185148.195682023,-2335514825.0593634,-2335510376.821715,-4448.237648487091,1.0322181493246525,0.0,1.0322181493246525,-4449.269866636416,-23185148.195682023
24.600000000001046,-21516620.4621381,32443.81251679687,-21549064.2746549,6414102.672096809,-159869.7557506284,6573972.427847438,-28123036.702502336,-2335514884.413827,-2335510376.821715,-4507.592112064362,1.013716830832109,0.0,1.013716830832109,-4508.605828895194,-28123036.702502336
24.610000000001047,-20599829.930870663,32443.81251679687,-20632273.74338746,2651350.433998052,-159869.7557506284,2811220.18974868,-23443493.933136143,-2335514940.674074,-2335510376.821715,-4563.852359294891,1.0058858438931164,0.0,1.0058858438931164,-4564.858245138785,-23443493.933136143
24.62000000000105,-19189753.15274462,32443.81251679687,-19222196.96526142,-3082491.920136488,-159869.7557506284,-2922622.16438586,-16299574.80087556,-2335514993.8903456,-2335510376.821715,-4617.068630695343,0.9901511781318839,0.0,0.9901511781318839,-4618.058781873475,-16299574.80087556
24.63000000000105,-22762762.048973463,32443.81251679687,-22795205.86149026,10556769.617851883,-159869.7557506284,10716639.373602511,-33511845.235092774,-2335515044.108287,-2335510376.821715,-4667.286571979523,0.9847492532055973,0.0,0.9847492532055973,-4668.271321232728,-33511845.235092774
24.640000000001052,-22896977.15024882,32443.81251679687,-22929420.96276562,10802385.600001568,-159869.7557506284,10962255.355752196,-33891676.31851782,-2335515091.3670187,-2335510376.821715,-4714.545303821564,0.9730053109461045,0.0,0.9730053109461045,-4715.51830913251,-33891676.31851782
24.650000000001054,-18521029.253084738,32443.81251679687,-18553473.065601535,-7894057.849764158,-159869.7557506284,-7734188.09401353,-10819284.971588004,-2335515135.697614,-2335510376.821715,-4758.87589931488,0.9713154555011276,0.0,0.9713154555011276,-4759.8472147703815,-10819284.971588004
24.660000000001055,-16378364.1835258,32443.81251679687,-16410807.996042598,-14044317.61718971,-159869.7557506284,-13884447.86143908,-2526360.134603517,-2335515177.1206775,-2335510376.821715,-4800.298962593079,0.9657396613447546,0.0,0.9657396613447546,-4801.264702254423,-2526360.134603517
24.670000000001057,-15207990.7905986,32443.81251679687,-15240434.603115397,-12605265.034628449,-159869.7557506284,-12445395.27887782,-2795039.3242375758,-2335515215.6449485,-2335510376.821715,-4838.823233604431,0.9687220387475892,0.0,0.9687220387475892,-4839.791955643179,-2795039.3242375758
24.68000000000106,-14600730.395045096,32443.81251679687,-14633174.207561893,-9114255.109117238,-159869.7557506284,-8954385.35336661,-5678788.854195284,-2335515251.2675524,-2335510376.821715,-4874.445837497711,0.9690870202545452,0.0,0.9690870202545452,-4875.414924517966,-5678788.854195284
24.69000000000106,-13212940.902147206,32443.81251679687,-13245384.714664003,-8867347.088832632,-159869.7557506284,-8707477.333082004,-4537907.381581999,-2335515283.972212,-2335510376.821715,-4907.150496959686,0.9786278974794187,0.0,0.9786278974794187,-4908.129124857166,-4537907.381581999
24.70000000000106,-12079163.07866572,32443.81251679687,-12111606.891182518,-8555189.789081762,-159869.7557506284,-8395320.033331133,-3716286.857851384,-2335515313.7254224,-2335510376.821715,-4936.9037075042725,0.9883463108354054,0.0,0.9883463108354054,-4937.892053815108,-3716286.857851384
24.710000000001063,-12692623.073565762,32443.81251679687,-12725066.88608256,-2079274.6447633551,-159869.7557506284,-1919404.8890127267,-10805661.997069834,-2335515340.473577,-2335510376.821715,-4963.65186214447,1.0064948135668166,0.0,1.0064948135668166,-4964.658356958037,-10805661.997069834
24.720000000001065,-11155770.11035439,32443.81251679687,-11188213.922871187,-4452589.313427096,-159869.7557506284,-4292719.557676468,-6895494.365194719,-2335515364.1429563,-2335510376.821715,-4987.321241378784,1.025038122988629,0.0,1.025038122988629,-4988.346279501773,-6895494.365194719
24.730000000001066,-13792826.801162146,32443.81251679687,-13825270.613678943,6218363.779750848,-159869.7557506284,6378233.535501476,-20203504.14918042,-2335515384.6418123,-2335510376.821715,-5007.820097446442,1.049570807302938,0.0,1.049570807302938,-5008.869668253745,-20203504.14918042
24.740000000001068,-15208131.769966645,32443.81251679687,-15240575.582483443,12102117.703668639,-159869.7557506284,12261987.459419267,-27502563.04190271,-2335515401.864046,-2335510376.821715,-5025.0423312187195,1.0735219935574172,0.0,1.0735219935574172,-5026.115853212277,-27502563.04190271
24.75000000000107,-13113101.079997288,32443.81251679687,-13145544.892514085,1223463.0607901353,-159869.7557506284,1383332.8165407637,-14528877.70905485,-2335515415.693969,-2335510376.821715,-5038.872253894806,1.100223945918427,0.0,1.100223945918427,-5039.972477840724,-14528877.70905485
24.76000000000107,-12642070.755336363,32443.81251679687,-12674514.56785316,-1807543.2942498643,-159869.7557506284,-1647673.5384992359,-11026841.029353924,-2335515426.011962,-2335510376.821715,-5049.190247058868,1.1247799749575398,0.0,1.1247799749575398,-5050.315027033826,-11026841.029353924
24.770000000001072,-12678825.897163745,32443.81251679687,-12711269.709680542,-992636.8134016743,-159869.7557506284,-832767.0576510458,-11878502.652029496,-2335515432.6978035,-2335510376.821715,-5055.876088619232,1.151135692628925,0.0,1.151135692628925,-5057.027224311861,-11878502.652029496
24.780000000001074,-11660281.5996339,32443.81251679687,-11692725.412150698,-3798272.3555273614,-159869.7557506284,-3638402.599776733,-8054322.812373964,-2335515435.6299233,-2335510376.821715,-5058.808208465576,1.1771116288786307,0.0,1.1771116288786307,-5059.985320094454,-8054322.812373964
24.790000000001076,-9588955.783332063,32443.81251679687,-9621399.59584886,-9851595.189604688,-159869.7557506284,-9691725.43385406,70325.83800520003,-2335515434.683549,-2335510376.821715,-5057.861834049225,1.2043579188185614,0.0,1.2043579188185614,-5059.066191968043,70325.83800520003
24.800000000001077,-6442412.763864297,32443.81251679687,-6474856.576381095,-17627110.520621303,-159869.7557506284,-17467240.764870673,10992384.188489579,-2335515429.7302313,-2335510376.821715,-5052.908516407013,1.2319060321440647,0.0,1.2319060321440647,-5054.140422439157,10992384.188489579
24.81000000000108,-6002316.315673752,32443.81251679687,-6034760.128190549,-13853887.632798424,-159869.7557506284,-13694017.877047796,7659257.748857247,-2335515420.63644,-2335510376.821715,-5043.81472492218,1.2613722828137894,0.0,1.2613722828137894,-5045.076097204994,7659257.748857247
24.82000000000108,-5635789.025310094,32443.81251679687,-5668232.837826891,-8705971.570990533,-159869.7557506284,-8546101.815239904,2877868.9774130136,-2335515407.261014,-2335510376.821715,-5030.439299106598,1.2925706808147974,0.0,1.2925706808147974,-5031.7318697874125,2877868.9774130136
24.830000000001082,-6846480.289620595,32443.81251679687,-6878924.102137392,-783149.8391875684,-159869.7557506284,-623280.08343694,-6255644.0187004525,-2335515389.45494,-2335510376.821715,-5012.633224964142,1.3238556186073405,0.0,1.3238556186073405,-5013.957080582749,-6255644.0187004525
24.840000000001083,-9077511.632222248,32443.81251679687,-9109955.444739046,9199408.026995637,-159869.7557506284,9359277.782746265,-18469233.22748531,-2335515367.066867,-2335510376.821715,-4990.245151996613,1.3534645987489617,0.0,1.3534645987489617,-4991.598616595362,-18469233.22748531
24.850000000001085,-9483398.873389337,32443.81251679687,-9515842.685906135,8793831.667091634,-159869.7557506284,8953701.422842262,-18469544.1087484,-2335515339.9530334,-2335510376.821715,-4963.131318569183,1.3781463525791042,0.0,1.3781463525791042,-4964.509464921763,-18469544.1087484
24.860000000001087,-10797684.784728106,32443.81251679687,-10830128.597244903,10178548.591400327,-159869.7557506284,10338418.347150955,-21168546.94439586,-2335515307.987855,-2335510376.821715,-4931.166140079498,1.3975981302019198,0.0,1.3975981302019198,-4932.5637382097,-21168546.94439586
24.870000000001088,-12683191.637169415,32443.81251679687,-12715635.449686212,13315426.24731714,-159869.7557506284,13475296.00306777,-26190931.452753983,-2335515271.070944,-2335510376.821715,-4894.249228954315,1.4101609955129568,0.0,1.4101609955129568,-4895.659389949828,-26190931.452753983
24.88000000000109,-13480966.433826344,32443.81251679687,-13513410.246343141,11568325.18966501,-159869.7557506284,11728194.945415638,-25241605.19175878,-2335515229.128555,-2335510376.821715,-4852.306839942932,1.4183763378913037,0.0,1.4183763378913037,-4853.725216280824,-25241605.19175878
24.89000000000109,-13481050.134417074,32443.81251679687,-13513493.946933871,6737212.353563373,-159869.7557506284,6897082.109314001,-20410576.05624787,-2335515182.111425,-2335510376.821715,-4805.289710044861,1.4203420020580433,0.0,1.4203420020580433,-4806.7100520469185,-20410576.05624787
24.900000000001093,-12901610.657185795,32443.81251679687,-12934054.469702592,1459679.3661867026,-159869.7557506284,1619549.121937331,-14553603.591639923,-2335515129.9913483,-2335510376.821715,-4753.169633388519,1.4199516803093406,0.0,1.4199516803093406,-4754.5895850688285,-14553603.591639923
24.910000000001094,-12907600.839608558,32443.81251679687,-12940044.652125355,-184485.43917493822,-159869.7557506284,-24615.683424309827,-12915428.968701046,-2335515072.7554116,-2335510376.821715,-4695.933696746826,1.4163323684088622,0.0,1.4163323684088622,-4697.350029115235,-12915428.968701046
24.920000000001096,-12354979.952922666,32443.81251679687,-12387423.765439464,-2170017.9964166335,-159869.7557506284,-2010148.240666005,-10377275.524773458,-2335515010.3987503,-2335510376.821715,-4633.5770354270935,1.413527660330952,0.0,1.413527660330952,-4634.990563087425,-10377275.524773458
24.930000000001098,-12179804.555208126,32443.81251679687,-12212248.367724923,-2537409.950184605,-159869.7557506284,-2377540.194433977,-9834708.173290946,-2335514942.9191747,-2335510376.821715,-4566.097459793091,1.4087188429709832,0.0,1.4087188429709832,-4567.506178636062,-9834708.173290946
24.9400000000011,-10358808.41513847,32443.81251679687,-10391252.227655267,-7454493.066247541,-159869.7557506284,-7294623.310496913,-3096628.917158354,-2335514870.315399,-2335510376.821715,-4493.49368429184,1.4050075271332618,0.0,1.4050075271332618,-4494.898691818973,-3096628.917158354
24.9500000000011,-9141388.906690503,32443.81251679687,-9173832.7192073,-9809591.470552944,-159869.7557506284,-9649721.714802315,475888.9955950156,-2335514792.587661,-2335510376.821715,-4415.7659459114075,1.3987926792957488,0.0,1.3987926792957488,-4417.164738590704,475888.9955950156
24.960000000001102,-7346028.422551883,32443.81251679687,-7378472.235068681,-11894891.10745662,-159869.7557506284,-11735021.351705993,4356549.116637312,-2335514709.739002,-2335510376.821715,-4332.917287349701,1.3933844877568857,0.0,1.3933844877568857,-4334.310671837457,4356549.116637312
24.970000000001104,-7565549.105509941,32443.81251679687,-7597992.918026738,-7129474.385130443,-159869.7557506284,-6969604.6293798145,-628388.2886469234,-2335514621.7766743,-2335510376.821715,-4244.954959392548,1.3846064198768016,0.0,1.3846064198768016,-4246.339565812425,-628388.2886469234
24.980000000001105,-5163945.385582539,32443.81251679687,-5196389.198099336,-10814510.41039905,-159869.7557506284,-10654640.654648421,5458251.456549086,-2335514528.7147074,-2335510376.821715,-4151.8929924964905,1.375067497273112,0.0,1.375067497273112,-4153.268059993764,5458251.456549086
24.990000000001107,-4994836.096814008,32443.81251679687,-5027279.909330806,-8293013.041877079,-159869.7557506284,-8133143.286126451,3105863.376795645,-2335514430.5781016,-2335510376.821715,-4053.756386756897,1.359900846931545,0.0,1.359900846931545,-4055.1162876038284,3105863.376795645
25.00000000000111,-6738333.165035966,32443.81251679687,-6770776.977552762,2682216.0999664804,-159869.7557506284,2842085.8557171086,-9612862.833269872,-2335514327.4072604,-2335510376.821715,-3950.585545539856,1.3423548706848987,0.0,1.3423548706848987,-3951.927900410541,-9612862.833269872
25.01000000000111,-6302306.579091158,32443.81251679687,-6334750.391607955,2005609.1578519507,-159869.7557506284,2165478.913602579,-8500229.305210534,-2335514219.2613335,-2335510376.821715,-3842.439618587494,1.3178078376974156,0.0,1.3178078376974156,-3843.757426425191,-8500229.305210534
25.02000000000111,-4129685.7933202335,32443.81251679687,-4162129.6058370303,-5524538.71916462,-159869.7557506284,-5364668.963413992,1202539.3575769616,-2335514106.220803,-2335510376.821715,-3729.399087905884,1.2897136327484766,0.0,1.2897136327484766,-3730.688801538632,1202539.3575769616
25.030000000001113,-3859888.36204947,32443.81251679687,-3892332.174566267,-5342195.9862789,-159869.7557506284,-5182326.230528272,1289994.0559620047,-2335513988.388366,-2335510376.821715,-3611.5666513442993,1.254770807051699,0.0,1.254770807051699,-3612.821422151351,1289994.0559620047
25.040000000001115,-4767712.340631462,32443.81251679687,-4800156.153148258,732781.2932515196,-159869.7557506284,892651.049002148,-5692807.202150406,-2335513865.8870106,-2335510376.821715,-3489.0652956962585,1.2175295201678775,0.0,1.2175295201678775,-3490.2828252164263,-5692807.202150406
25.050000000001116,-3898325.677870158,32443.81251679687,-3930769.490386955,-1511485.6017708154,-159869.7557506284,-1351615.846020187,-2579153.644366768,-2335513738.857292,-2335510376.821715,-3362.0355772972107,1.1740805271472468,0.0,1.1740805271472468,-3363.209657824358,-2579153.644366768
25.060000000001118,-4952321.940399015,32443.81251679687,-4984765.752915813,2722503.787246367,-159869.7557506284,2882373.542996995,-7867139.295912808,-2335513607.4555745,-2335510376.821715,-3230.6338596343994,1.1289959565180947,0.0,1.1289959565180947,-3231.7628555909173,-7867139.295912808
25.07000000000112,-4008365.8235099483,32443.81251679687,-4040809.636026745,-144967.50830687812,-159869.7557506284,14902.247443750268,-4055711.883470495,-2335513471.8520236,-2335510376.821715,-3095.0303087234497,1.07901021721087,0.0,1.07901021721087,-3096.1093189406606,-4055711.883470495
25.08000000000112,-5815627.31024049,32443.81251679687,-5848071.122757288,5591302.994486511,-159869.7557506284,5751172.750237139,-11599243.872994427,-2335513332.2279515,-2335510376.821715,-2955.4062366485596,1.0285396086394112,0.0,1.0285396086394112,-2956.434776257199,-11599243.872994427
25.090000000001123,-7017579.575235813,32443.81251679687,-7050023.387752609,9605465.530430187,-159869.7557506284,9765335.286180815,-16815358.673933424,-2335513188.7732134,-2335510376.821715,-2811.9514985084534,0.9741951557142023,0.0,0.9741951557142023,-2812.9256936641677,-16815358.673933424
25.100000000001124,-6773085.389529928,32443.81251679687,-6805529.202046724,5731371.450622452,-159869.7557506284,5891241.206373081,-12696770.408419805,-2335513041.6832604,-2335510376.821715,-2664.861545562744,0.9208096776399124,0.0,0.9208096776399124,-2665.7823552403843,-12696770.408419805
25.110000000001126,-7454008.666678256,32443.81251679687,-7486452.479195053,5968398.854323739,-159869.7557506284,6128268.610074367,-13614721.08926942,-2335512891.155067,-2335510376.821715,-2514.333352088928,0.8655749527292596,0.0,0.8655749527292596,-2515.1989270416575,-13614721.08926942
25.120000000001127,-7189229.016224019,32443.81251679687,-7221672.828740817,3377510.635413466,-159869.7557506284,3537380.391164094,-10759053.21990491,-2335512737.383301,-2335510376.821715,-2360.5615859031677,0.8123223086622087,0.0,0.8123223086622087,-2361.37390821183,-10759053.21990491
25.13000000000113,-8170546.222117315,32443.81251679687,-8202990.034634111,5294842.056207748,-159869.7557506284,5454711.811958376,-13657701.846592488,-2335512580.559296,-2335510376.821715,-2203.7375812530518,0.7568030524953482,0.0,0.7568030524953482,-2204.494384305547,-13657701.846592488
25.14000000000113,-3443496.47884494,32443.81251679687,-3475940.291361737,-11661658.686127268,-159869.7557506284,-11501788.93037664,8025848.6390149025,-2335512420.8722496,-2335510376.821715,-2044.0505347251892,0.7028811797811443,0.0,0.7028811797811443,-2044.7534159049703,8025848.6390149025
25.150000000001132,-3099742.9668163266,32443.81251679687,-3132186.7793331235,-11749050.472135581,-159869.7557506284,-11589180.716384953,8456993.937051829,-2335512258.511408,-2335510376.821715,-1881.6896929740906,0.6457352972861266,0.0,0.6457352972861266,-1882.3354282713767,8456993.937051829
25.160000000001133,3013194.6971798204,32443.81251679687,2980750.8846630235,-26291036.596306983,-159869.7557506284,-26131166.840556353,29111917.725219376,-2335512093.672842,-2335510376.821715,-1716.8511271476746,0.5857141313953171,0.0,0.5857141313953171,-1717.4368412790698,29111917.725219376
25.170000000001135,5377552.297232658,32443.81251679687,5345108.48471586,-28340117.029565193,-159869.7557506284,-28180247.273814563,33525355.758530423,-2335511926.573031,-2335510376.821715,-1549.7513160705566,0.5160717004794506,0.0,0.5160717004794506,-1550.267387771036,33525355.758530423
25.180000000001137,6580142.932070967,32443.81251679687,6547699.1195541695,-19722366.496492803,-159869.7557506284,-19562496.740742173,26110195.860296343,-2335511757.46496,-2335510376.821715,-1380.6432452201843,0.4377750049658484,0.0,0.4377750049658484,-1381.0810202251503,26110195.860296343
25.190000000001138,9521406.45303661,32443.81251679687,9488962.640519813,-21765463.449792758,-159869.7557506284,-21605593.694042128,31094556.33456194,-2335511586.6508913,-2335510376.821715,-1209.8291764259338,0.3465004496126678,0.0,0.3465004496126678,-1210.1756768755465,31094556.33456194
25.20000000000114,8864099.700897014,32443.81251679687,8831655.888380216,-10249295.827245008,-159869.7557506284,-10089426.07149438,18921081.959874596,-2335511414.4849477,-2335510376.821715,-1037.6632328033447,0.24892139082794973,0.0,0.24892139082794973,-1037.9121541941727,18921081.959874596
25.21000000000114,8491569.423375,32443.81251679687,8459125.610858202,-2642052.9411637085,-159869.7557506284,-2482183.1854130803,10941308.796271283,-2335511241.362772,-2335510376.821715,-864.5410571098328,0.1443757919637454,0.0,0.1443757919637454,-864.6854329017965,10941308.796271283
25.220000000001143,8397650.391091019,32443.81251679687,8365206.578574222,690341.9074822603,-159869.7557506284,850211.6632328887,7514994.915341333,-2335511067.7042255,-2335510376.821715,-690.8825106620789,0.03968305875455602,0.0,0.03968305875455602,-690.9221937208334,7514994.915341333
25.230000000001144,6129512.277277149,32443.81251679687,6097068.464760352,9129171.622485764,-159869.7557506284,9289041.378236393,-3191972.9134760406,-2335510893.93133,-2335510376.821715,-517.1096153259277,-0.06248636036491639,0.0,-0.06248636036491639,-517.0471289655628,-3191972.9134760406
25.240000000001146,7562726.283315035,32443.81251679687,7530282.470798237,3212647.776269105,-159869.7557506284,3372517.532019733,4157764.9387785043,-2335510720.443495,-2335510376.821715,-343.62177991867065,-0.15649482777724,0.0,-0.15649482777724,-343.4652850908934,4157764.9387785043
25.250000000001148,5757723.25778228,32443.81251679687,5725279.445265483,6435932.605049275,-159869.7557506284,6595802.360799903,-870522.9155344199,-2335510547.599006,-2335510376.821715,-170.7772912979126,-0.24375290235349212,0.0,-0.24375290235349212,-170.5335383955591,-870522.9155344199
25.26000000000115,6467186.488280686,32443.81251679687,6434742.675763888,3462611.5493727545,-159869.7557506284,3622481.3051233827,2812261.3706405056,-2335510375.708173,-2335510376.821715,1.113542079925537,-0.3229559153230861,0.0,-0.3229559153230861,1.4364979952486232,2812261.3706405056
25.27000000000115,6339963.775907988,32443.81251679687,6307519.96339119,586398.546101818,-159869.7557506284,746268.3018524464,5561251.661538744,-2335510205.038558,-2335510376.821715,171.78315687179565,-0.3993575196174204,0.0,-0.3993575196174204,172.18251439141306,5561251.661538744
25.280000000001152,7280975.575584102,32443.81251679687,7248531.763067305,-2330539.3358819718,-159869.7557506284,-2170669.5801313436,9419201.34319865,-2335510035.826471,-2335510376.821715,340.9952440261841,-0.4709757112091504,0.0,-0.4709757112091504,341.46621973739326,9419201.34319865
25.290000000001154,6631596.327325691,32443.81251679687,6599152.514808893,-1144829.5988202668,-159869.7557506284,-984959.8430696384,7584112.357878531,-2335509868.2904234,-2335510376.821715,508.53129148483276,-0.5446220720775674,0.0,-0.5446220720775674,509.07591355691034,7584112.357878531
25.300000000001155,7356868.769040171,32443.81251679687,7324424.956523374,-2228714.9315487873,-159869.7557506284,-2068845.1757981589,9393270.132321533,-2335509702.6471577,-2335510376.821715,674.1745572090149,-0.6190804285399274,0.0,-0.6190804285399274,674.7936376375549,9393270.132321533
25.310000000001157,7002095.851739636,32443.81251679687,6969652.039222838,-1782969.921574713,-159869.7557506284,-1623100.1658240845,8592752.205046922,-2335509539.1223474,-2335510376.821715,837.6993675231934,-0.6954746614718381,0.0,-0.6954746614718381,838.3948421846652,8592752.205046922
25.32000000000116,8426134.622573325,32443.81251679687,8393690.810056528,-5100311.259679031,-159869.7557506284,-4940441.503928402,13334132.31398493,-2335509377.951373,-2335510376.821715,998.8703417778015,-0.7709246890567458,0.0,-0.7709246890567458,999.6412664668583,13334132.31398493
25.33000000000116,8884197.4825454,32443.81251679687,8851753.670028603,-6699507.627587415,-159869.7557506284,-6539637.871836787,15391391.54186539,-2335509219.3791246,-2335510376.821715,1157.4425902366638,-0.8494615267323056,0.0,-0.8494615267323056,1158.292051763396,15391391.54186539
25.34000000000116,8233665.185560762,32443.81251679687,8201221.373043966,-1475248.8840032455,-159869.7557506284,-1315379.128252617,9516600.501296584,-2335509063.669624,-2335510376.821715,1313.1520910263062,-0.9344103823390171,0.0,-0.9344103823390171,1314.086501408645,9516600.501296584
25.350000000001163,10321832.441469464,32443.81251679687,10289388.628952667,-8234580.417151116,-159869.7557506284,-8074710.661400488,18364099.290353157,-2335508911.1392307,-2335510376.821715,1465.6824841499329,-1.0433226930181752,0.0,-1.0433226930181752,1466.725806842951,18364099.290353157
25.360000000001165,11210874.602635441,32443.81251679687,11178430.790118644,-9314746.560586361,-159869.7557506284,-9154876.804835733,20333307.59495438,-2335508762.119853,-2335510376.821715,1614.701861858368,-1.0973925374694118,0.0,-1.0973925374694118,1615.7992543958374,20333307.59495438
25.370000000001166,11545204.703266399,32443.81251679687,11512760.890749602,-7560903.652557503,-159869.7557506284,-7401033.896806875,18913794.787556477,-2335508616.888364,-2335510376.821715,1759.9333510398865,-1.1820777273714604,0.0,-1.1820777273714604,1761.115428767258,18913794.787556477
25.380000000001168,13586398.155575695,32443.81251679687,13553954.343058897,-11573519.584661916,-159869.7557506284,-11413649.828911288,24967604.171970185,-2335508475.7496886,-2335510376.821715,1901.0720262527466,-1.2928268743028162,0.0,-1.2928268743028162,1902.3648531270494,24967604.171970185
25.39000000000117,15096839.079333585,32443.81251679687,15064395.266816787,-13957486.673745435,-159869.7557506284,-13797616.917994807,28862012.184811592,-2335508339.064147,-2335510376.821715,2037.7575678825378,-1.3574467356443183,0.0,-1.3574467356443183,2039.1150146181822,28862012.184811592
25.40000000000117,13586118.110666035,32443.81251679687,13553674.298149237,-3889057.9006190384,-159869.7557506284,-3729188.14486841,17282862.443017647,-2335508207.161022,-2335510376.821715,2169.660692691803,-1.445381518866128,0.0,-1.445381518866128,2171.1060742106692,17282862.443017647
25.410000000001173,12709812.118376091,32443.81251679687,12677368.305859294,1588828.535275684,-159869.7557506284,1748698.2910263124,10928670.01483298,-2335508080.3428307,-2335510376.821715,2296.4788842201233,-1.5098537761021293,0.0,-1.5098537761021293,2297.9887379962256,10928670.01483298
25.420000000001174,14121811.007544806,32443.81251679687,14089367.195028009,-3379551.5196729847,-159869.7557506284,-3219681.7639223565,17309048.958950367,-2335507958.8873415,-2335510376.821715,2417.9343733787537,-1.57240909029395,0.0,-1.57240909029395,2419.5067824690477,17309048.958950367
