time,displacement,displacement_increment,absolute_displacement,acceleration,tower_base_moment,tower_base_shear,damper_force,damper_stroke,ground_displacement,ground_velocity,ground_acceleration
7.0799999999998935,0.015131457193813092,0.015131457193813092,0.30642727202032116,-0.08224294023367158,13286733.177035332,-13931393.028208837,368010.64443451585,-0.014275775755387021,-0.16893717964000002,0.0074231419999999885,0.1392452
7.089999999999893,0.01464834384847874,0.01464834384847874,0.30594413390365544,-0.3675099463620104,67855462.10084105,-21411363.555749804,409971.1075385808,-0.014032255401198845,-0.16884880306500002,0.01025217299999999,0.426561
7.099999999999893,0.014144822889967934,0.014144822889967934,0.30544058825168574,0.0009596017402107654,111229079.01340556,-13797933.714023618,445615.9939228459,-0.013758046394737766,-0.16873414641000004,0.012679157999999989,0.058836
7.109999999999893,0.013639368288693443,0.013639368288693443,0.30493510908154897,0.2882492876918551,141148900.9113791,-3887011.198008309,477702.8245085636,-0.013456460692627792,-0.16861157141000002,0.011835841999999989,-0.2274992
7.119999999999893,0.013152698354280568,0.013152698354280568,0.30444841475008444,0.1739353697640295,160628435.40789008,-6497542.173635837,501687.0553695206,-0.013131838315529082,-0.16850176872500003,0.010124694999999989,-0.1147302
7.129999999999892,0.012709030297352597,0.012709030297352597,0.3040047225162246,1.0839638769675233,150075047.9000311,19818810.804465074,516021.00013707386,-0.01279128245301836,-0.16842905723500004,0.004417602999999989,-1.0266882
7.139999999999892,0.012339529722764697,0.012339529722764697,0.3036351980338865,0.6248469371689774,127567596.35296106,13001856.485322008,519016.2419847231,-0.012443656412132992,-0.16842484065500005,-0.003574287000000011,-0.5716898
7.149999999999892,0.012036183269205525,0.012036183269205525,0.3033318279920157,0.3125198673883911,99648716.29505634,3675437.2678480474,505948.9578159666,-0.012100663250011301,-0.16848149482000005,-0.007756546000000012,-0.264762
7.159999999999892,0.011779043370886477,0.011779043370886477,0.30307466487552365,0.598390343204201,65228684.704253435,13380372.858173903,486688.3126636499,-0.011771354164757525,-0.16857953030500006,-0.011850551000000011,-0.554039
7.169999999999892,0.011570810884657723,0.011570810884657723,0.3028664095891859,0.4470126523769747,27972782.27609992,11521249.860565688,466740.7163727849,-0.01145830496903219,-0.16872201148500005,-0.01664568500000001,-0.4049878
7.179999999999891,0.01140683288224631,0.01140683288224631,0.30270240925008507,0.2777822415147422,-9183171.842750072,7789356.214106813,441240.7027239363,-0.011163959521000522,-0.16890457469000006,-0.019866956000000012,-0.2392664
7.189999999999891,0.011269182763087804,0.011269182763087804,0.30256473730207056,0.05055850804765638,-39534800.85218859,2036422.5117163432,413913.67278689606,-0.010890933443828438,-0.16910956912000005,-0.02113193000000001,-0.0137284
7.199999999999891,0.01113332100016462,0.01113332100016462,0.3024288542603237,-0.30734894906367755,-55891617.00313544,-8392262.14037288,389284.1254038413,-0.010638434659809515,-0.16931265138000004,-0.01948452200000001,0.34321
7.209999999999891,0.010989727307640695,0.010989727307640695,0.3022852398770709,0.25487384552684045,-74632783.48230696,5696011.589109797,371551.6505841987,-0.01040231521957477,-0.16950435868000005,-0.01885693800000001,-0.2176932
7.2199999999998905,0.010853189436083821,0.010853189436083821,0.302148681936382,0.07985301840538865,-90818254.17472577,3694936.8952387455,359167.7174876818,-0.010177695436618284,-0.16969942453500006,-0.02015623300000001,-0.0421658
7.22999999999989,0.01072384734332027,0.01072384734332027,0.30201932042782187,-0.1267294154186968,-103109218.38741994,-3537113.8574287635,344430.5773489447,-0.009963476875071459,-0.16989794700500005,-0.01954826100000001,0.1637602
7.23999999999989,0.010589298338709197,0.010589298338709197,0.301884752692599,-0.03466409191406272,-111749902.92611647,-948960.893668544,330464.14378577075,-0.009760085273554403,-0.17008754601500006,-0.018371541000000012,0.0715838
7.24999999999989,0.010452653838316395,0.010452653838316395,0.3017480901763218,0.11224513610474426,-121363959.34458375,2935343.2029505577,321117.6930420249,-0.009565321989989661,-0.17027133497000008,-0.018386250000000014,-0.0745256
7.25999999999989,0.010319419892506565,0.010319419892506565,0.30161483895622004,-0.053389260724314366,-128383040.87366438,-730477.3299469904,311800.30908297043,-0.009377484216813253,-0.1704548052300001,-0.018307802000000015,0.0902152
7.269999999999889,0.01018659123465554,0.01018659123465554,0.30148199379196133,0.01076016690888943,-135079817.21368265,-36334.73570587463,301766.79637421743,-0.009196790408303762,-0.17063499048000008,-0.017729248000000017,0.0254956
7.279999999999889,0.01004369923511389,0.01004369923511389,0.3013390860794078,-0.3706489505427001,-130995916.57446766,-10007527.654403161,293096.133120974,-0.009022900281236479,-0.17080149636000008,-0.015571928000000016,0.4059684
7.289999999999889,0.009889607817812673,0.009889607817812673,0.3011849797657021,0.2825772489272447,-135048126.01219845,5573625.942159044,288326.41442722594,-0.008853818440002381,-0.17095324421000008,-0.014777642000000016,-0.2471112
7.299999999999889,0.009746628385644607,0.009746628385644607,0.3010419862742964,0.24999912511355388,-143150294.1100862,8562943.785191141,285629.70599611604,-0.008687394426619865,-0.17111259171000007,-0.017091858000000015,-0.215732
7.309999999999889,0.009617246667562251,0.009617246667562251,0.30091259135483456,-0.2386413916681934,-146221899.69725704,-6237419.606489046,276721.7329395261,-0.008525268205932968,-0.17128216196500007,-0.016822193000000017,0.269665
7.319999999999888,0.009484855859218766,0.009484855859218766,0.30078018822536645,0.10693771744035918,-150794523.28216457,2615243.8417599937,265747.5647137671,-0.00837029405856965,-0.17144560347000007,-0.015866108000000018,-0.078448
7.329999999999888,0.009351278703700672,0.009351278703700672,0.3006465996494408,-0.022669804884399708,-152319024.64361334,133236.18578465132,259736.8837179435,-0.00822126422669786,-0.17160497548500006,-0.016008295000000016,0.0500106
7.339999999999888,0.009211073540719483,0.009211073540719483,0.30050638398442475,-0.3267093435371567,-146462615.2651515,-9087488.46362048,253114.79586222128,-0.008076683885573865,-0.17175503180000007,-0.014002968000000015,0.3510548
7.349999999999888,0.009051335515945058,0.009051335515945058,0.30034663639280834,-0.10522597977024481,-138264789.10138822,-4533212.377632331,249631.38978922437,-0.007935658031885506,-0.17188307364500008,-0.011605401000000015,0.1284586
7.3599999999998875,0.008872247336941086,0.008872247336941086,0.30016753959691767,-0.23684486610496308,-124615799.7609334,-7482976.0966383815,252244.0867650011,-0.0077949291708236945,-0.17198944423000007,-0.009668716000000015,0.2588784
7.369999999999887,0.008667703882434763,0.008667703882434763,0.29996298848848346,-0.4392953081147585,-103204488.05599356,-14973243.628399132,256907.97643285265,-0.00765164245896538,-0.17206816189500007,-0.006074817000000014,0.4599014
7.379999999999887,0.008439517053573209,0.008439517053573209,0.29973479498135336,0.16971042418795984,-89113604.2430582,980314.5751647446,266443.8017874655,-0.007503335800971067,-0.17212116332500008,-0.004525469000000014,-0.1500318
7.389999999999887,0.008209822108451503,0.008209822108451503,0.2995050943456709,0.0395795960512431,-77677135.78043985,-463220.7158804652,277774.2145285849,-0.007347596895609931,-0.17217070814000007,-0.005383494000000014,-0.0215732
7.399999999999887,0.007973554547736517,0.007973554547736517,0.29926882209493366,-0.5117444147768978,-57406959.07670355,-16909243.171884164,283047.6944505836,-0.007185903015926198,-0.17221194237000007,-0.0028633520000000134,0.5256016
7.4099999999998865,0.007709024719563917,0.007709024719563917,0.2990042885914883,-0.14657151020977816,-36159543.81976104,-9231881.568290528,290142.98663349514,-0.007019735990166587,-0.17222346442000006,0.0005589419999999868,0.1588572
7.419999999999886,0.0074271795862280166,0.0074271795862280166,0.2987224408106437,0.11228565732409025,-19364135.24183774,-683743.379455094,304614.3303460977,-0.006845703619245053,-0.17221642861500006,0.0008482189999999868,-0.1010018
7.429999999999886,0.007150704675944974,0.007150704675944974,0.29844596429204795,0.13684044271238321,-9712026.8737576,414481.9981512255,316680.6890538711,-0.006661915431082882,-0.17221368293500006,-0.00029908300000001324,-0.1284586
7.439999999999886,0.006889497579897985,0.006889497579897985,0.2981847566384801,0.22478805836708213,-7372029.447771549,3797427.6097638416,322393.61401649896,-0.0064715368315547694,-0.17222540110500006,-0.0020445510000000134,-0.220635
7.449999999999886,0.006651510077544165,0.006651510077544165,0.29794676964099814,0.3424096839913332,-13213811.286848783,8045782.777839102,323489.99490071373,-0.006278630390782303,-0.17225991822500006,-0.0048588730000000135,-0.3422294
7.459999999999885,0.006447272063502429,0.006447272063502429,0.29774253320484684,0.44041502687364953,-28169046.8288548,12556357.89236907,319201.8854004573,-0.006087011960937916,-0.17232819250000006,-0.008795982000000013,-0.4451924
7.469999999999885,0.006272807650619383,0.006272807650619383,0.2975680714524349,-0.03226326359313155,-38946923.71890783,800436.1614950333,308196.891829825,-0.005901239255599627,-0.17242671828500006,-0.010909175000000012,0.0225538
7.479999999999885,0.006107322101341295,0.006107322101341295,0.2974025896550019,-0.01672308801470558,-46662225.05538249,-24610.533390956814,294543.05126336106,-0.005724600808000413,-0.17253517264500007,-0.010781697000000012,0.0029418
7.489999999999885,0.005938436815387915,0.005938436815387915,0.29723370922027703,-0.07028002738741955,-48704371.877394915,-797848.3538892559,285169.01709527196,-0.005556259528837509,-0.17264154323000006,-0.010492420000000013,0.0549136
7.4999999999998845,0.005753968429480005,0.005753968429480005,0.29704924679222144,-0.4660408553942716,-38349969.49642825,-12640296.720674997,279852.18522847735,-0.0053931223629433145,-0.17273386672000005,-0.007972278000000013,0.4491148
7.509999999999884,0.005540840508098943,0.005540840508098943,0.29683612594231146,-0.14401968074975469,-25444835.299471855,-5820678.85609242,280372.63543825183,-0.005231656110420035,-0.17279917468000006,-0.005089314000000013,0.127478
7.519999999999884,0.005323100918785406,0.005323100918785406,0.29661839454478106,0.5696248009042796,-27126458.49268222,15348357.065690171,288325.469982312,-0.005067101137132296,-0.17286151632500005,-0.007379015000000013,-0.5854182
7.529999999999884,0.005139354210239866,0.005139354210239866,0.29643465715330886,0.3645191531795267,-38017386.425174,12902265.172261277,290923.53812082333,-0.004898762532304035,-0.17295950278000005,-0.012218276000000014,-0.382434
7.539999999999884,0.005002665495800418,0.005002665495800418,0.2962979788831901,0.5837017468764267,-62781222.00993824,19193779.197012294,280864.4393700845,-0.004733292096433972,-0.17310639666000005,-0.017160500000000013,-0.6060108
7.5499999999998835,0.004926914963203466,0.004926914963203466,0.2962222399208827,0.9056496655216644,-103500739.0083096,31602329.036647126,262274.7549688366,-0.004578318432620854,-0.17331644118000006,-0.02484840400000001,-0.93157
7.559999999999883,0.004923758324310856,0.004923758324310856,0.29621909597302015,0.5087994998733267,-149010733.2567284,23639511.91385767,232457.26089697744,-0.004440644749993283,-0.17360172223500006,-0.03220780700000001,-0.5403106
7.569999999999883,0.004975263205728775,0.004975263205728775,0.29627061465533516,0.2632565418358287,-192317958.27339816,17258818.100537643,190060.35064786108,-0.004327817791731914,-0.17394480966000006,-0.036409678000000015,-0.3000636
7.579999999999883,0.005047757160798083,0.005047757160798083,0.29634312350415826,-0.19571667952490437,-220379887.9012463,4979329.861490939,145338.17510912163,-0.004243319589602418,-0.17431251014500007,-0.03713041900000001,0.1559154
7.589999999999883,0.005116520381033052,0.005116520381033052,0.2964119026891371,-0.021041674322429472,-241133547.03800154,7931284.4846268175,106980.9566839211,-0.004184038851365535,-0.17468038223500007,-0.03644399900000001,-0.0186314
7.599999999999882,0.005176720293839976,0.005176720293839976,0.29647211961263525,-0.10473226895062666,-253199757.18195033,6630307.191168135,77995.23019204642,-0.004143687736589408,-0.17504362099000007,-0.03620375200000001,0.0666808
7.609999999999882,0.00523155056464375,0.00523155056464375,0.29652696790965855,0.015730265533946762,-263654833.1654122,8628063.999579798,54430.25649378671,-0.004116981333299713,-0.17540529078500006,-0.03613020700000001,-0.0519718
7.619999999999882,0.005283528303861362,0.005283528303861362,0.296578964641736,-0.04081005869119684,-270340498.67004657,7929733.443819475,32812.227948325744,-0.004101030602298494,-0.17576774506000006,-0.03636064800000001,0.0058836
7.629999999999882,0.005334192632342694,0.005334192632342694,0.29662964879867915,0.013368911524731648,-276282325.6150923,8359527.384797809,10907.140204558907,-0.004094100467952944,-0.17613238117000007,-0.03656657400000001,-0.0470688
7.6399999999998816,0.005371643430951478,0.005371643430951478,0.29666712023347197,-0.5144574478816254,-267809260.74831796,-5954056.305553291,-16614.78011589711,-0.004094893183155451,-0.17648721128000008,-0.03439944800000001,0.480494
7.649999999999881,0.005376839881240381,0.005376839881240381,0.29667233830012973,-0.2746221928689421,-253951551.98108196,-3286569.989103931,-25733.934901340715,-0.004100860001904905,-0.1768129911150001,-0.030756519000000013,0.2480918
7.659999999999881,0.0053497538526785515,0.0053497538526785515,0.2966452749016218,-0.22759732040933775,-234651358.20873976,-1227150.6231264486,-18506.023804193603,-0.00410691983555056,-0.1771091813450001,-0.028481527000000013,0.2069066
7.669999999999881,0.005302022491923131,0.005302022491923131,0.2965975667692267,-0.09600058163106011,-216843590.84667373,279355.0964308996,4239.1035162301605,-0.004108760220357666,-0.17738674017500008,-0.027030239000000015,0.083351
7.679999999999881,0.005244146189831489,0.005244146189831489,0.29653971434265114,0.013817582349857837,-201761063.57901955,4037391.9845803156,20023.82868935221,-0.004105333606683026,-0.1776555716650001,-0.026736059000000013,-0.024515
7.6899999999998805,0.005182556617209899,0.005182556617209899,0.29647814989440874,-0.08011951727516374,-187036618.3289516,579769.6129408572,30550.870886401066,-0.004097288045948166,-0.17792173102000008,-0.026495812000000014,0.0725644
7.69999999999988,0.005113404117610187,0.005113404117610187,0.2964090237949886,-0.1560706196372603,-170300952.91902423,-1835533.097535993,37289.05180325805,-0.004085734325504936,-0.17818114875000007,-0.025387734000000016,0.1490512
7.70999999999988,0.0050240729479610335,0.0050240729479610335,0.2963197201577741,-0.4148860454272473,-144866343.50141788,-10549095.913192287,45914.79160777006,-0.004070819976410456,-0.17842100351000006,-0.022583218000000016,0.411852
7.71999999999988,0.004898210877078479,0.004898210877078479,0.2961938867498023,-0.4753933388457496,-110856084.37835765,-14235094.178505316,61019.57954488479,-0.004050381573175804,-0.17862464961500008,-0.018146003000000015,0.475591
7.72999999999988,0.004730430202384894,0.004730430202384894,0.29602613586408216,-0.31107142931930076,-73231235.14923096,-11661760.36479032,85422.11796945524,-0.004020066235313258,-0.17878627701000008,-0.014179476000000014,0.3177144
7.739999999999879,0.0045354682568443105,0.0045354682568443105,0.2958312048411099,0.010300837190431903,-41291141.19604969,-3175754.959715726,114767.0383039544,-0.0039752995121385415,-0.1789201289100001,-0.012590904000000014,0.0
7.749999999999879,0.004334611288984769,0.004334611288984769,0.2956303799012839,0.054706367037374394,-15668837.848946333,-1650845.638841472,140550.79544872208,-0.003914732071601507,-0.17904706758000008,-0.012796830000000014,-0.0411852
7.759999999999879,0.004145173595742513,0.004145173595742513,0.2954409752973395,0.33709986399903324,-2588734.025845051,6311937.979168676,158838.44172294703,-0.0038409001851705538,-0.17918415546000008,-0.014620746000000014,-0.323598
7.769999999999879,0.003987105466321306,0.003987105466321306,0.29528294125852445,0.5259165101418122,-3236824.6192917824,13316656.487328796,168787.21523494943,-0.003758300104594381,-0.17935124970000008,-0.018798102000000014,-0.5118732
7.779999999999879,0.003891449539218217,0.003891449539218217,0.2951873203597445,1.1075927171190965,-30151063.497509003,31578313.711068984,167384.00349018557,-0.003673047363715709,-0.17957943532000006,-0.026839022000000014,-1.0963108
7.789999999999878,0.0038854883830488074,0.0038854883830488074,0.29518139508812613,0.8467231420839668,-71423934.26182199,29293947.763925664,148537.5133612368,-0.003594407738991584,-0.17989621815000006,-0.03651754400000001,-0.8393936
7.799999999999878,0.003964164445947216,0.003964164445947216,0.29526010777892636,0.5844794954553835,-119416883.17978191,23001790.43304801,108082.58005132597,-0.003534062827631662,-0.18029698937000008,-0.043636700000000014,-0.5844376
7.809999999999878,0.004099605247634919,0.004099605247634919,0.2953955857535375,0.2549298704741119,-161839535.8365531,15576997.101486132,52141.91996170618,-0.003500555812596201,-0.18075446378500007,-0.04785818300000001,-0.259859
7.819999999999878,0.0042682089048486915,0.0042682089048486915,0.2955642268750883,0.23218794323980865,-200003372.23176408,14668837.40732664,-26059.607009339685,-0.0034952677335707283,-0.18124569535500007,-0.05038813100000001,-0.2461306
7.8299999999998775,0.004458724898736888,0.004458724898736888,0.2957547807512686,0.15720507925650137,-232542016.54737067,13545959.200497817,-76791.95918895963,-0.003515392760427394,-0.18175982393500006,-0.05243758500000001,-0.1637602
7.839999999999877,0.004660993518879941,0.004660993518879941,0.2959570880299052,-0.07646991487054215,-256439672.2628913,6614208.754434751,-115501.90899355062,-0.0035580480115699753,-0.18228655322500006,-0.052908273000000006,0.0696226
7.849999999999877,0.004860818863766048,0.004860818863766048,0.2961569528302534,-0.10198662507979658,-272474661.76593065,5007451.654906478,-145789.31220810136,-0.0036203795081815038,-0.18281134583000005,-0.05205024800000001,0.1019824
7.859999999999877,0.00505726014760266,0.00505726014760266,0.296353434263168,0.1450877137581744,-288109962.3431711,11360738.108833328,-166852.04992602477,-0.003698253119742173,-0.18333287794000006,-0.05225617400000001,-0.1431676
7.869999999999877,0.005260732614257635,0.005260732614257635,0.2965569475047339,0.09307712233527592,-302847913.5956843,10785423.364961948,-183805.64387995476,-0.0037880677804552343,-0.18386115167500006,-0.05339857300000001,-0.0853122
7.879999999999876,0.005463290180493852,0.005463290180493852,0.29675954640393626,-0.36782172324108886,-306582063.98628044,-2835986.65379697,-201420.74383473373,-0.0038890550326323714,-0.18438788096500006,-0.05194728500000001,0.3755698
7.889999999999876,0.0056418608646562896,0.0056418608646562896,0.29693815892384223,-0.3169043281916331,-301540315.9156494,-3990923.8046160713,-214440.82386561873,-0.004000026865403017,-0.18488970301500005,-0.04841712500000001,0.3304622
7.899999999999876,0.005783965634288402,0.005783965634288402,0.2970803024053585,-0.4571487116079344,-284789787.1049063,-8750116.747764083,-216947.83724599925,-0.004115934952638178,-0.18535377196500005,-0.044396665000000016,0.4736298
7.909999999999876,0.00589384736058185,0.00589384736058185,0.29719018413165194,-0.05928322473524244,-270037427.2494259,-101791.64824212436,-210789.85665208925,-0.0042304090595060295,-0.18578383861000006,-0.04161666400000002,0.0823704
7.919999999999876,0.0059971106835025045,0.0059971106835025045,0.2972934474545726,0.31097058810080075,-265240518.23714328,11500187.117098495,-200659.13122914798,-0.00433936064466639,-0.18620510437000007,-0.04263648800000002,-0.2863352
7.929999999999875,0.006114764637909664,0.006114764637909664,0.29741110140897975,0.01296549171584041,-263130831.21712422,3995687.39861652,-195696.7087177895,-0.004443434818634795,-0.18663828442000008,-0.04399952200000002,0.0137284
7.939999999999875,0.006236958633391576,0.006236958633391576,0.29753329540446166,-0.15530261817644253,-258666252.09569812,-1801083.4843607582,-198493.31465941202,-0.004546972638332952,-0.18707345018500007,-0.04303363100000002,0.1794498
7.949999999999875,0.006341912322654852,0.006341912322654852,0.29763824909372494,-0.3919778833759621,-244268144.8614416,-9417787.108154994,-199544.10223057485,-0.004651761065166515,-0.18748883234500008,-0.04004280100000002,0.4187162
7.959999999999875,0.006416901460987223,0.006416901460987223,0.2977132382320573,-0.2593278858240479,-225637265.2701049,-7800104.620603497,-193578.80370242125,-0.004754797783131676,-0.18787163407000007,-0.03651754400000002,0.2863352
7.9699999999998745,0.0064635946346815465,0.0064635946346815465,0.29775993140575163,-0.2212080182566792,-204133633.03082824,-7091283.669196131,-180585.68041137615,-0.004851724862092538,-0.18822335077500008,-0.03382579700000002,0.2520142
7.979999999999874,0.0064973303695296525,0.0064973303695296525,0.29779366714059974,0.1834448246034797,-191722183.73258138,3221517.1753723966,-164111.9721407715,-0.004939703778739674,-0.18855913273000008,-0.03333059400000002,-0.1529736
7.989999999999874,0.006532747328318711,0.006532747328318711,0.2978290840993888,-0.07843267331088007,-179745593.08695388,-2339652.88610794,-150103.46090826386,-0.0050180575290889595,-0.18889351733000007,-0.03354632600000002,0.1098272
7.999999999999874,0.00655455863830573,0.00655455863830573,0.2978508954093758,-0.5708054300621515,-157470544.09739685,-18149518.396297917,-140984.85053807328,-0.005089253500970059,-0.18921125624500007,-0.030001457000000023,0.5991466
8.009999999999874,0.006539236377286706,0.006539236377286706,0.2978355731483568,-0.2652993068090225,-131820857.33664942,-12064719.123379037,-126796.84804867316,-0.00515341467918079,-0.18948888862000007,-0.025525018000000024,0.2961412
8.019999999999873,0.006498620337868688,0.006498620337868688,0.2977949571089388,0.08965579722924044,-111768639.19483042,-1917936.5854465566,-100886.4449687785,-0.005205924269586215,-0.18973818165500006,-0.024333589000000024,-0.0578554
8.029999999999873,0.0064520121416002385,0.0064520121416002385,0.2977483489126703,-0.15369278265236117,-92815837.15604901,-7981153.3782985825,-74910.27519565901,-0.005243981888556515,-0.18997830608000005,-0.023691296000000025,0.186314
8.039999999999873,0.0064041615054426515,0.0064041615054426515,0.29770049827651274,0.1680402983067949,-82740122.49589396,-343131.09380538063,-53922.906436969744,-0.005269806423411572,-0.19021401780500005,-0.023451049000000026,-0.1382646
8.049999999999873,0.0063572011034455644,0.0063572011034455644,0.29765353787451565,-0.1467679749653243,-70170443.06695747,-7199747.524280563,-34056.673125524154,-0.005285899482625589,-0.19044757221000005,-0.023259832000000025,0.176508
8.059999999999873,0.006313111752386191,0.006313111752386191,0.2976094485234563,0.2403548362285308,-67145677.25845003,1557280.6539910273,-15921.868375777009,-0.005293937534923132,-0.19068110210000005,-0.023446146000000025,-0.2137708
8.069999999999872,0.0062808975058172845,0.0062808975058172845,0.29757723427688737,0.1411073111150511,-66890498.42651796,1781702.8896910008,5302.771023386089,-0.0052956534267896704,-0.19092375157000005,-0.025083748000000024,-0.1137496
8.079999999999872,0.006269428204109195,0.006269428204109195,0.2975657649751793,0.3072822615090865,-75890889.47958612,5521636.479830903,12952.82688040122,-0.005293422803706593,-0.19118461568500006,-0.027089075000000025,-0.2873158
8.089999999999872,0.006285107014051272,0.006285107014051272,0.29758144378512136,0.33029233609730374,-90854010.17139173,8948481.17789035,9092.267176812684,-0.0052906307109875095,-0.19147053413000006,-0.030094614000000026,-0.313792
8.099999999999872,0.006315722868089735,0.006315722868089735,0.2976120596391598,-0.3703508270508099,-95048035.55408502,-10533119.227369932,-10565.601717735453,-0.005290640039720074,-0.19176988679500007,-0.029775919000000026,0.377531
8.109999999999872,0.006313762598633643,0.006313762598633643,0.29761009936970373,-0.8926230267772264,-76833085.88343382,-27733892.21764014,-20879.367484750695,-0.005294740006844323,-0.19203567842500008,-0.023382407000000025,0.9011714
8.119999999999871,0.006243263044258929,0.006243263044258929,0.297539599815329,-0.5859775670691724,-45912129.77352214,-23113228.43243151,4714.748331212807,-0.005297400561587395,-0.1922319700300001,-0.015875914000000026,0.6001272
8.129999999999871,0.006099430211445045,0.006099430211445045,0.29739576698251513,-0.8687888819316398,1571075.6196360588,-31447277.252064258,51253.177470048075,-0.005287663575647139,-0.1923534663700001,-0.008423354000000025,0.8903848
8.139999999999871,0.005885706141601887,0.005885706141601887,0.297182042912672,-0.4721659607931612,49851379.355550766,-24706507.637735076,99301.69067423207,-0.0052565286303327685,-0.1924030847300001,-0.0015003180000000248,0.4942224
8.14999999999987,0.0056213501910842845,0.0056213501910842845,0.29691768696215437,-0.21220506079068754,94590008.20270967,-16452701.324075028,149934.21170718997,-0.005198181434294957,-0.1923997752050001,0.0021622229999999757,0.2382858
8.15999999999987,0.005327124035648778,0.005327124035648778,0.29662346080671886,-0.2982615784520501,135893787.88591814,-20031336.134042636,195347.0935440568,-0.005110355989148607,-0.19236415491000008,0.0049618359999999756,0.3216368
8.16999999999987,0.0050149088777156625,0.0050149088777156625,0.29631124564878575,0.08915338573501015,166033219.39895368,-9426016.847347401,233549.05109673663,-0.004994964530434132,-0.19230813813500008,0.006241518999999976,-0.0657002
8.17999999999987,0.004698585916378284,0.004698585916378284,0.29599492268744837,-0.044357329187102924,191348400.69416642,-11934538.240488635,266246.0313628554,-0.004855057237636795,-0.1922457719750001,0.0062317129999999755,0.063739
8.18999999999987,0.004385215680759724,0.004385215680759724,0.2956815524518298,0.11767030138954504,207497175.2262807,-7769292.378129257,291517.5988664236,-0.004694474157636519,-0.1921843619000001,0.006050301999999975,-0.1000212
8.19999999999987,0.004063779149169666,0.004063779149169666,0.29536011592023975,-0.5136351124502504,233656797.56634212,-24257906.192175306,311199.6209772549,-0.004517556617293916,-0.1921131948550001,0.008183106999999974,0.5265822
8.20999999999987,0.0037071051188529713,0.0037071051188529713,0.29500344188992306,-0.4999015017649055,266462154.03961992,-27416143.824359126,331127.133860585,-0.004325986685382643,-0.1920053778850001,0.013380286999999973,0.5128538
8.21999999999987,0.0033006139790336952,0.0033006139790336952,0.2945969507501038,-0.4792492165413633,307023409.4076519,-27003241.308421705,358203.6994753334,-0.004116711676472595,-0.1918464716550001,0.018400958999999974,0.4912806
8.229999999999869,0.002839167451492375,0.002839167451492375,0.29413550422256246,-0.7398170502419926,357678499.6838012,-36251069.440924495,391431.9333887791,-0.003884284896440604,-0.1916313280150001,0.024627768999999973,0.7540814
8.239999999999869,0.0023189935610882784,0.0023189935610882784,0.29361533033215836,-0.3902111974858324,408249685.29423976,-28760502.491436303,428690.3710588591,-0.0036242749833618193,-0.1913560981100001,0.030418211999999972,0.4040072
8.249999999999869,0.0017458786061160803,0.0017458786061160803,0.29304221537718617,-0.5974031375109354,464524705.9284382,-34428470.74285436,470031.9795954087,-0.003332800452477469,-0.1910264694200001,0.03550752599999997,0.6138556
8.259999999999868,0.0011338370706490686,0.0011338370706490686,0.29243017384171915,0.027966515704459596,508060592.5653565,-19455481.852242786,511402.4374452804,-0.0030073800548245933,-0.1906563664650001,0.03851306499999997,-0.0127478
8.269999999999868,0.000509736867379984,0.000509736867379984,0.29180607363845007,0.05915061748394765,542703894.9429853,-15558754.32345529,550097.2803938299,-0.002648386836169858,-0.1902726331700001,0.03823359399999997,-0.0431464
8.279999999999868,-9.40090142580452e-05,-9.40090142580452e-05,-0.29139034578532513,0.7257235048418157,550743593.4859653,2653781.619933095,580615.9908997082,-0.002259901327718805,-0.18990922281000008,0.03444847799999997,-0.7138768
8.289999999999868,-0.0006344780034935882,-0.0006344780034935882,-0.2919308147745607,0.9638674480259943,534080589.56393623,15115834.737041062,598515.817375163,-0.0018505396678889507,-0.18960646256000008,0.02610357199999997,-0.9551044
8.299999999999867,-0.0010899866283443083,-0.0010899866283443083,-0.2923863233994114,0.7449561744987075,500286110.6131983,11591564.511894524,599506.2180380927,-0.0014329771053709917,-0.18938791133500008,0.01760667299999997,-0.7442754
8.309999999999867,-0.0014767186882614913,-0.0014767186882614913,-0.2927730554593286,0.29728280032031745,465772853.0299115,2002249.2764093913,584899.7108838847,-0.0010213284866481542,-0.18923800211000008,0.012375171999999969,-0.3020248
8.319999999999867,-0.0018273298815916772,-0.0018273298815916772,-0.29312366665265877,0.10531288833716729,436494493.65184116,-3684615.1155839344,565452.1112004529,-0.0006244135933523576,-0.18912469378000007,0.010286493999999969,-0.1157108
8.329999999999867,-0.00215454631532197,-0.00215454631532197,-0.29345088308638906,0.4278818070010904,404418213.1588826,6689907.301543973,548325.2476121637,-0.000244735242236338,-0.18903570433000008,0.007511395999999969,-0.4393088
8.339999999999867,-0.0024433733069668673,-0.0024433733069668673,-0.29373971007803396,0.5745011810784106,365237807.73595285,13130151.989890495,532331.263699479,0.00012565153636495685,-0.18898630660500007,0.0023681489999999687,-0.5893406
8.349999999999866,-0.002699280227015932,-0.002699280227015932,-0.293995616998083,-0.260088060287619,339067411.9081676,-7851139.128340447,511023.27022411063,0.00047702074662708815,-0.18897127891000007,0.0006373899999999686,0.2431888
8.359999999999866,-0.002961007560379536,-0.002961007560379536,-0.2942573443314466,-0.2871692981143773,324542206.6579087,-11959133.98253439,489067.77056545904,0.0008102764888076874,-0.18895213269500008,0.003191852999999969,0.2677038
8.369999999999866,-0.003237731959338075,-0.003237731959338075,-0.29453406873040516,0.23450888754480922,309817609.57094336,3590346.6911665923,477485.3396965951,0.0011296047916355134,-0.1889197974100001,0.0032752039999999687,-0.2510336
