time,Pair1_36_517_DOF1_rel_disp,Pair1_36_517_DOF1_rel_vel,Pair1_36_517_DOF1_damper_force,Pair2_36_518_DOF1_rel_disp,Pair2_36_518_DOF1_rel_vel,Pair2_36_518_DOF1_damper_force,Pair3_107_520_DOF1_rel_disp,Pair3_107_520_DOF1_rel_vel,Pair3_107_520_DOF1_damper_force,Pair4_107_521_DOF1_rel_disp,Pair4_107_521_DOF1_rel_vel,Pair4_107_521_DOF1_damper_force
17.369999999999916,-0.055393070311845316,-0.0694687274061608,-900005.2996709805,-0.05541014397042454,-0.06951311480084076,-900465.3206333868,-0.05539217609017774,-0.06948213065452649,-900144.2141124879,-0.05540925141680764,-0.06952652764271625,-900604.3167461809
17.379999999999917,-0.05608197467618209,-0.06831214546119678,-887997.8873360921,-0.056099540863768727,-0.06836626386800834,-888560.6361663141,-0.05608121410158837,-0.06832547162760136,-888136.4673991782,-0.05609878205138097,-0.06837959927195182,-888699.2903296809
17.38999999999992,-0.056757466877291995,-0.06678629476079007,-872094.3486782993,-0.05677560726934927,-0.06684701724810554,-872728.6216254527,-0.056756839090460864,-0.06679952614690153,-872232.5661195497,-0.05677498133532044,-0.06686025751594327,-872866.9067106852
17.39999999999992,-0.057415461061264994,-0.0648125420338048,-851414.097020712,-0.057434281936507625,-0.0648879161835598,-852206.1308077741,-0.05741496502328791,-0.06482566041850289,-851551.9586291,-0.057433787838486794,-0.0649010431173271,-852344.050196154
17.409999999999922,-0.058049731714670594,-0.06204158864731338,-822166.7710210053,-0.058069443511314434,-0.0621443987777909,-823256.5313189254,-0.05804936620104112,-0.06205457513213826,-822304.4442567272,-0.05806908002148642,-0.06215739348259221,-823394.2460881317
17.419999999999924,-0.05865145975176378,-0.05830401877132228,-782298.2971478723,-0.0586723015885412,-0.05842721666756846,-783620.4311462259,-0.05865122334930009,-0.058316854519657055,-782436.0737640695,-0.05867206729028332,-0.05844006027679318,-783758.2339573276
17.429999999999925,-0.059213798950693564,-0.05416382101463233,-737532.2708743779,-0.05923581517914195,-0.05427550145257957,-738748.5950702552,-0.05921369006411539,-0.05417648844340914,-737670.2584662238,-0.05923570847364887,-0.054288176396320637,-738886.6076613257
17.439999999999927,-0.05973508374820874,-0.0500931384884115,-692845.1580054837,-0.05975814299024934,-0.050190060768907,-693917.3870882225,-0.059735100613350134,-0.05010562140354323,-692983.2769106763,-0.05975816211003698,-0.05020255088130547,-694055.5322167565
17.44999999999993,-0.06021776527031564,-0.04644316593295564,-652155.3267260024,-0.060241606948224335,-0.0465027308260758,-652824.3695362663,-0.06021790597203486,-0.04645545033339153,-652293.3211996928,-0.0602417499750032,-0.04651502211193247,-652962.4059695475
17.45999999999993,-0.06066892159147391,-0.0437880982986976,-622154.8052319926,-0.06069311265946248,-0.04379841142155493,-622272.0280954806,-0.060669184084570005,-0.04380017217364417,-622292.040919386,-0.06069337754521009,-0.043810491929444556,-622409.3327068469
17.46999999999993,-0.06109814468375141,-0.04205652015680071,-602393.4771947432,-0.06112229104419464,-0.042037265524874357,-602172.8332468335,-0.06109852680661351,-0.04206837223505722,-602529.2832657219,-0.06112267562498577,-0.042049124025693684,-602308.7253517028
17.479999999999933,-0.061512097363237705,-0.04073401574045854,-587190.9774846612,-0.061535990467256385,-0.04070261908747715,-586828.8771134618,-0.06151259683915042,-0.04074563427232308,-587324.960886765,-0.06153649246417278,-0.0407142438117077,-586962.952594849
17.489999999999934,-0.06191357381395052,-0.03956127440210021,-573627.2984574817,-0.061937103855962794,-0.039520058653801024,-573149.1552660478,-0.06191418824921213,-0.039572647740011416,-573759.2228135634,-0.06193772087267452,-0.039531437888632726,-573281.1755369386
17.499999999999936,-0.06230494938834025,-0.038713840475832,-563776.0172000019,-0.06232796022546333,-0.038651215246300254,-563046.3077813656,-0.062305676278494426,-0.03872495811645023,-563905.5353071161,-0.06232868975425712,-0.03866233842788725,-563175.9323961514
17.509999999999938,-0.06269140526684558,-0.038577335225234224,-562185.1533748531,-0.06271363663041929,-0.03848406574488741,-561097.5218654315,-0.0626922420095441,-0.0385881880934827,-562311.6763653609,-0.06271447606533417,-0.038494923787526926,-561224.1664665132
17.51999999999994,-0.06307971158451608,-0.03908392830886785,-568083.4781670751,-0.06310093567714514,-0.03897574360027564,-566825.1609264694,-0.06308065548948483,-0.039094507894661706,-568206.4939535958,-0.06310188232405012,-0.03898632795565743,-566948.3004072373
17.52999999999994,-0.06347594828758102,-0.0401634123041178,-580601.3952432395,-0.06349598058272848,-0.04003323751640171,-579095.463606604,-0.06347699658214553,-0.040173710637483664,-580720.4901722759,-0.06349703166460799,-0.04004354015592351,-579214.6857061281
17.539999999999942,-0.0638860368783647,-0.04185430585261453,-600075.2395524078,-0.06390472162893879,-0.041714971725653575,-598476.5733342618,-0.0638871867039206,-0.04186431371752947,-600190.024939089,-0.06390587428268996,-0.041724983460466276,-598591.479703938
17.549999999999944,-0.06431209315545011,-0.04335694956447136,-617249.2454064123,-0.06432954001720237,-0.04324870592706902,-616016.1328140574,-0.06431334155022936,-0.04336665554421911,-617359.7859242563,-0.06433079127636004,-0.04325841527354597,-616126.7669646349
17.559999999999945,-0.06475052269394305,-0.04432895813412652,-628295.0116090548,-0.06476695393195908,-0.04423407702427662,-627218.9457411706,-0.06475186658256007,-0.04433835092192261,-628401.5120445576,-0.06476830071549552,-0.04424347255355221,-627325.5229179121
17.569999999999947,-0.06519931362127629,-0.04542922733253488,-640740.0525943503,-0.06521474016961404,-0.045323170506726074,-639543.1009510896,-0.06520074982710244,-0.04543829798655334,-640842.3975495979,-0.06521617929441095,-0.045332243229534566,-639645.5171072754
17.57999999999995,-0.06566255863158288,-0.04721977472878379,-660864.9529991847,-0.06567680283467653,-0.047089362505776076,-659404.4005570892,-0.06566408390010836,-0.04722851661463305,-660962.8289262512,-0.06567833103940227,-0.047098105768730025,-659502.3460585074
17.58999999999995,-0.06614900910650884,-0.05007032025641731,-692592.6647929116,-0.06616178552731788,-0.049907176022511886,-690786.734835717,-0.06615062012434914,-0.050078728233526174,-692685.7052282229,-0.06616339949171296,-0.04991558469341066,-690879.8436976824
17.59999999999995,-0.06666936709274296,-0.05400127699041525,-735761.0888509447,-0.06668040345435011,-0.05381640938393255,-733745.3584482586,-0.0666710604942008,-0.0540093457367999,-735849.0361182307,-0.06668209980595849,-0.053824478155690865,-733833.3663273923
17.609999999999953,-0.06723304248863715,-0.05873380218841555,-786908.2259893222,-0.06724219795544484,-0.0585424908350099,-784857.0245021163,-0.06723481484348565,-0.058741524120178266,-786990.9908914841,-0.06724397325768144,-0.05855021218890868,-784939.8372261334
17.619999999999955,-0.06784366794319019,-0.06339128872218322,-836444.7449582549,-0.0678511147318227,-0.06324086444056218,-834856.4953724117,-0.06784551572549014,-0.06339865228071095,-836522.4734716396,-0.06785296545295988,-0.06324822686677167,-834934.2488673112
17.629999999999956,-0.06849551360692485,-0.06697784402474467,-874094.7731649103,-0.0685017420175596,-0.06688459270680754,-873121.0560131376,-0.06849743316976495,-0.06698483657425525,-874167.7774517281,-0.06850366450470077,-0.06689158348141018,-873194.0621087091
17.639999999999958,-0.0691786732894028,-0.06965409247084893,-901925.9920888664,-0.06918412245060274,-0.06959149390181742,-901277.4805619243,-0.06918066086704158,-0.06966070288107155,-901994.4681138229,-0.06918611293144875,-0.06959810186817901,-901345.9435810844
17.64999999999996,-0.0698857712233727,-0.07176549432312077,-923732.3148745414,-0.0698907464990608,-0.0717333157897936,-923400.95023316,-0.06988782294664508,-0.07177171303962451,-923796.3498782165,-0.06989280109777354,-0.07173953139677672,-923464.9589588234
17.65999999999996,-0.07061191505635883,-0.07346327227410569,-941173.7538158613,-0.07061664012404989,-0.07344540920801665,-940990.6674132482,-0.07061402697355004,-0.07346909234136881,-941233.4043159136,-0.07061875488201577,-0.07345122545167573,-941050.2816243614
17.669999999999963,-0.07135592683700182,-0.07533908385449965,-960350.706214712,-0.0713604256185672,-0.07531168969545544,-960071.3403889907,-0.0713580949393077,-0.07534450081016342,-960405.9459604374,-0.07136259652001867,-0.07531710214890236,-960126.5382379614
17.679999999999964,-0.07212050189083591,-0.07757592691233016,-983094.2840795808,-0.07212473164275307,-0.07754951514172137,-982826.5087952196,-0.07212272212542842,-0.07758093641398572,-983145.0707690944,-0.0721269546284547,-0.077554519538308,-982877.2471847826
17.689999999999966,-0.07290762168001858,-0.07984803092420001,-1006062.4988534019,-0.07291164139547135,-0.07983243540193738,-1005905.2964638977,-0.07290988994910175,-0.07985262832068511,-1006108.8392979915,-0.07291391236180494,-0.0798370271317471,-1005951.5815984714
17.699999999999967,-0.0737163174779965,-0.08189112867138382,-1026604.2970810608,-0.07372027414798676,-0.08189411510114303,-1026634.2477777275,-0.07371862963561832,-0.08189530898262745,-1026646.2210711086,-0.07372258894362307,-0.0818982892318742,-1026676.1094789384
17.70999999999997,-0.07454294746338536,-0.08343486840638198,-1042057.4444322338,-0.0745470608863254,-0.08346323256657692,-1042340.8375044815,-0.07454529931849371,-0.08343862759244974,-1042095.0044620159,-0.07454941531497003,-0.08346698503751511,-1042378.3278915196
17.71999999999997,-0.07538310924480401,-0.08459748787734905,-1053657.749714436,-0.0753875575486383,-0.08463609989600024,-1054042.4608650825,-0.07538549657214794,-0.08460082313839422,-1053690.9819995177,-0.07538994737985386,-0.08463942793925124,-1054075.6182067744
17.729999999999972,-0.0762329922710861,-0.08537911737905472,-1061438.7074879021,-0.07623793693478254,-0.08543977733284426,-1062041.9674107756,-0.07623541082164956,-0.08538202676192778,-1061467.6430980903,-0.07624035791461953,-0.0854426790138822,-1062070.8223227959
17.739999999999974,-0.07708851219816953,-0.08572486803763374,-1064876.0328324884,-0.07709411091600665,-0.08579501891197827,-1065573.1082592607,-0.07709095771406604,-0.08572735172137469,-1064900.7146564375,-0.07709655878155883,-0.08579749437398172,-1065597.7043550627
17.749999999999975,-0.07794703306464429,-0.08597930525732081,-1067403.7826495944,-0.07795333921461733,-0.08605064081015322,-1068112.209155484,-0.07794950129170247,-0.08598136380591054,-1067424.2275441797,-0.07795580970710547,-0.08605269073534388,-1068132.5650286067
17.759999999999977,-0.07880544892788649,-0.08570386739111761,-1064667.3313570875,-0.0788126388421021,-0.08580928468679601,-1065714.8505045497,-0.07880793561099447,-0.08570550005249271,-1064683.5568831535,-0.07881512770264726,-0.08581090837301951,-1065730.9828683427
17.76999999999998,-0.07965637162987754,-0.08448067300710219,-1052493.6499145634,-0.07966473382249883,-0.08460971139257092,-1053779.542602441,-0.0796588725174755,-0.08448188124370415,-1052505.6920490512,-0.07966723679567408,-0.08461091023233437,-1053791.487434842
17.77999999999998,-0.0804924497188314,-0.08273494478366472,-1035058.2169032373,-0.08050212586397637,-0.08286869690293039,-1036396.6488223434,-0.08049496058635514,-0.08273573253221908,-1035066.1010188533,-0.08050463872114627,-0.08286947486210994,-1036404.4324468948
17.78999999999998,-0.08130922586952782,-0.08062028535562403,-1013839.1484481207,-0.08132028818048409,-0.0807637663986135,-1015282.3666387054,-0.0813117425350636,-0.0806206572094765,-1013842.88944028,-0.08132280673603912,-0.08076412811645721,-1015286.0043648819
17.799999999999983,-0.08210238768322692,-0.07801207738420171,-987513.5571678606,-0.08211492834407597,-0.07816426631976256,-989054.440027327,-0.08210490601656789,-0.0780120390913801,-987513.1693850084,-0.08211744846433269,-0.07816421754225708,-989053.9462609178
17.809999999999985,-0.0828676906675036,-0.07504851947112941,-957386.4918049957,-0.0828817355370759,-0.07519717228022138,-958903.2708161728,-0.08287020661103778,-0.07504807980259612,-957382.004756199,-0.08288425316069556,-0.07519672173031554,-958898.6745365615
17.819999999999986,-0.08360402592960936,-0.07221853295002921,-928394.4206141784,-0.08361943269118527,-0.07234225854166051,-929666.631264197,-0.08360653552648487,-0.07221770328681516,-928385.8881164681,-0.08362194385742588,-0.07234141761574653,-929657.9858977279
17.829999999999988,-0.08431423339789207,-0.06982296070650901,-903674.8600317554,-0.08433076996672845,-0.06992519656697511,-904733.2449101749,-0.08431673280026156,-0.06982175146852004,-903662.3396819805,-0.08433327082465666,-0.069923975830403,-904720.6092029631
17.83999999999999,-0.08500021924436163,-0.06737420858740302,-878230.5365832158,-0.0850178073313283,-0.0674822763529935,-879357.2965142493,-0.08500270469860322,-0.06737262819981063,-878214.056117731,-0.08502029412527792,-0.06748068429385112,-879340.6996570962
17.84999999999999,-0.08565969368547954,-0.06452067963617363,-848345.4580683539,-0.08567836648580363,-0.06462955454207156,-849490.4919661579,-0.08566216152805362,-0.06451873769026938,-848325.0311794184,-0.085680835550381,-0.0646276007267658,-849469.9471543645
17.859999999999992,-0.08628974173352327,-0.061488929972563784,-816302.5265853582,-0.08630945765225984,-0.061588678749151485,-817361.7348424516,-0.08629218840690167,-0.06148663807934733,-816278.185485943,-0.08631190542796327,-0.061586374789689376,-817337.2735240924
17.869999999999994,-0.0868899213194223,-0.058546987207235515,-784905.2490606807,-0.08691053850337105,-0.05862749147308512,-785768.5493261641,-0.08689234339506707,-0.0585443595537352,-784877.0670020615,-0.08691296155946016,-0.058624851509688755,-785740.2430214296
17.879999999999995,-0.08746351299406752,-0.05617134772180582,-759321.0987899859,-0.08748473738380774,-0.056212284614249985,-759763.7726113716,-0.08746590719570801,-0.05616840057445453,-759289.2271259103,-0.08748713244165487,-0.056209324929255566,-759731.7700227215
17.889999999999997,-0.08801781114233592,-0.05468828193186876,-743239.9000214767,-0.08803925050621253,-0.054690339866707946,-743262.2745920353,-0.08802017435691867,-0.054685031667671906,-743204.5616958392,-0.08804161445078654,-0.05468707689707375,-743226.7983933776
17.9,-0.08856183622172559,-0.05411673394607093,-737019.2900382762,-0.08858309967883776,-0.05407949465833922,-736613.530701853,-0.0885641655017454,-0.05411319729766994,-736980.7571123058,-0.08858542956097346,-0.0540759451403097,-736574.8522314107
17.91,-0.08910592237011178,-0.05470049573116451,-743372.6901538615,-0.08912657551960013,-0.054615673494127596,-742450.3684466863,-0.08910821493019916,-0.054696688393083275,-743331.2968785117,-0.08912886855295435,-0.05461185325586551,-742408.8220265643
17.92,-0.08966041055101698,-0.05619714044987872,-759600.0176947914,-0.08968013756178228,-0.05609673494230411,-758514.102489644,-0.08966266373629547,-0.056193072826180995,-759556.0326895356,-0.08968239109231163,-0.056092654615592714,-758469.9643362303
17.930000000000003,-0.09022980128385477,-0.057681006117678776,-775603.6673986025,-0.09024859851680117,-0.05759545606148322,-774683.2564858048,-0.09023201253336771,-0.05767668658826451,-775557.2012473309,-0.09025080998547794,-0.05759112401766463,-774636.6418771569
17.940000000000005,-0.09081362402518511,-0.059083542148396125,-790654.6173358536,-0.09083152903827119,-0.05899064823252263,-789659.9774644086,-0.09081579087567765,-0.05907898187372709,-790605.796565501,-0.09083369598348365,-0.0589860755834829,-789611.0088087174
17.950000000000006,-0.09141358908408437,-0.060909469631438576,-810142.5574285513,-0.0914304969905001,-0.060802942213250666,-809008.8420975457,-0.09141570918546904,-0.060904680084546,-810091.593316671,-0.0914326170640222,-0.06079814052422605,-808957.7308925316
17.960000000000008,-0.09203339403447702,-0.06305152044708659,-832856.2387488458,-0.09204925620264864,-0.06294890021645486,-831771.6423021532,-0.09203546513034849,-0.0630465088913448,-832803.2796625303,-0.09205132715129935,-0.06294387693120365,-831718.5419677316
17.97000000000001,-0.09267245636876253,-0.06476094641002404,-850871.8224761541,-0.09268747141194933,-0.0646941416436718,-850169.5701158795,-0.09267447626129999,-0.06475571729896015,-850816.8592375421,-0.09268949104220442,-0.06468890124981347,-850114.4769112066
17.98000000000001,-0.09332476209015539,-0.06570019786854182,-860729.9883262984,-0.09333924177917319,-0.06565993180110295,-860307.9459273991,-0.09332672862927874,-0.06569475629678803,-860672.9563789014,-0.09334120794529513,-0.06565447936833041,-860250.7931395251
17.990000000000013,-0.09398312621951821,-0.06597262800400924,-863584.0645517235,-0.09399735716564106,-0.0659631454924573,-863484.761991547,-0.0939850372991009,-0.06596697766764349,-863524.8935605348,-0.09399926776625248,-0.06595748482314089,-863425.4810872398
18.000000000000014,-0.09463869044114265,-0.06514021632087874,-854855.9708936732,-0.09465306847021177,-0.06517911542168463,-855264.3348223949,-0.09464054399227345,-0.06513436096686884,-854794.4969887348,-0.09465492144112883,-0.06517325015212794,-855202.764167736
18.010000000000016,-0.09528145746972477,-0.06341318939554555,-836675.9195656163,-0.09529629167851805,-0.06346552623957491,-837228.301360977,-0.09528325148059366,-0.06340713669717,-836612.0313383766,-0.09529808501152467,-0.06345946392703679,-837164.3222099205
18.020000000000017,-0.09590548304712537,-0.061391926084577705,-815272.135992561,-0.09592087855667725,-0.06145184939225953,-815908.6892270148,-0.09590721558126514,-0.06138568343712768,-815205.8144600764,-0.0959226103186672,-0.06144559750146954,-815842.2824520498
18.03000000000002,-0.09650687068918579,-0.05888560232749878,-788534.8455163174,-0.09652295211084039,-0.0589628614403744,-789362.3960399723,-0.09650853988945732,-0.058879178201304894,-788466.0245832301,-0.0965246204475654,-0.058956428278170575,-789293.4963751402
18.04000000000002,-0.09708325322211064,-0.056390904257467976,-761694.5344290928,-0.09709996550737832,-0.056439817867204096,-762223.0451753588,-0.09708485734243893,-0.056384312395016685,-761623.3024548877,-0.0971015686740063,-0.05643321701000285,-762151.7283708347
18.050000000000022,-0.09763952282698124,-0.05486301671665533,-745139.0772133294,-0.09765651447972112,-0.05486997660135522,-745214.6985201581,-0.09764106025189537,-0.05485626949627158,-745065.7647386519,-0.09765805086196022,-0.05486322058078368,-745141.2922876162
18.060000000000024,-0.09818356749324986,-0.053945916537062405,-735157.6031980353,-0.09820060778832806,-0.05394868512003707,-735187.7865299213,-0.09818503669709816,-0.05393901954428218,-735082.4102368589,-0.09820207586323079,-0.05394177967333111,-735112.502173256
18.070000000000025,-0.09871719235506538,-0.0527790558260446,-722408.5638363512,-0.09873433442439639,-0.05279664209362484,-722601.1257811396,-0.09871859185680182,-0.05277201239644999,-722331.4377614714,-0.09873573271426356,-0.05278959053321908,-722523.9158171006
18.080000000000027,-0.0992370819853608,-0.05119887023305081,-705053.2105501344,-0.0992544423136722,-0.05122493576154363,-705340.3520287797,-0.09923841034147293,-0.05119168453777241,-704974.0467934055,-0.09925576937810862,-0.051217742235795054,-705261.110071088
18.09000000000003,-0.09973930870528386,-0.04924647375155136,-683460.9457931308,-0.09975698851814863,-0.04928430513373218,-683880.9439711933,-0.09974056451604338,-0.049239150376315516,-683379.6353557254,-0.09975824296031735,-0.04927697420594816,-683799.5621782943
18.10000000000003,-0.10021998528577336,-0.04688884234634087,-657157.0942546367,-0.1002380869033081,-0.0469353718981622,-657678.7397541335,-0.10022116720218638,-0.04688138685227876,-657073.5006579243,-0.1002392673766643,-0.046927909063437176,-657595.0804484267
18.11000000000003,-0.10067563996079665,-0.04424209265832169,-627309.8705082444,-0.10069422108331944,-0.04429146410410206,-627869.8393297186,-0.10067674669675722,-0.04423451206189382,-627223.8806435919,-0.10069532630360484,-0.04428387632467254,-627783.787182743
18.120000000000033,-0.1011040107106439,-0.04143205731113055,-595227.2307088926,-0.10112307195409242,-0.04147871005049825,-595763.3538418424,-0.10110504106098639,-0.04142436078394305,-595138.7722934765,-0.10112410071715741,-0.0414710063858476,-595674.8333197748
18.130000000000035,-0.10150518500538563,-0.038802801637210046,-564812.1872973748,-0.1015246167425991,-0.03883024765084181,-565131.7672487398,-0.10150613786159965,-0.038794999338709085,-564721.3294888837,-0.10152556794036574,-0.038822438255814704,-565040.8396601437
18.140000000000036,-0.10188117937787128,-0.036396072859933536,-536608.08629257,-0.10190085753062267,-0.036417909953876726,-536865.636239672,-0.10188205372453996,-0.03638817324935401,-536514.9094941743,-0.10190173014823267,-0.03641000331757563,-536772.3877583635
18.150000000000038,-0.10223297894601718,-0.033963840769240854,-507723.22407912,-0.10225284397314749,-0.03397937855109065,-507909.0342038177,-0.10223377386309476,-0.0339558544616068,-507627.7124026183,-0.10225363709048574,-0.03397138513303815,-507813.4462341203
18.16000000000004,-0.1025628793704918,-0.03201624412568829,-484294.90326404874,-0.10258272289946091,-0.031996406711591846,-484054.83128271997,-0.10256359405147011,-0.03200818321346263,-484197.3538577962,-0.1025834357093082,-0.03198833863144966,-483957.1830263042
18.17000000000004,-0.10287626768238411,-0.030661418252766595,-467829.2631060576,-0.10289586417585872,-0.030631848567967662,-467468.290933118,-0.10287690141594083,-0.030653289680685536,-467730.0404365572,-0.10289649596721992,-0.03062371295090227,-467368.96309747634
18.180000000000042,-0.10317502431859321,-0.029089908989055682,-448546.5103869798,-0.10319439613984199,-0.029074544228683052,-448356.9690930435,-0.10317557646302744,-0.02908171973663579,-448445.4894036132,-0.10319494627161502,-0.029066347928118894,-448255.8504771601
18.190000000000044,-0.10345832024935259,-0.027569277162812704,-429688.6635722568,-0.10347742919945724,-0.027532067694365045,-429224.6500760314,-0.10345879024586019,-0.027561036829910644,-429585.91489426803,-0.10347789711300892,-0.027523820350657674,-429121.7861920715
18.200000000000045,-0.10372728583201535,-0.026223839369729662,-412829.39498870115,-0.10374604645652047,-0.026191383718270893,-412420.59730328777,-0.10372767321482532,-0.02621555696311141,-412725.08291235974,-0.1037464316863666,-0.026183094320877925,-412316.17131420044
18.210000000000047,-0.10398371194366163,-0.02506138295952177,-398123.3214552593,-0.10400202709273648,-0.025004743524925904,-397403.3426505101,-0.10398401635343016,-0.025053070757859782,-398017.68032238656,-0.10400232927903583,-0.024996424212968046,-397297.5632846155
18.22000000000005,-0.10423290337253144,-0.024776902814443016,-394503.8139126092,-0.10425048302366341,-0.024686442660463444,-393351.12992081075,-0.10423312456094225,-0.024768570744561177,-394397.6781643842,-0.10425070191784011,-0.024678103547889303,-393244.82670914993
18.23000000000005,-0.10448144774297924,-0.024931971275122568,-396477.8106837579,-0.10449814267335694,-0.024845487278247928,-395377.18703691056,-0.10448158553802472,-0.024923624671932668,-396371.6224093399,-0.10449827810441689,-0.024837133767471785,-395270.83698255074
18.24000000000005,-0.10473161669305175,-0.025101818739378216,-398637.1264994796,-0.10474743542022757,-0.025013062095879304,-397509.10555701156,-0.10473167097867714,-0.025093463458556366,-398530.9720872494,-0.10474748727374977,-0.02500470009910548,-397402.79051305907
18.250000000000053,-0.10498357116616946,-0.025289075884155056,-401014.39262337226,-0.1049985301054222,-0.025205874943039885,-399958.5765393976,-0.1049835418904273,-0.025280718891477115,-400908.3741949048,-0.10499849833149846,-0.025197511450639046,-399852.40568743425
18.260000000000055,-0.10523786865281631,-0.025570421445211246,-404579.52585789526,-0.10525196057531427,-0.02548021903537288,-403437.3643131522,-0.10523775584151596,-0.025562071326264424,-404473.8288124157,-0.10525184520181011,-0.02547186261169304,-403331.51266035956
18.270000000000056,-0.10549693287676076,-0.026242423343686982,-413063.42531754734,-0.10551007318528155,-0.026142302958077693,-411802.20424127014,-0.10549673663464271,-0.02623408729908025,-412958.4525568724,-0.10550987431952163,-0.026133960930613622,-411697.07578532316
18.280000000000058,-0.10576310185424781,-0.02699137215371641,-422467.7511093358,-0.10577530953499603,-0.026904966984822067,-421385.47644204745,-0.10576282234637982,-0.026983055048347034,-422363.60473053926,-0.10577502734559924,-0.026896644284908153,-421281.193143863
18.29000000000006,-0.10603559353732123,-0.0275069644609771,-428911.53420016373,-0.10604699122364847,-0.027431370745677718,-427968.2985582933,-0.10603523098456874,-0.027498672589440245,-428808.09605979087,-0.10604662593530823,-0.027423073656898368,-427864.73834129673
18.30000000000006,-0.10631286947784341,-0.027948223643458992,-434407.14537297114,-0.10632353243845094,-0.027876872214815617,-433519.6902831805,-0.10631242417066239,-0.02793996462929068,-434304.44458312396,-0.10632308434544421,-0.027868608370300387,-433416.8768685078
18.310000000000063,-0.10659476049771005,-0.028429980329883503,-440387.35421324515,-0.10660473911409413,-0.028364462913832367,-439575.26228637877,-0.1065942327916918,-0.02842175957659473,-440285.47808262875,-0.10660420857648539,-0.02835623783793089,-439473.2855343384
18.320000000000064,-0.10687904849777285,-0.028427619682677943,-440358.10036790324,-0.10688856123346407,-0.028399960960157726,-440015.3090083435,-0.10687843879034215,-0.02841944015347292,-440256.733440007,-0.1068879486540602,-0.02839177767703248,-439913.87580921606
18.330000000000066,-0.1071584478377392,-0.027452248310597064,-428228.85443654144,-0.1071678305381697,-0.027453899980972196,-428249.46589682857,-0.1071577565883235,-0.027444119442796195,-428127.409373239,-0.10716713638061451,-0.027445767633825034,-428147.9786327225
18.340000000000067,-0.10742954135537591,-0.02676645521674137,-419649.0845614164,-0.10743872115362063,-0.02672422310921531,-419119.3031415919,-0.10742876914495808,-0.02675839188412273,-419547.9468628425,-0.1074379460012157,-0.026716156486413234,-419018.0922101687
18.35000000000007,-0.10769970476704943,-0.027266227117947576,-425905.87478294113,-0.10770832830847343,-0.027197207861341628,-425043.17661081906,-0.1076988522916246,-0.027258237449180874,-425806.03121972346,-0.10770747286008517,-0.027189215287479883,-424943.2460930286
18.36000000000007,-0.10797609507178785,-0.028011833829740262,-435197.93440629885,-0.10798409691375316,-0.027956513194601164,-434510.2197865284,-0.10797516308821184,-0.028003921868266488,-435099.5940669185,-0.10798316193005417,-0.027948598706320618,-434411.80913322966
18.370000000000072,-0.10825998831594585,-0.02876681500185359,-444556.5532684723,-0.10826739864369439,-0.028703832793634525,-443777.73117294494,-0.10825897763163889,-0.028758986817141827,-444459.7704852409,-0.10826638493595991,-0.028696002474831762,-443680.87955197087
18.380000000000074,-0.10855260869944361,-0.029757261697694565,-456759.8942890295,-0.1085594087901427,-0.029698196496023184,-456034.45188001957,-0.10855152017055447,-0.02974952096597628,-456664.8385592497,-0.10855831721920864,-0.029690454174908443,-455939.33883911895
18.390000000000075,-0.10885295532112083,-0.030312062637749777,-463560.03186563315,-0.108859324842704,-0.030285014016244765,-463229.0803426268,-0.1088517898408558,-0.030304413094290057,-463466.4424019616,-0.10885815630686971,-0.030277363357305846,-463135.4605149234
18.400000000000077,-0.10915737642469675,-0.030572158077426605,-466739.40633698227,-0.10916345278822714,-0.030540575088373125,-466353.6292127002,-0.10915613494070092,-0.030564606874730775,-466647.17782199325,-0.10916220823957884,-0.03053302318452106,-466261.3730622161
18.41000000000008,-0.10946552529980147,-0.031057616943533085,-472659.1782934685,-0.10947128868261763,-0.031026603789733632,-472281.5545712266,-0.10946420882261637,-0.031050169508361505,-472568.5033904197,-0.10946996913628346,-0.031019156156400114,-472190.8591329028
18.42000000000008,-0.10977708093457222,-0.03125351001062132,-475042.68124977406,-0.1097826645719785,-0.031248574082448317,-474982.66076345247,-0.10977569051955038,-0.031246169878437903,-474953.4251509444,-0.10978127108827948,-0.031241234242804453,-474893.4054022269
18.43000000000008,-0.11008762892131035,-0.03085608733699201,-470203.9534960866,-0.11009326213563853,-0.03087093864953739,-470384.99549941707,-0.11008616566669915,-0.03084885955131161,-470115.83829262207,-0.11009179581751755,-0.030863711604804164,-470296.8978089843
18.440000000000083,-0.11039190934894022,-0.029999998188986514,-459738.183032252,-0.11039775803722562,-0.03002824166789174,-460084.4066184763,-0.11039037441440347,-0.02999288998955043,-459651.0366768422,-0.11039622004833413,-0.03002113455851114,-459997.2900263775
18.450000000000085,-0.11068780953076612,-0.029180038176181165,-449657.9507109349,-0.11069386645411267,-0.029193441709510548,-449823.1795156323,-0.1106862041551567,-0.029173058161103264,-449571.9002584582,-0.11069225803647165,-0.029186463068996304,-449737.1539118228
18.460000000000086,-0.1109778013570002,-0.028818327070636134,-445193.28500335856,-0.11098392850471578,-0.028818968411116766,-445201.2110662218,-0.11097612685254676,-0.028811481316907785,-445108.67895423266,-0.11098225097370404,-0.028812124377477336,-445116.62665254367
18.470000000000088,-0.11126401595395419,-0.02842459232015457,-440320.5836761132,-0.11127021297747786,-0.02843792614129432,-440485.81751249556,-0.11126227368870545,-0.028417885914830573,-440237.4714766117,-0.1112684677043265,-0.028431221747016573,-440402.738030277
