Time,Node36_UX,Node107_UX
18.1,0.272510672,-0.317339282
18.11,0.273087368,-0.316830068
18.12,0.273658071,-0.316325713
18.13,0.274225382,-0.315823606
18.14,0.274815703,-0.315297339
18.15,0.275461263,-0.314714674
18.16,0.276173159,-0.314064512
18.17,0.276934236,-0.313364004
18.18,0.277726054,-0.312631585
18.19,0.278531004,-0.311884858
18.2,0.279330475,-0.311142424
18.21,0.280123326,-0.310405418
18.22,0.280905788,-0.309677602
18.23,0.281664901,-0.30897193
18.24,0.282387753,-0.308301304
18.25,0.283054702,-0.307685363
18.26,0.283666174,-0.307123671
18.27,0.28424348,-0.306594912
18.28,0.284806354,-0.306079345
18.29,0.285352545,-0.305579217
18.3,0.285869424,-0.305107153
18.31,0.286374445,-0.304645692
18.32,0.286896927,-0.304165513
18.33,0.287458347,-0.303645136
18.34,0.288074226,-0.303069038
18.35,0.288752145,-0.302429637
18.36,0.289495508,-0.301723527
18.37,0.290293613,-0.30096141
18.38,0.291124426,-0.300165314
18.39,0.291970115,-0.299353072
18.4,0.292816866,-0.298538492
18.41,0.293665969,-0.29772028
18.42,0.294532736,-0.296883123
18.43,0.295428967,-0.296015215
18.44,0.296363864,-0.295107353
18.45,0.297355516,-0.294141446
18.46,0.298397985,-0.293123429
18.47,0.29945527,-0.292089302
18.48,0.300531335,-0.291035097
18.49,0.301658475,-0.289928518
18.5,0.302851488,-0.288754764
18.51,0.304103761,-0.287520448
18.52,0.305375885,-0.286264975
18.53,0.306616829,-0.285039377
18.54,0.307801316,-0.283868926
18.55,0.308914677,-0.282768291
18.56,0.30993311,-0.281761271
18.57,0.31086248,-0.280842001
18.58,0.31174158,-0.279971687
18.59,0.312590425,-0.279130312
18.6,0.313410539,-0.278316354
18.61,0.314214225,-0.277517508
18.62,0.315017825,-0.276717433
18.63,0.31582291,-0.27591456
18.64,0.316629668,-0.2751087
18.65,0.317446483,-0.27429147
18.66,0.318281154,-0.273455075
18.67,0.319149141,-0.272584052
18.68,0.320071251,-0.271657599
18.69,0.321054721,-0.270668478
18.7,0.322098312,-0.269617932
18.71,0.323195668,-0.268512319
18.72,0.324311409,-0.26738702
18.73,0.325404758,-0.266282816
18.74,0.326455745,-0.265219676
18.75,0.327449157,-0.26421282
18.76,0.328377895,-0.263269348
18.77,0.329247231,-0.26238399
18.78,0.330066319,-0.261547598
18.79,0.330855788,-0.260739546
18.8,0.331647501,-0.259927976
18.81,0.332460996,-0.259093352
18.82,0.333303636,-0.258228317
18.83,0.334176405,-0.257331891
18.84,0.335075866,-0.256407516
18.85,0.335997648,-0.255459566
18.86,0.33693025,-0.254499549
18.87,0.337863974,-0.253537166
18.88,0.338795597,-0.252575648
18.89,0.339710753,-0.251629364
18.9,0.340604803,-0.250702962
18.91,0.341491102,-0.249783091
18.92,0.342371511,-0.248867897
18.93,0.343245465,-0.247957953
18.94,0.344128248,-0.24703798
18.95,0.345035093,-0.246092752
18.96,0.345952902,-0.245135375
18.97,0.346854706,-0.244192823
18.98,0.347725685,-0.243279927
18.99,0.348562825,-0.242399707
19,0.349374288,-0.241544009
19.01,0.350179307,-0.240693609
19.02,0.350997282,-0.239829117
19.03,0.351847821,-0.23893093
19.04,0.352749885,-0.237980099
19.05,0.353707482,-0.23697262
19.06,0.354697214,-0.235931902
19.07,0.355686032,-0.234891002
19.08,0.356665021,-0.233858844
19.09,0.357637282,-0.232832338
19.1,0.358603349,-0.231810958
19.11,0.359571576,-0.230786363
19.12,0.360564976,-0.229735546
19.13,0.361609672,-0.228632397
19.14,0.362719141,-0.227463448
19.15,0.363894245,-0.226227845
19.16,0.365129057,-0.224931528
19.17,0.366412663,-0.223585418
19.18,0.367735674,-0.222198915
19.19,0.369094633,-0.220775488
19.2,0.370476717,-0.219327971
19.21,0.371867617,-0.217870682
19.22,0.373261498,-0.216409472
19.23,0.374651652,-0.214951057
19.24,0.376034594,-0.213498936
19.25,0.377411752,-0.212051694
19.26,0.3787755,-0.210616967
19.27,0.38009164,-0.209228968
19.28,0.381328765,-0.207919114
19.29,0.382501475,-0.206672819
19.3,0.383657492,-0.205442377
19.31,0.384831353,-0.204193261
19.32,0.386024545,-0.202923998
19.33,0.387221222,-0.201650446
19.34,0.388408057,-0.200385943
19.35,0.389588324,-0.19912723
19.36,0.39076166,-0.197874681
19.37,0.391914353,-0.196642022
19.38,0.39303584,-0.195439831
19.39,0.394117077,-0.194277162
19.4,0.395136826,-0.193175269
19.41,0.396072107,-0.192157145
19.42,0.396926304,-0.191219423
19.43,0.397718275,-0.190343258
19.44,0.398472329,-0.189504356
19.45,0.399224189,-0.18866701
19.46,0.399997013,-0.187808073
19.47,0.400787688,-0.186930672
19.48,0.401585381,-0.186045651
19.49,0.402392648,-0.18515047
19.5,0.403228629,-0.184226001
19.51,0.404105295,-0.183260285
19.52,0.405029381,-0.182246601
19.53,0.406007847,-0.181178
19.54,0.407018213,-0.180076976
19.55,0.408032212,-0.178971806
19.56,0.409055942,-0.17785641
19.57,0.410118071,-0.176702131
19.58,0.411251133,-0.17547645
19.59,0.412478066,-0.174156442
19.6,0.413806034,-0.172734956
19.61,0.415208527,-0.171238512
19.62,0.416632508,-0.169720161
19.63,0.418048335,-0.168209561
19.64,0.419450734,-0.166712001
19.65,0.420840756,-0.165226446
19.66,0.422237332,-0.16373398
19.67,0.423659317,-0.162215763
19.68,0.425106333,-0.160672187
19.69,0.426566344,-0.159115304
19.7,0.428022076,-0.157562399
19.71,0.429466617,-0.156020403
19.72,0.430894649,-0.154494648
19.73,0.432300372,-0.152990947
19.74,0.433690279,-0.151502824
19.75,0.435052368,-0.150042295
19.76,0.436360559,-0.148635456
19.77,0.437610538,-0.147286635
19.78,0.438806172,-0.145991981
19.79,0.439942647,-0.144756324
19.8,0.441018709,-0.143580932
19.81,0.442051304,-0.142448874
19.82,0.443062877,-0.141337721
19.83,0.444049502,-0.140251413
19.84,0.444993991,-0.139207152
19.85,0.445892957,-0.138208339
19.86,0.446756295,-0.137245095
19.87,0.447607969,-0.13629347
19.88,0.448476659,-0.1353248
19.89,0.449383415,-0.134318044
19.9,0.450353165,-0.133248288
19.91,0.45139668,-0.132104775
19.92,0.452489529,-0.130911946
19.93,0.453613405,-0.129688118
19.94,0.454778621,-0.128422995
19.95,0.455991416,-0.127110349
19.96,0.457226026,-0.125775956
19.97,0.458451688,-0.124450594
19.98,0.459651013,-0.123151665
19.99,0.460796105,-0.12190708
20,0.461872156,-0.120731662
20.01,0.462888835,-0.119615756
20.02,0.46384432,-0.118561201
20.03,0.464751481,-0.11755514
20.04,0.465653861,-0.116554047
20.05,0.466569708,-0.115539683
20.06,0.467476467,-0.114534619
20.07,0.46835277,-0.113560234
20.08,0.469188452,-0.112626708
20.09,0.469976619,-0.111740948
20.1,0.470714803,-0.110905435
20.11,0.471405642,-0.110117548
20.12,0.4720627,-0.109363734
20.13,0.472696297,-0.108633687
20.14,0.473303569,-0.107930286
20.15,0.473901598,-0.10723646
20.16,0.474507687,-0.106534918
20.17,0.475104649,-0.10584286
20.18,0.47568912,-0.10516366
20.19,0.476265635,-0.104492798
20.2,0.476840824,-0.103823653
20.21,0.477442434,-0.103128491
20.22,0.478077227,-0.102400562
20.23,0.478732442,-0.101652632
20.24,0.479399724,-0.100893072
20.25,0.48008019,-0.100120772
20.26,0.480785644,-9.932393913E-02
20.27,0.481513437,-9.850523351E-02
20.28,0.482249459,-9.767877595E-02
20.29,0.482989568,-9.68487185E-02
20.3,0.483737724,-9.601111296E-02
20.31,0.48447538,-9.51845181E-02
20.32,0.485170047,-9.440143199E-02
20.33,0.485845875,-9.363771934E-02
20.34,0.486555545,-9.284071039E-02
20.35,0.487299558,-9.200991408E-02
20.36,0.48806487,-9.115838349E-02
20.37,0.488853476,-9.028413106E-02
20.38,0.489645594,-8.940695103E-02
20.39,0.490431148,-8.853692795E-02
20.4,0.491223381,-8.766083048E-02
20.41,0.49201404,-8.678692217E-02
20.42,0.492782199,-8.593613862E-02
20.43,0.49351773,-8.511861858E-02
20.44,0.494233801,-8.432120525E-02
20.45,0.494953755,-8.352056672E-02
20.46,0.495674618,-8.271968539E-02
20.47,0.496396118,-8.191884152E-02
20.48,0.497145633,-8.109066813E-02
20.49,0.497952159,-8.020617692E-02
20.5,0.49882692,-7.925414895E-02
20.51,0.499763117,-7.824139203E-02
20.52,0.500749791,-7.717887093E-02
20.53,0.501780148,-7.607338806E-02
20.54,0.502834029,-7.49451103E-02
20.55,0.503882814,-7.382266479E-02
20.56,0.504913377,-7.271918951E-02
20.57,0.505924245,-7.163616412E-02
20.58,0.506914322,-7.057469391E-02
20.59,0.507889101,-6.952929507E-02
20.6,0.508864054,-6.848450457E-02
20.61,0.509842159,-6.743734986E-02
20.62,0.510809904,-6.640135213E-02
20.63,0.511747214,-6.539659248E-02
20.64,0.512644683,-6.443248494E-02
20.65,0.513506097,-6.350525196E-02
20.66,0.514328189,-6.261816667E-02
20.67,0.515114644,-6.176755296E-02
20.68,0.5158796,-6.093927815E-02
20.69,0.516638635,-6.01177719E-02
20.7,0.517409177,-5.928561138E-02
20.71,0.518194085,-5.843994437E-02
20.72,0.518980905,-5.759322792E-02
20.73,0.519755494,-5.675961153E-02
20.74,0.520501819,-5.595513325E-02
20.75,0.521203745,-5.51959348E-02
20.76,0.521861533,-5.448176014E-02
20.77,0.52248728,-5.380051895E-02
20.78,0.523088141,-5.314506127E-02
20.79,0.52366226,-5.251724779E-02
20.8,0.524222575,-5.190414521E-02
20.81,0.524810123,-5.126472292E-02
20.82,0.525446552,-5.057733405E-02
20.83,0.526116691,-4.985715348E-02
20.84,0.526798795,-4.912592973E-02
20.85,0.527483686,-4.839284185E-02
20.86,0.528175577,-4.765368382E-02
20.87,0.528877462,-4.690546388E-02
20.88,0.529589903,-4.614762409E-02
20.89,0.530314666,-4.537840136E-02
20.9,0.531044586,-4.460496478E-02
20.91,0.531753191,-4.385378936E-02
20.92,0.532394698,-4.317066149E-02
20.93,0.532948216,-4.257647663E-02
20.94,0.533438818,-4.204616821E-02
20.95,0.533890487,-4.155575564E-02
20.96,0.534308913,-4.109955408E-02
20.97,0.534714374,-4.065728862E-02
20.98,0.53513209,-4.02037407E-02
20.99,0.535562778,-3.973819653E-02
21,0.53600066,-3.92664352E-02
21.01,0.536444098,-3.879009812E-02
21.02,0.536902682,-3.829959508E-02
21.03,0.537384652,-3.778668904E-02
21.04,0.537878318,-3.72630721E-02
21.05,0.538369142,-3.674328278E-02
21.06,0.538842401,-3.624204637E-02
21.07,0.539277313,-3.578014692E-02
21.08,0.539664936,-3.536652948E-02
21.09,0.540013084,-3.499338244E-02
21.1,0.540324456,-3.465800834E-02
21.11,0.540601658,-3.435780315E-02
21.12,0.540866483,-3.407097646E-02
21.13,0.541141161,-3.377529902E-02
21.14,0.541412342,-3.348412101E-02
21.15,0.541667182,-3.321028808E-02
21.16,0.541924117,-3.293536406E-02
21.17,0.54218667,-3.26558269E-02
21.18,0.542449375,-3.237714306E-02
21.19,0.542720183,-3.20913615E-02
21.2,0.542999688,-3.17978887E-02
21.21,0.543276122,-3.15084938E-02
21.22,0.543537817,-3.123484254E-02
21.23,0.543785225,-3.097648475E-02
21.24,0.544011855,-3.073991252E-02
21.25,0.544202859,-3.053997172E-02
21.26,0.544362435,-3.03724651E-02
21.27,0.544504224,-3.022375182E-02
21.28,0.544633203,-3.008885501E-02
21.29,0.544746673,-2.997047068E-02
21.3,0.544847957,-2.986527643E-02
21.31,0.544946631,-2.976369338E-02
21.32,0.545051066,-2.965734975E-02
21.33,0.545151576,-2.955593076E-02
21.34,0.545236453,-2.947114054E-02
21.35,0.545338677,-2.936999831E-02
21.36,0.545487294,-2.922345491E-02
21.37,0.545659306,-2.905450899E-02
21.38,0.545820703,-2.889717037E-02
21.39,0.545960136,-2.876278512E-02
21.4,0.546080171,-2.864878541E-02
21.41,0.546179184,-2.855679043E-02
21.42,0.546263905,-2.848006531E-02
21.43,0.546355739,-2.839719889E-02
21.44,0.546461406,-2.830146803E-02
21.45,0.546568455,-2.820532385E-02
21.46,0.546673915,-2.81117335E-02
21.47,0.546777493,-2.802098643E-02
21.48,0.546865451,-2.794681586E-02
21.49,0.54692955,-2.789745268E-02
21.5,0.54695565,-2.788702005E-02
21.51,0.546918648,-2.7940584E-02
21.52,0.546826031,-2.805051998E-02
21.53,0.546702551,-2.819257069E-02
21.54,0.546556463,-2.835874822E-02
21.55,0.546394938,-2.854124313E-02
21.56,0.546221167,-2.873675985E-02
21.57,0.546030228,-2.895035201E-02
21.58,0.545822353,-2.918178811E-02
21.59,0.545605833,-2.942280198E-02
21.6,0.545397391,-2.965666554E-02
21.61,0.545210598,-2.986981265E-02
21.62,0.545049907,-3.005777966E-02
21.63,0.54492462,-3.021126331E-02
21.64,0.544856733,-3.030825837E-02
21.65,0.54486399,-3.033101345E-02
21.66,0.544944516,-3.028138948E-02
21.67,0.54508512,-3.017255898E-02
21.68,0.545270088,-3.00202163E-02
21.69,0.545498826,-2.982492517E-02
21.7,0.545754874,-2.960309136E-02
21.71,0.545995886,-2.939692437E-02
21.72,0.546215138,-2.921254952E-02
21.73,0.546426726,-2.90360374E-02
21.74,0.546624706,-2.887439708E-02
21.75,0.546782585,-2.87541906E-02
21.76,0.546874391,-2.870099881E-02
21.77,0.546896166,-2.871859697E-02
21.78,0.546855319,-2.879876779E-02
21.79,0.546769347,-2.892419362E-02
21.8,0.546669126,-2.906537457E-02
21.81,0.546577202,-2.919982023E-02
21.82,0.54649824,-2.932239185E-02
21.83,0.546432192,-2.943304091E-02
21.84,0.546370711,-2.954005135E-02
21.85,0.546296916,-2.966027807E-02
21.86,0.546201865,-2.980263554E-02
21.87,0.546083628,-2.996904372E-02
21.88,0.545954303,-3.014738635E-02
21.89,0.545834543,-3.0316996E-02
21.9,0.545735017,-3.046717772E-02
21.91,0.545669017,-3.058461503E-02
21.92,0.545642179,-3.06636454E-02
21.93,0.545627602,-3.073114794E-02
21.94,0.545589937,-3.082244889E-02
21.95,0.545523648,-3.09430812E-02
21.96,0.545452457,-3.106932436E-02
21.97,0.545388782,-3.118875193E-02
21.98,0.545304148,-3.132982355E-02
21.99,0.545166794,-3.152429253E-02
22,0.544981819,-3.176706764E-02
22.01,0.544774266,-3.203310748E-02
22.02,0.544560007,-3.230652971E-02
22.03,0.544345268,-3.258109329E-02
22.04,0.544127724,-3.285910936E-02
22.05,0.543888298,-3.31596423E-02
22.06,0.543601846,-3.350782756E-02
22.07,0.543250618,-3.392141373E-02
22.08,0.542830043,-3.440496655E-02
22.09,0.542336991,-3.496161162E-02
22.1,0.541777146,-3.558565784E-02
22.11,0.541182682,-3.624492189E-02
22.12,0.540588446,-3.690454313E-02
22.13,0.540008372,-3.755057341E-02
22.14,0.539448195,-3.81772642E-02
22.15,0.538909789,-3.878272783E-02
22.16,0.53838777,-3.937233465E-02
22.17,0.537887375,-3.994083705E-02
22.18,0.537403302,-4.049352478E-02
22.19,0.53690734,-4.105859616E-02
22.2,0.536391102,-4.16444289E-02
22.21,0.535871067,-4.223453356E-02
22.22,0.535346225,-4.282991006E-02
22.23,0.534807175,-4.343994885E-02
22.24,0.534266788,-4.405176762E-02
22.25,0.533742372,-4.46480474E-02
22.26,0.533257166,-4.520553853E-02
22.27,0.532832924,-4.570247173E-02
22.28,0.532462546,-4.614593533E-02
22.29,0.53212303,-4.655891563E-02
22.3,0.531795708,-4.696006842E-02
22.31,0.531478416,-4.735154551E-02
22.32,0.531173934,-4.773055614E-02
22.33,0.530861256,-4.811809384E-02
22.34,0.530507397,-4.854713434E-02
22.35,0.53009774,-4.903228534E-02
22.36,0.529633087,-4.957273843E-02
22.37,0.529119196,-5.016272754E-02
22.38,0.528571434,-5.078687797E-02
22.39,0.528014965,-5.142001474E-02
22.4,0.527477871,-5.203404314E-02
22.41,0.526979186,-5.260991598E-02
22.42,0.526519077,-5.314745229E-02
22.43,0.526093383,-5.365079837E-02
22.44,0.525685687,-5.413635749E-02
22.45,0.525256828,-5.464327824E-02
22.46,0.524779764,-5.519859126E-02
22.47,0.524244231,-5.581255197E-02
22.48,0.523655312,-5.648007011E-02
22.49,0.523029486,-5.718465726E-02
22.5,0.522367172,-5.792588263E-02
22.51,0.52165829,-5.871381604E-02
22.52,0.520914341,-5.953694517E-02
22.53,0.520156101,-6.037448151E-02
22.54,0.519366788,-6.124319708E-02
22.55,0.518513307,-6.217617286E-02
22.56,0.5175989,-6.317015715E-02
22.57,0.516661298,-6.418740759E-02
22.58,0.515729077,-6.519933733E-02
22.59,0.514820742,-6.618742653E-02
22.6,0.513953418,-6.713453774E-02
22.61,0.513131539,-6.803622204E-02
22.62,0.512363694,-6.888387913E-02
22.63,0.511651492,-6.967588502E-02
22.64,0.510966455,-7.044070632E-02
22.65,0.510283334,-7.120357786E-02
22.66,0.509599732,-7.19668861E-02
22.67,0.508899996,-7.274627361E-02
22.68,0.508167998,-7.355785742E-02
22.69,0.507416614,-7.438875076E-02
22.7,0.506660853,-7.522393577E-02
22.71,0.505897719,-7.606639683E-02
22.72,0.505113493,-7.692984323E-02
22.73,0.504292371,-7.783006727E-02
22.74,0.503424006,-7.877740652E-02
22.75,0.502497264,-7.978298659E-02
22.76,0.501512415,-8.084652702E-02
22.77,0.500509913,-8.192756596E-02
22.78,0.499539299,-8.29765501E-02
22.79,0.498613408,-8.39806352E-02
22.8,0.497730229,-8.494181886E-02
22.81,0.496891767,-8.585808444E-02
22.82,0.496089676,-8.673776856E-02
22.83,0.495316927,-8.758788708E-02
22.84,0.494566942,-8.841500974E-02
22.85,0.493827873,-8.923097255E-02
22.86,0.49310147,-9.003401651E-02
22.87,0.492389114,-9.082275006E-02
22.88,0.491683044,-9.160492549E-02
22.89,0.490986211,-9.237758132E-02
22.9,0.49029067,-9.314865201E-02
22.91,0.489581714,-9.393283748E-02
22.92,0.488874921,-9.471454823E-02
22.93,0.488202806,-9.546126257E-02
22.94,0.487574341,-9.616399676E-02
22.95,0.486972807,-9.683946E-02
22.96,0.486391936,-9.749391079E-02
22.97,0.485830001,-9.812906694E-02
22.98,0.485272584,-9.875933554E-02
22.99,0.484697579,-9.94068144E-02
23,0.484086815,-0.100089668
23.01,0.483440827,-0.100807352
23.02,0.482761977,-0.101557498
23.03,0.482045908,-0.102344454
23.04,0.481307946,-0.103152888
23.05,0.480575672,-0.10395521
23.06,0.479859829,-0.104740669
23.07,0.479158909,-0.105510762
23.08,0.478464005,-0.106274388
23.09,0.477763623,-0.107043033
23.1,0.477050116,-0.107824334
23.11,0.476303886,-0.108637883
23.12,0.47550673,-0.109501874
23.13,0.474657292,-0.110417657
23.14,0.473744487,-0.11139631
23.15,0.472759237,-0.112446903
23.16,0.471720865,-0.113550106
23.17,0.470638628,-0.114696657
23.18,0.469489657,-0.115909414
23.19,0.468264136,-0.117198188
23.2,0.46697861,-0.118546426
23.21,0.465648037,-0.119939161
23.22,0.46428134,-0.121367465
23.23,0.462887449,-0.122822397
23.24,0.461468366,-0.12430195
23.25,0.460032208,-0.125797998
23.26,0.458620435,-0.127269073
23.27,0.457262786,-0.128685429
23.28,0.455944572,-0.130061748
23.29,0.454647754,-0.131416058
23.3,0.453364133,-0.132756554
23.31,0.452104067,-0.134072871
23.32,0.450887936,-0.135344621
23.33,0.449724961,-0.136562576
23.34,0.448624222,-0.137717651
23.35,0.44757683,-0.138818727
23.36,0.446563904,-0.139884677
23.37,0.445584047,-0.140916895
23.38,0.444627491,-0.141925141
23.39,0.443666277,-0.142937369
23.4,0.442678068,-0.143975911
23.41,0.441675713,-0.145027911
23.42,0.440678044,-0.146074534
23.43,0.439679136,-0.1471217
23.44,0.438683719,-0.148164674
23.45,0.43768664,-0.149208604
23.46,0.436654582,-0.1502868
23.47,0.435561262,-0.151425544
23.48,0.434391744,-0.152639767
23.49,0.433160667,-0.153914825
23.5,0.4319046,-0.155214147
23.51,0.430634341,-0.156526929
23.52,0.429354957,-0.1578481
23.53,0.428082662,-0.159161443
23.54,0.426821207,-0.160463201
23.55,0.42555391,-0.161770052
23.56,0.424257737,-0.163105027
23.57,0.422935796,-0.164465012
23.58,0.421606633,-0.16583146
23.59,0.420278453,-0.167196161
23.6,0.418956099,-0.168554268
23.61,0.417637056,-0.169908292
23.62,0.416316308,-0.171263246
23.63,0.414995974,-0.172617007
23.64,0.413661976,-0.173983651
23.65,0.412295654,-0.175381832
23.66,0.410908618,-0.176799941
23.67,0.409522525,-0.178216314
23.68,0.40815922,-0.179609106
23.69,0.406843407,-0.180953609
23.7,0.405586307,-0.182238599
23.71,0.404396293,-0.183455699
23.72,0.403284624,-0.184593649
23.73,0.402240355,-0.185663391
23.74,0.401221077,-0.186707331
23.75,0.400176142,-0.187776115
23.76,0.39908203,-0.18889326
23.77,0.397928198,-0.190069308
23.78,0.396701206,-0.191317699
23.79,0.395400379,-0.192639106
23.8,0.394027002,-0.194032241
23.81,0.39259302,-0.195485161
23.82,0.391120709,-0.196975585
23.83,0.38962842,-0.198485163
23.84,0.388130652,-0.199999395
23.85,0.386634906,-0.201510777
23.86,0.385132207,-0.203028285
23.87,0.383598178,-0.204576294
23.88,0.382026116,-0.206161505
23.89,0.380425403,-0.207774537
23.9,0.378807391,-0.209404038
23.91,0.377190546,-0.211031539
23.92,0.375586519,-0.212645391
23.93,0.373997421,-0.214243482
23.94,0.372430256,-0.215818807
23.95,0.37089689,-0.2173595
23.96,0.369407578,-0.218855307
23.97,0.367961912,-0.220306636
23.98,0.366540465,-0.221732913
23.99,0.365118002,-0.223159375
24,0.36368145,-0.224599094
24.01,0.362234739,-0.226048142
24.02,0.360774128,-0.227510261
24.03,0.359277998,-0.22900707
24.04,0.357736435,-0.230548484
24.05,0.356156749,-0.232127195
24.06,0.354560379,-0.233721764
24.07,0.352972119,-0.235307399
24.08,0.35138999,-0.236886081
24.09,0.349794922,-0.238476882
24.1,0.348183089,-0.240083629
24.11,0.346572989,-0.241687824
24.12,0.344984811,-0.243269282
24.13,0.343422083,-0.244824478
24.14,0.341877391,-0.246360827
24.15,0.340352853,-0.247876212
24.16,0.338866948,-0.249352158
24.17,0.33743361,-0.250774733
24.18,0.336056222,-0.252140557
24.19,0.33473035,-0.253454067
24.2,0.333437711,-0.254733548
24.21,0.332164428,-0.255992882
24.22,0.330906044,-0.257236526
24.23,0.32964719,-0.258479855
24.24,0.328373906,-0.259736831
24.25,0.327078346,-0.261015304
24.26,0.325747584,-0.262328201
24.27,0.324384982,-0.263672167
24.28,0.323016632,-0.265021112
24.29,0.321657875,-0.266359698
24.3,0.320292391,-0.26770425
24.31,0.318903869,-0.269071083
24.32,0.317504404,-0.270448105
24.33,0.316106117,-0.271823201
24.34,0.314703286,-0.273202096
24.35,0.313291655,-0.274589049
24.36,0.31187601,-0.275979282
24.37,0.310468827,-0.277360319
24.38,0.309100418,-0.278701858
24.39,0.30781195,-0.279962733
24.4,0.306637379,-0.281108994
24.41,0.305575828,-0.282141525
24.42,0.304583006,-0.283104621
24.43,0.303620354,-0.284036848
24.44,0.302690508,-0.284935574
24.45,0.301795358,-0.285798917
24.46,0.300907166,-0.286654617
24.47,0.300013942,-0.287514673
24.48,0.299115812,-0.288378963
24.49,0.298198009,-0.28926226
24.5,0.297264176,-0.290160926
24.51,0.296327702,-0.291061579
24.52,0.295390733,-0.291962077
24.53,0.294468934,-0.292846763
24.54,0.293580052,-0.293697896
24.55,0.292733592,-0.294505976
24.56,0.291929639,-0.295270926
24.57,0.291153569,-0.296007377
24.58,0.290391875,-0.296728842
24.59,0.289648949,-0.297430938
24.6,0.288951683,-0.298086777
24.61,0.288315041,-0.298681404
24.62,0.287719469,-0.299234381
24.63,0.287142221,-0.299768461
24.64,0.286574226,-0.300292722
24.65,0.286001583,-0.300821072
24.66,0.285408735,-0.301369076
24.67,0.284775889,-0.301956533
24.68,0.284070864,-0.302615631
24.69,0.283279364,-0.303360669
24.7,0.282421706,-0.304171337
24.71,0.281531786,-0.305013745
24.72,0.280625412,-0.305872093
24.73,0.279708193,-0.306740776
24.74,0.278793377,-0.307606557
24.75,0.27789406,-0.308456348
24.76,0.277015656,-0.309284743
24.77,0.276160337,-0.310089577
24.78,0.275340553,-0.31085841
24.79,0.274565761,-0.311581794
24.8,0.273827598,-0.312268102
24.81,0.27311704,-0.312926364
24.82,0.27243326,-0.313557418
24.83,0.271767111,-0.314170421
24.84,0.27110105,-0.314782922
24.85,0.270420735,-0.315409272
24.86,0.269728045,-0.316047602
24.87,0.269032226,-0.316688671
24.88,0.268317188,-0.317348579
24.89,0.267575742,-0.318034522
24.9,0.266842383,-0.318712013
24.91,0.266135547,-0.319362624
24.92,0.265441391,-0.320000209
24.93,0.264750811,-0.320633879
24.94,0.264056714,-0.321270738
24.95,0.263341797,-0.321928095
24.96,0.262586926,-0.322625094
24.97,0.261785072,-0.323368768
24.98,0.260932636,-0.324162727
24.99,0.260025171,-0.325011422
25,0.25907449,-0.325903049
25.01,0.258106608,-0.326811601
25.02,0.257148345,-0.327710266
25.03,0.25622314,-0.328575615
25.04,0.255338893,-0.329399758
25.05,0.254497226,-0.330181084
25.06,0.253712044,-0.330905697
25.07,0.252982376,-0.331574578
25.08,0.252287565,-0.332208396
25.09,0.251599676,-0.332835094
25.1,0.25089466,-0.33347873
25.11,0.250171808,-0.334140022
25.12,0.249438298,-0.334811799
25.13,0.24870617,-0.335482029
25.14,0.247986332,-0.336139813
25.15,0.247288703,-0.336775239
25.16,0.246628341,-0.337373261
25.17,0.246004864,-0.337934269
25.18,0.2454025,-0.338474045
25.19,0.244795972,-0.339017877
25.2,0.2441709,-0.339580149
25.21,0.243537831,-0.340150324
25.22,0.242918567,-0.340706608
25.23,0.242331007,-0.34123111
25.24,0.241778679,-0.34172031
25.25,0.241248903,-0.3421869
25.26,0.240728477,-0.342644091
25.27,0.240229446,-0.343079844
25.28,0.239777936,-0.343468045
25.29,0.239392338,-0.34379031
25.3,0.239072838,-0.344046466
25.31,0.238805612,-0.34425035
25.32,0.238576581,-0.344416052
25.33,0.238366865,-0.344562465
25.34,0.238148907,-0.344717153
25.35,0.237891967,-0.344910866
25.36,0.237580621,-0.345159031
25.37,0.237215885,-0.345460632
25.38,0.236794238,-0.345819187
25.39,0.236319166,-0.346231215
25.4,0.235817283,-0.346670103
25.41,0.235314559,-0.347109889
25.42,0.234811657,-0.347549918
25.43,0.23430324,-0.347995537
25.44,0.233796098,-0.348439966
25.45,0.233284428,-0.348889014
25.46,0.232749622,-0.3493613
25.47,0.232181625,-0.349866884
25.48,0.231575642,-0.350410567
25.49,0.230933936,-0.350990093
25.5,0.230273643,-0.351588333
25.51,0.22961922,-0.352180838
25.52,0.228993479,-0.352744805
25.53,0.228403327,-0.35327334
25.54,0.227843102,-0.353772114
25.55,0.227304167,-0.354249774
25.56,0.226766361,-0.354726491
25.57,0.226209228,-0.355222728
25.58,0.225620712,-0.355750549
25.59,0.225004795,-0.356305977
25.6,0.224372996,-0.3568775
25.61,0.223731361,-0.357459079
25.62,0.223098189,-0.358032425
25.63,0.222497068,-0.358573955
25.64,0.221941913,-0.359069767
25.65,0.221442569,-0.359510023
25.66,0.220987434,-0.359906337
25.67,0.220548985,-0.36028624
25.68,0.22011138,-0.360665584
25.69,0.219659628,-0.361059364
25.7,0.219181276,-0.361480042
25.71,0.218671147,-0.3619328
25.72,0.218130534,-0.362416348
25.73,0.217572661,-0.362917469
25.74,0.217017796,-0.363415901
25.75,0.216489959,-0.363887631
25.76,0.216008826,-0.364312993
25.77,0.215576298,-0.364690093
25.78,0.215196917,-0.365014401
25.79,0.214893567,-0.365263041
25.8,0.214667977,-0.365434294
25.81,0.214500389,-0.365547933
25.82,0.214383469,-0.365611299
25.83,0.214317301,-0.365624323
25.84,0.214292322,-0.365596578
