Time,Damp2000_UX,Damp2010_UX,Damp3000_UX,Damp3010_UX
33.41,4.306257444E-02,4.307264815E-02,-4.37998763E-02,-4.381626959E-02
33.42,4.312726864E-02,4.313758842E-02,-4.374910979E-02,-4.376526342E-02
33.43,4.320567609E-02,4.321632096E-02,-4.368462372E-02,-4.370045877E-02
33.44,4.329261925E-02,4.330360596E-02,-4.361159163E-02,-4.362709163E-02
33.45,4.33775166E-02,4.338883532E-02,-4.354059227E-02,-4.355576743E-02
33.46,4.344313482E-02,4.345469658E-02,-4.348885719E-02,-4.350379691E-02
33.47,4.348704435E-02,4.349868204E-02,-4.345881554E-02,-4.347368738E-02
33.48,4.352572126E-02,4.353733439E-02,-4.343399157E-02,-4.344889644E-02
33.49,4.356984342E-02,4.358146873E-02,-4.340370674E-02,-4.341860817E-02
33.5,4.362358996E-02,4.363528668E-02,-4.336377993E-02,-4.337861888E-02
33.51,4.369114131E-02,4.370296955E-02,-4.331002821E-02,-4.332474475E-02
33.52,4.377214517E-02,4.37841796E-02,-4.324280119E-02,-4.325732083E-02
33.53,4.386315295E-02,4.387543733E-02,-4.31655447E-02,-4.317982389E-02
33.54,4.396122724E-02,4.397377808E-02,-4.308119373E-02,-4.309521622E-02
33.55,4.406036392E-02,4.407317777E-02,-4.299575036E-02,-4.300951987E-02
33.56,4.415178315E-02,4.416481496E-02,-4.291799275E-02,-4.293155461E-02
33.57,4.423842854E-02,4.425159853E-02,-4.284497607E-02,-4.285841035E-02
33.58,4.432751977E-02,4.434080837E-02,-4.276947954E-02,-4.278280605E-02
33.59,4.441181435E-02,4.442523537E-02,-4.269874416E-02,-4.271194928E-02
33.6,4.447530045E-02,4.448877723E-02,-4.264878032E-02,-4.266194086E-02
33.61,4.450839677E-02,4.452176941E-02,-4.262916849E-02,-4.264244454E-02
33.62,4.451414913E-02,4.452725665E-02,-4.263686262E-02,-4.265041526E-02
33.63,4.450457049E-02,4.451732463E-02,-4.265984948E-02,-4.267376702E-02
33.64,4.44898702E-02,4.45022721E-02,-4.26879191E-02,-4.270220037E-02
33.65,4.447090256E-02,4.448298914E-02,-4.272021604E-02,-4.273482403E-02
33.66,4.44405836E-02,4.445235885E-02,-4.276382297E-02,-4.277875354E-02
33.67,4.439519768E-02,4.440661349E-02,-4.282245438E-02,-4.28377555E-02
33.68,4.434189444E-02,4.435290895E-02,-4.288895981E-02,-4.290467315E-02
33.69,4.428661093E-02,4.429724911E-02,-4.295740131E-02,-4.297350168E-02
33.7,4.422814645E-02,4.423844661E-02,-4.302897833E-02,-4.304542716E-02
33.71,4.416945796E-02,4.417943363E-02,-4.310073258E-02,-4.311751604E-02
33.72,4.411655534E-02,4.412625166E-02,-4.316665286E-02,-4.318372549E-02
33.73,4.406827982E-02,4.407776617E-02,-4.322789623E-02,-4.324518833E-02
33.74,4.402349031E-02,4.403280219E-02,-4.32856019E-02,-4.330307763E-02
33.75,4.398535528E-02,4.399452602E-02,-4.333659955E-02,-4.335422523E-02
33.76,4.395896215E-02,4.396805314E-02,-4.337579976E-02,-4.339351367E-02
33.77,4.395611195E-02,4.396521341E-02,-4.339139897E-02,-4.340911057E-02
33.78,4.398730246E-02,4.399657437E-02,-4.3372896E-02,-4.339044497E-02
33.79,4.404975608E-02,4.405937694E-02,-4.332306389E-02,-4.334027146E-02
33.8,4.413188592E-02,4.414195589E-02,-4.325348482E-02,-4.327025065E-02
33.81,4.421854771E-02,4.422907479E-02,-4.317929943E-02,-4.319561552E-02
33.82,4.429592689E-02,4.430683455E-02,-4.311432007E-02,-4.313026303E-02
33.83,4.435784366E-02,4.436900427E-02,-4.306472528E-02,-4.308042289E-02
33.84,4.440054888E-02,4.441184141E-02,-4.303426349E-02,-4.30498369E-02
33.85,4.442490967E-02,4.443621788E-02,-4.302206695E-02,-4.303763252E-02
33.86,4.444110679E-02,4.445235343E-02,-4.301795437E-02,-4.303358939E-02
33.87,4.445511955E-02,4.446631031E-02,-4.301594554E-02,-4.303164434E-02
33.88,4.446724671E-02,4.447839679E-02,-4.301574041E-02,-4.303148774E-02
33.89,4.447877463E-02,4.448988566E-02,-4.301605122E-02,-4.303184542E-02
33.9,4.448633452E-02,4.449741544E-02,-4.302024536E-02,-4.303607745E-02
33.91,4.448773678E-02,4.449876352E-02,-4.30305111E-02,-4.304640511E-02
33.92,4.448707677E-02,4.449802669E-02,-4.304275192E-02,-4.305873046E-02
33.93,4.448892462E-02,4.449981676E-02,-4.305239648E-02,-4.306844045E-02
33.94,4.449925141E-02,4.451012442E-02,-4.30534722E-02,-4.306954289E-02
33.95,4.451968532E-02,4.453060432E-02,-4.304434916E-02,-4.306038138E-02
33.96,4.454499315E-02,4.455600599E-02,-4.30302586E-02,-4.304620446E-02
33.97,4.457489566E-02,4.458600398E-02,-4.301147799E-02,-4.302733583E-02
33.98,4.460969794E-02,4.462091836E-02,-4.298770067E-02,-4.300345385E-02
33.99,4.465737558E-02,4.466873322E-02,-4.295094945E-02,-4.296657286E-02
34,4.473431912E-02,4.474590307E-02,-4.2884832E-02,-4.290023655E-02
34.01,4.483765938E-02,4.484963889E-02,-4.279221521E-02,-4.280723167E-02
34.02,4.4954884E-02,4.496732799E-02,-4.268560904E-02,-4.270016854E-02
34.03,4.507823097E-02,4.5091122E-02,-4.257277379E-02,-4.258689386E-02
34.04,4.519803401E-02,4.521133382E-02,-4.246337455E-02,-4.247709362E-02
34.05,4.530288485E-02,4.531649415E-02,-4.236881875E-02,-4.23822362E-02
34.06,4.538618412E-02,4.539996207E-02,-4.229570516E-02,-4.230896198E-02
34.07,4.54548403E-02,4.546865424E-02,-4.223712495E-02,-4.225035388E-02
34.08,4.551361549E-02,4.552741499E-02,-4.218831555E-02,-4.22015671E-02
34.09,4.555732271E-02,4.55710694E-02,-4.215446331E-02,-4.216777585E-02
34.1,4.559260459E-02,4.560622177E-02,-4.212892496E-02,-4.214237521E-02
34.11,4.562972127E-02,4.56432155E-02,-4.210143974E-02,-4.21150211E-02
34.12,4.567013447E-02,4.568355963E-02,-4.207054506E-02,-4.208420361E-02
34.13,4.571516731E-02,4.572855E-02,-4.203491683E-02,-4.20486259E-02
34.14,4.576409798E-02,4.577747313E-02,-4.199527588E-02,-4.200900047E-02
34.15,4.58101764E-02,4.582355555E-02,-4.195837133E-02,-4.197209983E-02
34.16,4.584548319E-02,4.585882419E-02,-4.193212166E-02,-4.194589615E-02
34.17,4.587140936E-02,4.588464315E-02,-4.191513517E-02,-4.192902462E-02
34.18,4.589544795E-02,4.590854959E-02,-4.189991813E-02,-4.191394741E-02
34.19,4.592125321E-02,4.593424987E-02,-4.188281554E-02,-4.189695737E-02
34.2,4.595369169E-02,4.596661432E-02,-4.185896E-02,-4.18731833E-02
34.21,4.600339967E-02,4.601631379E-02,-4.181771427E-02,-4.183195341E-02
34.22,4.607522222E-02,4.608824919E-02,-4.175423228E-02,-4.176836576E-02
34.23,4.616391554E-02,4.617716062E-02,-4.167375665E-02,-4.16876791E-02
34.24,4.625770819E-02,4.627120554E-02,-4.158805777E-02,-4.160173491E-02
34.25,4.634299333E-02,4.635669875E-02,-4.151074161E-02,-4.152421753E-02
34.26,4.641546548E-02,4.642927428E-02,-4.144611296E-02,-4.145949228E-02
34.27,4.648008616E-02,4.649391893E-02,-4.138920977E-02,-4.140257179E-02
34.28,4.654082941E-02,4.655466272E-02,-4.133605743E-02,-4.134942546E-02
34.29,4.659454155E-02,4.660836201E-02,-4.128980898E-02,-4.130319631E-02
34.3,4.664065694E-02,4.665442361E-02,-4.125102947E-02,-4.126447691E-02
34.31,4.668352302E-02,4.669720904E-02,-4.12153709E-02,-4.122890517E-02
34.32,4.672490047E-02,4.673851566E-02,-4.118107198E-02,-4.119468315E-02
34.33,4.676827424E-02,4.678182676E-02,-4.114464718E-02,-4.115832694E-02
34.34,4.681657699E-02,4.68300987E-02,-4.110316321E-02,-4.111687957E-02
34.35,4.686950921E-02,4.688303847E-02,-4.105691897E-02,-4.107063343E-02
34.36,4.693072074E-02,4.694428402E-02,-4.100226398E-02,-4.101594994E-02
34.37,4.701004582E-02,4.702370578E-02,-4.092936339E-02,-4.094295805E-02
34.38,4.711736051E-02,4.713123785E-02,-4.082834048E-02,-4.084172301E-02
34.39,4.725336893E-02,4.726761136E-02,-4.069849041E-02,-4.071151298E-02
34.4,4.740483675E-02,4.741954144E-02,-4.055304683E-02,-4.056561214E-02
34.41,4.75568307E-02,4.757198137E-02,-4.040694241E-02,-4.041906665E-02
34.42,4.770427026E-02,4.771978528E-02,-4.026525722E-02,-4.027702191E-02
34.43,4.784398231E-02,4.78597925E-02,-4.013116402E-02,-4.014263826E-02
34.44,4.79721641E-02,4.798819273E-02,-4.000846523E-02,-4.001972564E-02
34.45,4.808699617E-02,4.81031563E-02,-3.989898E-02,-3.991011343E-02
34.46,4.818419591E-02,4.820040633E-02,-3.980699066E-02,-3.98180782E-02
34.47,4.825773992E-02,4.827389552E-02,-3.973852034E-02,-3.974966702E-02
34.48,4.830595415E-02,4.83219312E-02,-3.969524289E-02,-3.970657232E-02
34.49,4.833288707E-02,4.834858403E-02,-3.967310962E-02,-3.968472323E-02
34.5,4.833925079E-02,4.835460618E-02,-3.967140822E-02,-3.968336737E-02
34.51,4.832249186E-02,4.833743987E-02,-3.969269194E-02,-3.970506233E-02
34.52,4.828701318E-02,4.830147923E-02,-3.973255769E-02,-3.974541378E-02
34.53,4.823569753E-02,4.824965471E-02,-3.978812252E-02,-3.980149109E-02
34.54,4.816679055E-02,4.818021618E-02,-3.986114059E-02,-3.987504422E-02
34.55,4.808773614E-02,4.81005955E-02,-3.994416784E-02,-3.99586411E-02
34.56,4.800946047E-02,4.802179095E-02,-4.002627791E-02,-4.00412833E-02
34.57,4.793220275E-02,4.794408603E-02,-4.010723141E-02,-4.012268711E-02
34.58,4.785788447E-02,4.786936548E-02,-4.018510664E-02,-4.020096761E-02
34.59,4.77939686E-02,4.780511048E-02,-4.025244045E-02,-4.026864342E-02
34.6,4.774145515E-02,4.775236054E-02,-4.030823262E-02,-4.032467485E-02
34.61,4.769310069E-02,4.770383444E-02,-4.035972641E-02,-4.037634292E-02
34.62,4.763331544E-02,4.764387189E-02,-4.042251142E-02,-4.043930775E-02
34.63,4.755389769E-02,4.756417992E-02,-4.050478925E-02,-4.052186223E-02
34.64,4.745776996E-02,4.746768023E-02,-4.060363733E-02,-4.06210846E-02
34.65,4.734958894E-02,4.735908837E-02,-4.071439893E-02,-4.073225925E-02
34.66,4.724284377E-02,4.725192853E-02,-4.082358485E-02,-4.084186197E-02
34.67,4.714649424E-02,4.715525244E-02,-4.092223526E-02,-4.094084095E-02
34.68,4.705121154E-02,4.705973492E-02,-4.10196789E-02,-4.103852133E-02
34.69,4.695239209E-02,4.696066982E-02,-4.112051931E-02,-4.113960919E-02
34.7,4.685715735E-02,4.686518895E-02,-4.1217635E-02,-4.123697274E-02
34.71,4.676941298E-02,4.67772602E-02,-4.130712031E-02,-4.132664407E-02
34.72,4.668952041E-02,4.669723984E-02,-4.138861381E-02,-4.14082669E-02
34.73,4.66183939E-02,4.6626034E-02,-4.146120124E-02,-4.148093512E-02
34.74,4.6556431E-02,4.656404221E-02,-4.152448507E-02,-4.154424923E-02
34.75,4.650159611E-02,4.650922064E-02,-4.158050095E-02,-4.160025309E-02
34.76,4.644858522E-02,4.645624165E-02,-4.163455294E-02,-4.16542744E-02
34.77,4.639602001E-02,4.640369453E-02,-4.168801945E-02,-4.170772396E-02
34.78,4.635398814E-02,4.636168556E-02,-4.173081292E-02,-4.175049562E-02
34.79,4.633409895E-02,4.634190728E-02,-4.175132413E-02,-4.177089695E-02
34.8,4.634149377E-02,4.634954637E-02,-4.17444119E-02,-4.176374138E-02
34.81,4.637621694E-02,4.638463649E-02,-4.171003198E-02,-4.17289954E-02
34.82,4.643311227E-02,4.644199454E-02,-4.165334078E-02,-4.167184231E-02
34.83,4.650150339E-02,4.651088756E-02,-4.158501486E-02,-4.160301525E-02
34.84,4.65709173E-02,4.65807717E-02,-4.151552747E-02,-4.153305833E-02
34.85,4.663707862E-02,4.66473298E-02,-4.144915424E-02,-4.146628897E-02
34.86,4.669878819E-02,4.670936959E-02,-4.138709463E-02,-4.140389973E-02
34.87,4.675209727E-02,4.676294705E-02,-4.133329767E-02,-4.134983492E-02
34.88,4.678966668E-02,4.680069852E-02,-4.129510285E-02,-4.13114585E-02
34.89,4.681060291E-02,4.682170203E-02,-4.127340399E-02,-4.128969277E-02
34.9,4.682389059E-02,4.683497744E-02,-4.12592168E-02,-4.127551818E-02
34.91,4.683526822E-02,4.684633908E-02,-4.12468031E-02,-4.126312074E-02
34.92,4.684624093E-02,4.685730449E-02,-4.123465812E-02,-4.125098326E-02
34.93,4.686319736E-02,4.687426365E-02,-4.121639359E-02,-4.123271614E-02
34.94,4.688730413E-02,4.689842343E-02,-4.119084327E-02,-4.120711289E-02
34.95,4.691579106E-02,4.692699305E-02,-4.116077778E-02,-4.11769647E-02
34.96,4.695436932E-02,4.696566341E-02,-4.112048635E-02,-4.11365811E-02
34.97,4.70007345E-02,4.701217543E-02,-4.107227384E-02,-4.108822161E-02
34.98,4.70359153E-02,4.704749577E-02,-4.103511202E-02,-4.105092005E-02
34.99,4.704863431E-02,4.706021535E-02,-4.102027876E-02,-4.103608594E-02
35,4.703964649E-02,4.705108539E-02,-4.102701953E-02,-4.104296849E-02
35.01,4.70085955E-02,4.701979572E-02,-4.10556911E-02,-4.10718783E-02
35.02,4.696241873E-02,4.697329092E-02,-4.10993565E-02,-4.111587122E-02
35.03,4.691226351E-02,4.692278971E-02,-4.114686887E-02,-4.1163729E-02
35.04,4.685801941E-02,4.686823864E-02,-4.119833908E-02,-4.121550554E-02
35.05,4.679662768E-02,4.68065362E-02,-4.12568264E-02,-4.127430285E-02
35.06,4.673423451E-02,4.674381992E-02,-4.131618513E-02,-4.133398389E-02
35.07,4.667869643E-02,4.668800475E-02,-4.136855926E-02,-4.138663425E-02
35.08,4.663111319E-02,4.664021831E-02,-4.141284957E-02,-4.143112683E-02
35.09,4.658740486E-02,4.659635432E-02,-4.145313659E-02,-4.147156853E-02
35.1,4.654585341E-02,4.655466075E-02,-4.149113895E-02,-4.150971195E-02
35.11,4.651359804E-02,4.652228273E-02,-4.151971802E-02,-4.153841257E-02
35.12,4.649681622E-02,4.650545404E-02,-4.153269699E-02,-4.155143722E-02
35.13,4.648943591E-02,4.649810906E-02,-4.153614856E-02,-4.155485223E-02
35.14,4.648376087E-02,4.649247805E-02,-4.153776969E-02,-4.155642802E-02
35.15,4.647670344E-02,4.64854386E-02,-4.154064871E-02,-4.155928768E-02
35.16,4.6464501E-02,4.647322802E-02,-4.15485489E-02,-4.156719458E-02
35.17,4.645021458E-02,4.645889382E-02,-4.155840992E-02,-4.157710184E-02
35.18,4.644687221E-02,4.645551545E-02,-4.155720437E-02,-4.157593072E-02
35.19,4.646340583E-02,4.647211277E-02,-4.153600108E-02,-4.155466207E-02
35.2,4.649546207E-02,4.650433953E-02,-4.149915424E-02,-4.1517643E-02
35.21,4.653518981E-02,4.654427542E-02,-4.145451585E-02,-4.147279469E-02
35.22,4.658203853E-02,4.659132847E-02,-4.140263729E-02,-4.142070993E-02
35.23,4.66419878E-02,4.66515038E-02,-4.133753979E-02,-4.135538444E-02
35.24,4.671677349E-02,4.672657545E-02,-4.125748839E-02,-4.127504507E-02
35.25,4.679632847E-02,4.680645555E-02,-4.117255115E-02,-4.118978061E-02
35.26,4.68726566E-02,4.688306548E-02,-4.10907251E-02,-4.110767057E-02
35.27,4.695122209E-02,4.696185727E-02,-4.100654688E-02,-4.102326377E-02
35.28,4.704038407E-02,4.705126352E-02,-4.091165823E-02,-4.092812848E-02
35.29,4.713703223E-02,4.714820536E-02,-4.080917036E-02,-4.082534448E-02
35.3,4.722774162E-02,4.723919673E-02,-4.071250921E-02,-4.072839878E-02
35.31,4.730224876E-02,4.731388661E-02,-4.063193914E-02,-4.064764331E-02
35.32,4.735787223E-02,4.736957059E-02,-4.057014237E-02,-4.058578328E-02
35.33,4.739687978E-02,4.740853946E-02,-4.052485193E-02,-4.054052868E-02
35.34,4.742220393E-02,4.743375839E-02,-4.049313611E-02,-4.050891514E-02
35.35,4.743588602E-02,4.744729224E-02,-4.04729544E-02,-4.048887863E-02
35.36,4.744353065E-02,4.745476079E-02,-4.0458703E-02,-4.047480021E-02
35.37,4.744891099E-02,4.745997648E-02,-4.044660967E-02,-4.046286834E-02
35.38,4.745122037E-02,4.746213932E-02,-4.043748197E-02,-4.045388393E-02
35.39,4.745069486E-02,4.746146615E-02,-4.043108479E-02,-4.044763111E-02
35.4,4.744705663E-02,4.745768487E-02,-4.042769694E-02,-4.044438292E-02
35.41,4.7442852E-02,4.745333915E-02,-4.042477305E-02,-4.044159668E-02
35.42,4.744142211E-02,4.745178987E-02,-4.0418973E-02,-4.043591252E-02
35.43,4.743728241E-02,4.744756061E-02,-4.041578238E-02,-4.04328079E-02
35.44,4.74266348E-02,4.743679796E-02,-4.041900034E-02,-4.043613729E-02
35.45,4.741573651E-02,4.742576057E-02,-4.042237064E-02,-4.043964303E-02
35.46,4.740961621E-02,4.741953744E-02,-4.042086567E-02,-4.043823718E-02
35.47,4.74108055E-02,4.742067142E-02,-4.041195495E-02,-4.0429378E-02
35.48,4.742484018E-02,4.743470449E-02,-4.039010385E-02,-4.040752471E-02
35.49,4.745680809E-02,4.746675721E-02,-4.035022579E-02,-4.036755797E-02
35.5,4.751481196E-02,4.752494961E-02,-4.028421935E-02,-4.03013591E-02
35.51,4.760059829E-02,4.761105981E-02,-4.019033947E-02,-4.020715138E-02
35.52,4.770002354E-02,4.771090745E-02,-4.008273118E-02,-4.00991167E-02
35.53,4.779767983E-02,4.780895694E-02,-3.99768038E-02,-3.999279202E-02
35.54,4.788531244E-02,4.789689007E-02,-3.98808133E-02,-3.989649682E-02
35.55,4.79655349E-02,4.797731866E-02,-3.979214732E-02,-3.980762043E-02
35.56,4.804339983E-02,4.80553468E-02,-3.970575436E-02,-3.972105989E-02
35.57,4.8114986E-02,4.812708276E-02,-3.962555687E-02,-3.964070815E-02
35.58,4.817550747E-02,4.818769468E-02,-3.9556342E-02,-3.957139829E-02
35.59,4.822351503E-02,4.823572213E-02,-3.949956012E-02,-3.951459189E-02
35.6,4.826254331E-02,4.827471359E-02,-3.945167773E-02,-3.946674162E-02
35.61,4.829611336E-02,4.830822381E-02,-3.940917497E-02,-3.942429391E-02
35.62,4.83170076E-02,4.832904507E-02,-3.93792706E-02,-3.939445769E-02
35.63,4.832017172E-02,4.833205894E-02,-3.936702016E-02,-3.938235258E-02
35.64,4.831525065E-02,4.83269171E-02,-3.936277983E-02,-3.937832806E-02
35.65,4.831695602E-02,4.832843215E-02,-3.935183915E-02,-3.936757267E-02
35.66,4.832992077E-02,4.834130427E-02,-3.932956651E-02,-3.934538761E-02
35.67,4.83487296E-02,4.836009436E-02,-3.930137866E-02,-3.931721339E-02
35.68,4.837068071E-02,4.83820432E-02,-3.926997883E-02,-3.928581068E-02
35.69,4.839839423E-02,4.840977063E-02,-3.923274829E-02,-3.924856105E-02
35.7,4.843380995E-02,4.844523902E-02,-3.918774871E-02,-3.920350355E-02
35.71,4.847617889E-02,4.848769818E-02,-3.91357305E-02,-3.915138986E-02
35.72,4.852621026E-02,4.85378457E-02,-3.907598598E-02,-3.909152385E-02
35.73,4.859211279E-02,4.860390413E-02,-3.90003079E-02,-3.901568449E-02
35.74,4.868301306E-02,4.869505871E-02,-3.889957125E-02,-3.891468809E-02
35.75,4.879305986E-02,4.880547951E-02,-3.87796289E-02,-3.879436625E-02
35.76,4.890287789E-02,4.891569438E-02,-3.865985786E-02,-3.86741928E-02
35.77,4.899454137E-02,4.900764624E-02,-3.855818539E-02,-3.857222633E-02
35.78,4.906298645E-02,4.907621317E-02,-3.847967668E-02,-3.849359004E-02
35.79,4.910816717E-02,4.912137763E-02,-3.84243789E-02,-3.843830272E-02
35.8,4.912537167E-02,4.913844887E-02,-3.839700512E-02,-3.841105632E-02
35.81,4.911731807E-02,4.913012689E-02,-3.839483841E-02,-3.840915207E-02
35.82,4.909305313E-02,4.91055161E-02,-3.840883321E-02,-3.842348674E-02
35.83,4.905818233E-02,4.907028779E-02,-3.843338527E-02,-3.844839028E-02
35.84,4.902321605E-02,4.903497289E-02,-3.845798551E-02,-3.84733331E-02
35.85,4.900790833E-02,4.901940427E-02,-3.846288131E-02,-3.847848375E-02
35.86,4.902694121E-02,4.903837167E-02,-3.84333922E-02,-3.844905406E-02
35.87,4.907823348E-02,4.908981292E-02,-3.83716012E-02,-3.838710803E-02
35.88,4.915097024E-02,4.916282697E-02,-3.828832511E-02,-3.830354857E-02
35.89,4.923935069E-02,4.925153086E-02,-3.818936652E-02,-3.820426043E-02
35.9,4.933914599E-02,4.935167734E-02,-3.807895598E-02,-3.809349256E-02
35.91,4.943785057E-02,4.945072962E-02,-3.796960072E-02,-3.79837834E-02
35.92,4.952044637E-02,4.953358138E-02,-3.787632036E-02,-3.789024083E-02
35.93,4.957718696E-02,4.959042224E-02,-3.780886275E-02,-3.782267663E-02
35.94,4.960632877E-02,4.961949989E-02,-3.776897276E-02,-3.778284442E-02
35.95,4.961303082E-02,4.962600781E-02,-3.775149262E-02,-3.776555199E-02
35.96,4.959963742E-02,4.961234534E-02,-3.77540793E-02,-3.776840128E-02
35.97,4.956414617E-02,4.957651591E-02,-3.77787365E-02,-3.779339017E-02
35.98,4.950976099E-02,4.952171467E-02,-3.78222616E-02,-3.783732483E-02
35.99,4.944919937E-02,4.946070901E-02,-3.78719384E-02,-3.788743916E-02
36,4.940184289E-02,4.94129773E-02,-3.790838669E-02,-3.792425617E-02
36.01,4.938094796E-02,4.939187502E-02,-3.791835163E-02,-3.793442196E-02
36.02,4.93863286E-02,4.939723436E-02,-3.790202094E-02,-3.791810609E-02
36.03,4.941489331E-02,4.942590446E-02,-3.786248794E-02,-3.787846126E-02
36.04,4.946761785E-02,4.947883256E-02,-3.779877872E-02,-3.781454203E-02
36.05,4.954086712E-02,4.955238332E-02,-3.771453017E-02,-3.772998555E-02
36.06,4.962171538E-02,4.96335781E-02,-3.762266985E-02,-3.763777225E-02
36.07,4.969587193E-02,4.97080313E-02,-3.753749015E-02,-3.75522894E-02
36.08,4.975563015E-02,4.97679763E-02,-3.746669923E-02,-3.748130517E-02
36.09,4.979811385E-02,4.981053217E-02,-3.741317469E-02,-3.742770189E-02
36.1,4.981667753E-02,4.982905838E-02,-3.738356342E-02,-3.739812148E-02
36.11,4.980714835E-02,4.981935254E-02,-3.738203958E-02,-3.739676766E-02
36.12,4.977553618E-02,4.978743628E-02,-3.740259455E-02,-3.741762007E-02
36.13,4.972622192E-02,4.97377609E-02,-3.744084869E-02,-3.745622866E-02
36.14,4.965944582E-02,4.967058129E-02,-3.749656306E-02,-3.751233988E-02
36.15,4.957861456E-02,4.958930183E-02,-3.756633227E-02,-3.758255064E-02
36.16,4.949186387E-02,4.950209609E-02,-3.76420219E-02,-3.76586887E-02
36.17,4.940994425E-02,4.941976767E-02,-3.771288283E-02,-3.772995183E-02
36.18,4.933828298E-02,4.934779355E-02,-3.777348923E-02,-3.779086453E-02
36.19,4.928123674E-02,4.929053169E-02,-3.781948599E-02,-3.783707042E-02
36.2,4.924089672E-02,4.925007909E-02,-3.784878359E-02,-3.786647413E-02
36.21,4.92095458E-02,4.921870433E-02,-3.786910081E-02,-3.788680879E-02
36.22,4.918460493E-02,4.919375569E-02,-3.78830184E-02,-3.790072775E-02
36.23,4.917073437E-02,4.917990422E-02,-3.788587767E-02,-3.790356158E-02
36.24,4.916636226E-02,4.917561148E-02,-3.787925213E-02,-3.789685035E-02
36.25,4.916491165E-02,4.917425971E-02,-3.78697204E-02,-3.788721347E-02
36.26,4.916168979E-02,4.917111492E-02,-3.78619768E-02,-3.78793865E-02
36.27,4.915726789E-02,4.916673882E-02,-3.785545163E-02,-3.787280924E-02
36.28,4.915308127E-02,4.916258709E-02,-3.784871105E-02,-3.786602748E-02
36.29,4.914988511E-02,4.915942531E-02,-3.784100136E-02,-3.785827714E-02
36.3,4.914918618E-02,4.915876273E-02,-3.783081729E-02,-3.784805045E-02
36.31,4.914657312E-02,4.915619348E-02,-3.782257171E-02,-3.783975479E-02
36.32,4.913588398E-02,4.914551399E-02,-3.782242802E-02,-3.783959519E-02
36.33,4.911879137E-02,4.91283738E-02,-3.782871499E-02,-3.784592349E-02
36.34,4.910231936E-02,4.911184039E-02,-3.783440988E-02,-3.785167353E-02
36.35,4.909067484E-02,4.910016525E-02,-3.783530723E-02,-3.785259526E-02
36.36,4.908332395E-02,4.909282014E-02,-3.783194235E-02,-3.784921839E-02
36.37,4.907910634E-02,4.908862577E-02,-3.782547711E-02,-3.784272371E-02
36.38,4.907669683E-02,4.908624881E-02,-3.781723815E-02,-3.783444599E-02
36.39,4.907438746E-02,4.908397211E-02,-3.780893488E-02,-3.782610386E-02
36.4,4.907253079E-02,4.908214005E-02,-3.780021615E-02,-3.781735436E-02
36.41,4.907295298E-02,4.908258918E-02,-3.778925721E-02,-3.780636231E-02
36.42,4.907355053E-02,4.90832239E-02,-3.777816299E-02,-3.779522476E-02
36.43,4.907108898E-02,4.908078632E-02,-3.777016932E-02,-3.778720097E-02
36.44,4.906635256E-02,4.90760473E-02,-3.776449334E-02,-3.778152146E-02
36.45,4.905800315E-02,4.906768515E-02,-3.776247449E-02,-3.77795092E-02
36.46,4.904300064E-02,4.905264442E-02,-3.776715416E-02,-3.778422097E-02
36.47,4.902067185E-02,4.903023716E-02,-3.777920679E-02,-3.779634597E-02
36.48,4.898943297E-02,4.899888763E-02,-3.780021738E-02,-3.781746113E-02
36.49,4.895101737E-02,4.896032332E-02,-3.782845375E-02,-3.784584013E-02
36.5,4.891265004E-02,4.892179711E-02,-3.785669203E-02,-3.787423126E-02
36.51,4.888182044E-02,4.889085173E-02,-3.787744398E-02,-3.7895093E-02
36.52,4.886472828E-02,4.887371692E-02,-3.788451123E-02,-3.790219696E-02
36.53,4.886737192E-02,4.887641283E-02,-3.787189692E-02,-3.788952448E-02
36.54,4.889168014E-02,4.890088394E-02,-3.783767386E-02,-3.785513269E-02
36.55,4.893211116E-02,4.894156797E-02,-3.778738553E-02,-3.780458553E-02
36.56,4.898280338E-02,4.899254591E-02,-3.772689517E-02,-3.774380367E-02
36.57,4.904333033E-02,4.905336521E-02,-3.765663079E-02,-3.767324114E-02
36.58,4.911084855E-02,4.912119188E-02,-3.757943727E-02,-3.759573338E-02
36.59,4.917455005E-02,4.918518531E-02,-3.750612403E-02,-3.752212242E-02
36.6,4.922752099E-02,4.923836301E-02,-3.744360616E-02,-3.745939195E-02
36.61,4.927013369E-02,4.928109218E-02,-3.73915124E-02,-3.740717587E-02
36.62,4.930576903E-02,4.931678837E-02,-3.734646289E-02,-3.736205964E-02
36.63,4.933917697E-02,4.935023025E-02,-3.73037087E-02,-3.731926563E-02
36.64,4.936839302E-02,4.93794794E-02,-3.726521542E-02,-3.728073337E-02
36.65,4.938719208E-02,4.939827744E-02,-3.723720924E-02,-3.725272235E-02
36.66,4.939543658E-02,4.940645477E-02,-3.721982873E-02,-3.723540315E-02
36.67,4.939867209E-02,4.940958754E-02,-3.720752924E-02,-3.722320054E-02
36.68,4.940180683E-02,4.941262676E-02,-3.719540352E-02,-3.721116452E-02
36.69,4.940801585E-02,4.941876717E-02,-3.718027757E-02,-3.71961014E-02
36.7,4.941620281E-02,4.942691666E-02,-3.716324886E-02,-3.717910442E-02
36.71,4.942517304E-02,4.943586143E-02,-3.714551316E-02,-3.716138848E-02
36.72,4.944005155E-02,4.945072447E-02,-3.712194657E-02,-3.713783169E-02
