Time,Damp2000_FX,Damp2010_FX,Damp3000_FX,Damp3010_FX
6.622,253844.703,253957.203,253862.281,253974.766
6.632,251643.766,251738.859,251661.016,251756.094
6.642,249607.094,249693.984,249623.984,249710.859
6.652,247767.359,247833.672,247783.844,247850.156
6.662,246761.562,246782.703,246777.578,246798.719
6.672,246917.719,246901.438,246933.188,246916.891
6.682,247847.828,247814.234,247862.688,247829.078
6.692,249415.422,249355.312,249429.641,249369.531
6.702,252226,252116.266,252239.516,252129.781
6.712,256328.75,256194.516,256341.5,256207.266
6.722,260825.625,260703.875,260837.609,260715.844
6.732,264806.406,264721.031,264817.688,264732.281
6.742,267752.688,267712.094,267763.281,267722.688
6.752,269372.469,269384.062,269382.5,269394.031
6.762,269285.156,269359.844,269294.625,269369.312
6.772,267316.156,267446.281,267325.156,267455.25
6.782,263877.594,264039.562,263886.156,264048.062
6.792,259127.75,259329.094,259135.875,259337.188
6.802,252842.234,253078.5,252849.953,253086.188
6.812,246071.391,246279.406,246078.703,246286.688
6.822,239426.594,239631.969,239433.469,239638.828
6.832,231673.953,231921,231680.391,231927.406
6.842,223134.312,223358.297,223140.297,223364.25
6.852,214968.594,215156.703,214974.062,215162.156
6.862,207536.328,207680.234,207541.219,207685.109
6.872,200504.141,200641.562,200508.422,200645.812
6.882,192512.938,192685.625,192516.547,192689.219
6.892,184109.188,184243.188,184112.094,184246.062
6.902,176069.516,176185.938,176071.625,176188.031
6.912,168212.844,168295.688,168214.078,168296.906
6.922,161691.641,161689.672,161691.922,161689.938
6.932,157253.5,157178.609,157252.75,157177.828
6.942,154385.312,154273.703,154383.5,154271.859
6.952,151800.562,151710.031,151797.641,151707.078
6.962,148127.969,148085.828,148123.859,148081.688
6.972,143857.016,143796.219,143851.641,143790.812
6.982,141079.062,140942.719,141072.391,140936.016
6.992,139017.656,138912.688,139009.672,138904.656
7.002,135961.828,135895.109,135952.422,135885.672
7.012,131902.625,131858.703,131891.625,131847.656
7.022,128535.43,128411.664,128522.766,128398.961
7.032,128399.203,128150.602,128385.125,128136.461
7.042,131251.922,130947.766,131236.75,130932.523
7.052,136587.172,136209.656,136571.203,136193.609
7.062,145225.594,144759.031,145209.234,144742.594
7.072,156852.625,156350.797,156836.188,156334.297
7.082,168869.828,168448.203,168853.375,168431.688
7.092,179067.969,178749.562,179051.297,178732.844
7.102,187656.047,187396.875,187639.031,187379.812
7.112,195225.578,195022.047,195208.109,195004.547
7.122,200921.344,200815.766,200903.281,200797.688
7.132,204490.594,204455.953,204471.781,204437.125
7.142,205472.047,205553.219,205452.25,205533.406
7.152,203144.266,203321.578,203123.156,203300.469
7.162,199543.469,199704.891,199520.875,199682.297
7.172,195549.75,195739.797,195525.578,195715.641
7.182,190341.562,190559.609,190315.594,190533.656
7.192,184680.938,184878.375,184653.016,184850.469
7.202,179547.25,179702.797,179517.375,179672.922
7.212,175892.188,175973.828,175860.5,175942.141
7.222,173276.188,173349.797,173242.859,173316.453
7.232,170196.5,170289.172,170161.391,170254.078
7.242,167400.922,167445.125,167364.078,167408.266
7.252,165573.516,165595.016,165535.125,165556.609
7.262,163776.375,163807.891,163736.453,163767.969
7.272,161889.875,161910.281,161848.422,161868.797
7.282,160368.047,160367.031,160325.141,160324.109
7.292,159767.75,159726.484,159723.688,159682.375
7.302,159548.953,159527.359,159503.875,159482.25
7.312,157945.125,157986.141,157898.703,157939.703
7.322,156040.594,156036.906,155992.766,155989.062
7.332,155120.281,155096.938,155071.391,155048.031
7.342,154120.469,154110.688,154070.578,154060.781
7.352,153875.141,153803.828,153824.531,153753.188
7.362,154969.188,154875.172,154918.391,154824.328
7.372,156605.219,156499.719,156554.484,156448.938
7.382,159311.547,159164.516,159261.297,159114.203
7.392,162324.984,162215.891,162275.375,162166.234
7.402,164073.391,164013.891,164024.109,163964.594
7.412,166224.609,166103.812,166175.875,166055.047
7.422,169825.984,169689.391,169778.266,169641.641
7.432,172862.75,172789.469,172815.953,172742.656
7.442,174495.266,174464.797,174449.094,174418.625
7.452,175029.953,175039,174984.203,174993.266
7.462,174264.406,174322.547,174218.844,174277.016
7.472,171991.781,172092.812,171946.125,172047.188
7.482,169154.859,169237.938,169109.047,169192.172
7.492,167155.297,167191.875,167109.656,167146.266
7.502,165984.812,165998.328,165939.703,165953.219
7.512,166099.281,166046.188,166055.109,166002.016
7.522,167691.219,167618.375,167648.469,167575.641
7.532,168059.375,168089.75,168017.844,168048.234
7.542,165632.609,165743.922,165591.688,165703.047
7.552,161176.234,161340.469,161135.578,161299.859
7.562,153949.719,154223.516,153908.703,154182.594
7.572,143760.266,144081.188,143718.141,144039.172
7.582,132799.875,133074.328,132756.344,133030.906
7.592,123124.141,123304.266,123079.516,123259.727
7.602,115509.359,115599.727,115464.391,115554.828
7.612,109142.078,109196.039,109097.344,109151.359
7.622,103398.828,103412.594,103354.727,103368.531
7.632,98086.1641,98080.1094,98043.0547,98037.0312
7.642,93107.9766,93061.1953,93066.2188,93019.4609
7.652,90290.5469,90115.0312,90251.3203,90075.7656
7.662,91057.7188,90777.7422,91022.6484,90742.6016
7.672,93475.1719,93207.6094,93444.7734,93177.1719
7.682,95938.2578,95691.1953,95912.375,95665.2969
7.692,97940.3906,97738.8672,97918.7578,97717.2422
7.702,99370.6562,99188.8359,99353.0391,99171.2422
7.712,101343.039,101131.578,101329.43,101118
7.722,105012.094,104744.016,105002.516,104734.469
7.732,111100.031,110770.117,111094.352,110764.477
7.742,118537.82,118228.312,118535.672,118226.219
7.752,125179.562,124950.086,125180.555,124951.133
7.762,129980.461,129837.359,129984.32,129841.281
7.772,132659.703,132607.359,132666.312,132614.031
7.782,132413.109,132490.375,132422.562,132499.891
7.792,127615.797,127873.984,127628.484,127886.711
7.802,117430,117846.617,117446.867,117863.492
7.812,103572.023,104031.422,103594.523,104053.906
7.822,88162.25,88617.75,88192.5156,88647.9531
7.832,71575.1719,72024.4375,71616.9141,72066.0469
7.842,52577.4922,53061.6914,52639.8711,53123.6758
7.852,28299.6582,28831.4199,28423.6953,28953.5039
7.862,-24151.5449,-23938.123,-24006.5254,-23791.4434
7.872,-40476.8867,-40384,-40378.0312,-40284.4648
7.882,-52648.1758,-52635.0703,-52562.8203,-52549.3711
7.892,-60287.5391,-60499.0625,-60209.5898,-60421.2148
7.902,-61622.6523,-62045.5,-61541.7461,-61964.9453
7.912,-58206.832,-58776.8555,-58117.6289,-58688.3359
7.922,-52258.8359,-52878.6016,-52155.3086,-52776.0664
7.932,-49311.3242,-49710.1406,-49197.9922,-49597.4922
7.942,-50716.9141,-51029.8633,-50602.7461,-50916.1523
7.952,-50758.8164,-51200.332,-50641.3164,-51083.6016
7.962,-46069.4609,-46719.7969,-45936.9141,-46588.8398
7.972,-35128.0703,-36112.4531,-34952.2422,-35941.1055
7.982,-13336.1855,-15614.501,-12872.6416,-15219.7197
7.992,24611.2422,23572.0039,24775.6699,23744.2969
8.002,33588.9531,32983.3203,33718.2656,33116.7852
8.012,45098.9414,44423.0352,45224.6602,44552.125
8.022,59482.7422,58921.3242,59582.5703,59022.6797
8.032,70580.9531,70271.9141,70671.6641,70363.4531
8.042,78324.0469,78112.5234,78407.4375,78196.3516
8.052,84526.7266,84392.1406,84606.6172,84472.3281
8.062,89337.5,89262.3672,89413.8906,89338.9297
8.072,93078.8125,93055.0078,93153.3125,93129.6094
8.082,94888.8359,94963.0859,94962.0781,95036.3125
8.092,94626.1016,94761.3672,94699.8594,94835.0391
8.102,92433.8125,92634.9141,92508.8828,92709.8203
8.112,90792.1094,90872.1406,90868.1562,90948.1094
8.122,95166.1641,94974.9141,95237.9766,95046.8516
8.132,105060.617,104766.992,105125.18,104831.703
8.142,117198.352,116867.672,117255.477,116924.922
8.152,130166.992,129851.227,130217.734,129902.055
8.162,141775.656,141557.469,141821.359,141603.203
8.172,151501.766,151340.344,151543.656,151382.234
8.182,159686.484,159592.094,159725.219,159630.797
8.192,165983.031,165956.312,166019.281,165992.516
8.202,170975.062,170971.328,171009.109,171005.328
8.212,176010.75,175978.641,176042.719,176010.562
8.222,182498.328,182401.859,182527.984,182431.469
8.232,190106.953,189997.234,190134.281,190024.5
8.242,198459.359,198318.125,198484.344,198343.094
8.252,207441.766,207297.766,207464.531,207320.5
8.262,216276.547,216152.172,216297.234,216172.812
8.272,224351.375,224268.594,224370.188,224287.375
8.282,230645.547,230644.266,230662.703,230661.375
8.292,234401.516,234491.406,234417.266,234507.094
8.302,234864.562,235071.906,234879.094,235086.375
8.312,232453.375,232713.734,232466.859,232727.156
8.322,229088.016,229334.234,229100.453,229346.609
8.332,226050.469,226264.016,226061.828,226275.312
8.342,223053.25,223272.75,223063.453,223282.906
8.352,219001.078,219250.594,219010.156,219259.625
8.362,214930.188,215119.219,214938.078,215127.062
8.372,212768.578,212873.141,212775.188,212879.719
8.382,211404.406,211519.562,211409.688,211524.797
8.392,209163.688,209304.469,209167.625,209308.375
8.402,206360.75,206496.75,206363.328,206499.297
8.412,203179.406,203326.25,203180.609,203327.422
8.422,199243.484,199407.625,199243.266,199407.391
8.432,194505.859,194681.828,194504.203,194680.141
8.442,189286.219,189450.531,189283.031,189447.312
8.452,185130.969,185204.688,185126.234,185199.938
8.462,184076.391,184018.812,184070.172,184012.578
8.472,185959.359,185831.688,185951.797,185824.109
8.482,189455.312,189296.688,189446.531,189287.875
8.492,193529.828,193379.047,193519.938,193369.141
8.502,197226.75,197104.781,197215.812,197093.812
8.512,200886,200754.203,200874.109,200742.281
8.522,204758.484,204642.047,204745.719,204629.25
8.532,207506.516,207455.734,207492.875,207442.062
8.542,209476.531,209414.719,209462.031,209400.203
8.552,212930.844,212794.562,212915.672,212779.359
8.562,217930.156,217777.266,217914.469,217761.562
8.572,223266.781,223120.266,223250.688,223104.141
8.582,228786.312,228644.312,228769.891,228627.859
8.592,233386.078,233318.875,233369.312,233302.094
8.602,235526.203,235557.125,235508.969,235539.891
8.612,235179.25,235277.516,235161.438,235259.703
