Time,Tower_FX,Tower_FY,Tower_MY,Tower_MZ
20.93,681496.461,29994755.7,-1.934397913E-03,-15151346.1
20.94,580975.931,29994944.2,-1.761629577E-03,-15454555.2
20.95,594345.114,29995172.4,-1.696953047E-03,-16470846.9
20.96,575614.534,29995454.7,-1.562182837E-03,-17164281.9
20.97,-61068.2648,29995826.4,-3.126034043E-04,-11527472.1
20.98,362999.308,29996227.7,-6.970737868E-04,-14851510.1
20.99,104939.657,29996647.5,-9.968646266E-05,-12289574.3
21,344622.736,29997075.2,-2.853024274E-04,-14149946.8
21.01,142779.035,29997487.7,1.348201675E-04,-12064731.3
21.02,-79157.3994,29997938.2,6.078585267E-04,-9302045.5
21.03,202327.118,29998326.9,3.727597598E-04,-10965860.7
21.04,194620.156,29998696.6,4.418898839E-04,-10446015.8
21.05,366744.259,29999051.7,2.365906382E-04,-11768413.8
21.06,526084.449,29999377,1.205052107E-06,-13362938.6
21.07,791638.958,29999687.6,-4.050369892E-04,-16446286.5
21.08,470439.26,30000035.6,-1.300073919E-04,-14289406.1
21.09,644376.637,30000371.5,-3.540899349E-04,-16272593.1
21.1,593713.425,30000692.2,-3.342147657E-04,-16351024
21.11,474559.997,30001052.5,-2.205054629E-04,-15642744.3
21.12,10649.3112,30001457.5,2.904307049E-04,-11109566.3
21.13,251553.939,30001832.7,1.672420839E-04,-12456236.7
21.14,655919.957,30002127.4,-1.641192606E-04,-16020676.4
21.15,4126.2083,30002526,4.176173118E-04,-10083254.1
21.16,210249.949,30002889.8,3.260792287E-04,-11109946.4
21.17,290617.779,30003175.9,3.134448911E-04,-11296442.1
21.18,35200.0924,30003510.6,5.558068045E-04,-8438405.49
21.19,98390.184,30003800.2,5.718830176E-04,-8126441.5
21.2,133741.404,30004046.8,5.938413903E-04,-7693899.19
21.21,331518.46,30004263.3,4.760807476E-04,-9057142.8
21.22,253204.725,30004481.9,5.296177038E-04,-8176565.51
21.23,161245.301,30004706.7,6.019030703E-04,-7007722.83
21.24,638698.475,30004857.5,2.896073044E-04,-11321799
21.25,301639.6,30005046.4,4.709249062E-04,-8695971.05
21.26,360391.454,30005238.4,4.362046613E-04,-9261874.98
21.27,118778.734,30005403.7,6.033347126E-04,-6880192.6
21.28,358558.151,30005543.1,4.886784753E-04,-8789610.98
21.29,188618.645,30005670.5,6.050176221E-04,-7175312.04
21.3,144685.122,30005807.1,6.609437249E-04,-6467582.55
21.31,32028.2766,30005914.6,7.681462393E-04,-4929661.89
21.32,-47749.4814,30006010,8.644478956E-04,-3483183.84
21.33,506467.798,30006033.7,5.563893569E-04,-8225770.64
21.34,-154682.453,30006107.6,9.35240068E-04,-2207450.72
21.35,-620187.96,30006196.2,1.289670971E-03,3430159.81
21.36,-154055.816,30006151.8,1.105938636E-03,979930.916
21.37,42997.1076,30006067.4,9.87954006E-04,-61941.9353
21.38,252876.965,30006010.3,7.951347659E-04,-1892821.57
21.39,4320.63992,30005980.5,8.731035962E-04,337165.955
21.4,212206.085,30005927.8,6.785578549E-04,-1434142.76
21.41,111410.899,30005858.3,6.669957792E-04,-624771.316
21.42,-141457.176,30005790.9,7.833531742E-04,1879771.81
21.43,-321678.41,30005696.7,9.010757073E-04,4300836.29
21.44,-542.103004,30005569.9,6.693147438E-04,2110591.03
21.45,-97374.4188,30005443.9,6.751629216E-04,3241879.71
21.46,-181633.675,30005325.3,6.792335809E-04,4396101.61
21.47,65797.1932,30005193.4,4.354748494E-04,2440209.61
21.48,129038.088,30005065,2.809282041E-04,1656121.63
21.49,48176.2957,30004938.7,2.319689003E-04,2093047.94
21.5,702815.405,30004809.2,-4.091022623E-04,-4646562.71
21.51,469154.286,30004675.3,-4.191987665E-04,-4119903.24
21.52,148104.917,30004510.3,-2.697663395E-04,-2180751.11
21.53,330515.704,30004323.7,-4.469021566E-04,-4350340.4
21.54,101045.261,30004126.8,-2.774007013E-04,-2825947.43
21.55,112922.726,30003918.2,-2.644909346E-04,-3169340.07
21.56,233077.441,30003693.3,-3.419540503E-04,-4555090.55
21.57,195143.037,30003446.9,-3.000669476E-04,-4666002.87
21.58,175465.159,30003176.4,-2.603410138E-04,-4844005.77
21.59,-1624.90295,30002883.8,-5.840166054E-05,-3345192.97
21.6,-213772.527,30002573.7,2.200244027E-04,-1026018.44
21.61,-126089.644,30002236.2,2.528847999E-04,-1150885.11
21.62,-317009.751,30001866.1,5.119471753E-04,1298957.57
21.63,-452655.011,30001460.9,7.356533253E-04,3634338.16
21.64,-902136.673,30001014.8,1.265302883E-03,9470713.74
21.65,-679562.944,30000499.9,1.212602159E-03,9637240.49
21.66,-835894.865,29999918.1,1.422763397E-03,13000124.7
21.67,-512373.887,29999297.3,1.163880727E-03,11775653.1
21.68,-642434.809,29998671,1.230239878E-03,14236227.2
21.69,-856900.163,29998040.2,1.376071533E-03,17719367.7
21.7,147286.346,29997444.5,4.640104875E-04,9460161.31
21.71,-234334.28,29996926.9,5.86565813E-04,12472959.2
21.72,-293880.711,29996437.7,5.157461369E-04,13021375.4
21.73,-263940.384,29995976.1,4.208587768E-04,12923969.7
21.74,-4544.52368,29995544.4,1.58520588E-04,10333213.5
21.75,425691.23,29995190.5,-2.429434036E-04,5318924.06
21.76,341768.132,29994858.2,-2.846909946E-04,4333498.56
21.77,404589.208,29994512.7,-3.790537227E-04,2082650.33
21.78,318271.424,29994150.8,-3.433268992E-04,1256079.64
21.79,13543.2269,29993750.7,-1.42309215E-04,2862459.22
21.8,-239079.129,29993353.9,6.056964104E-05,4784322.11
21.81,-173807.641,29992994.1,1.071773811E-04,4214015.09
21.82,-225264.211,29992632.5,1.989880987E-04,4668761.4
21.83,-203952.483,29992242.1,2.504861775E-04,4513501.52
21.84,103729.597,29991830.8,1.834377039E-04,1464943.8
21.85,95341.4397,29991354.4,2.192726999E-04,822580.508
21.86,181512.638,29990806.7,2.245826522E-04,-743455.432
21.87,179590.645,29990191.5,2.492051722E-04,-1564769.56
21.88,-249270.262,29989489.7,3.468654557E-04,1937951.82
21.89,-75164.6613,29988751.2,3.301290902E-04,528104.987
21.9,-368654.523,29987952.8,3.55948055E-04,3445540.47
21.91,-478683.904,29987082.3,3.475648761E-04,5216780.37
21.92,-234122.968,29986154.5,3.316902798E-04,3769967.26
21.93,283474.226,29985151.1,3.6806299E-04,-1069906.83
21.94,247659.384,29984059.8,4.036785951E-04,-1695230.56
21.95,64638.4946,29982879.9,4.035429722E-04,-750029.184
21.96,-289506.823,29981634.5,3.208421763E-04,2470476.83
21.97,202681.651,29980355.2,4.15129649E-04,-1878957.74
21.98,606464.942,29979026.2,5.673581831E-04,-6555939.41
21.99,504908.419,29977617.4,5.984575434E-04,-7238206.8
22,266733.415,29976139.8,5.224326459E-04,-6211235.61
22.01,106993.179,29974630.9,4.009883863E-04,-5253318.54
22.02,185101.86,29973110.9,3.550430511E-04,-6215672.53
22.03,-4380.12118,29971568.1,1.542636387E-04,-4650416.46
22.04,396349.261,29969989.5,2.951565629E-04,-8510597.85
22.05,503210.082,29968357,3.252417246E-04,-10362953.6
22.06,865565.982,29966660.2,5.798988105E-04,-15063462.5
22.07,814215.745,29964894.3,5.612900614E-04,-16417814.4
22.08,912154.073,29963068.7,6.159853294E-04,-19081164.2
22.09,1093481.87,29961180.2,7.212876196E-04,-22679179.1
22.1,638478.196,29959280.7,1.82823739E-04,-20252780.9
22.11,391537.736,29957417.9,-3.63126885E-04,-18646060.3
22.12,204352.158,29955605.2,-9.891829292E-04,-16838970
22.13,339313.799,29953797.4,-1.307711597E-03,-17739053.8
22.14,2476.68908,29951985.5,-2.154326385E-03,-14181072.5
22.15,412539.675,29950093.2,-2.130166438E-03,-17250115.1
22.16,55916.7278,29948156.6,-2.965597703E-03,-13571231.4
22.17,92246.6684,29946197.4,-3.352425111E-03,-12990467.3
22.18,491963.57,29944096.9,-3.149866139E-03,-16046281.6
22.19,601758.484,29941961,-3.154718679E-03,-17250116
22.2,249331.807,29939859.9,-3.843732445E-03,-14107110.3
22.21,260296.761,29937732.7,-4.108463876E-03,-13666373.8
22.22,611917.319,29935524.1,-3.753414728E-03,-16625155.2
22.23,187391.207,29933389.6,-4.593550612E-03,-12724918
22.24,183639.112,29931273.8,-4.858763572E-03,-11999164.2
22.25,-50351.6513,29929152.2,-5.572124758E-03,-8875669.98
22.26,-528800.9,29927104.8,-6.856876366E-03,-2785654.28
22.27,-299342.994,29924975,-6.870085491E-03,-2609949.89
22.28,-247303.339,29922803.8,-6.992533551E-03,-1290370.49
22.29,12724.9843,29920658.3,-6.465102076E-03,-2356928.43
22.3,-60076.0257,29918580.2,-6.433390626E-03,-800031.396
22.31,-216858.947,29916585.7,-6.576072119E-03,1675795.36
22.32,-37088.9187,29914594,-5.971137919E-03,1121195.21
22.33,415105.464,29912635.3,-4.509469551E-03,-2709765.18
22.34,454705.711,29910800.9,-3.727961789E-03,-3656788.19
22.35,473020.828,29909064.5,-3.003265739E-03,-4565083.54
22.36,457861.064,29907365.2,-2.441294063E-03,-5169534.63
22.37,355957.275,29905703.1,-2.20129946E-03,-4888654.74
22.38,93614.3757,29904075.5,-2.547813614E-03,-2746810.36
22.39,-146905.7,29902477,-3.081515912E-03,-162511.13
22.4,-437962.627,29900899.6,-3.944580001E-03,3530898.45
22.41,-396482.128,29899317.1,-4.027567127E-03,4577059.67
22.42,-340165.076,29897725.1,-3.943492006E-03,5314897.8
22.43,-503590.084,29896141.1,-4.348321399E-03,8011904.84
22.44,225323.152,29894539.7,-2.173159476E-03,2092867.71
22.45,260465.985,29892977.6,-1.452180639E-03,1245002.67
22.46,433098.537,29891446.6,-2.954971812E-04,-1212703.93
22.47,520393.768,29889897,6.170818846E-04,-3186307.15
22.48,121914.982,29888310.3,2.160494477E-05,-529992.184
22.49,355097.856,29886677,9.216313531E-04,-3184753.35
22.5,370235.134,29885015.3,1.245334319E-03,-4180923.28
22.51,550572.787,29883321.3,2.033656044E-03,-6926889.61
22.52,-138233.193,29881592.7,2.301994356E-04,-1338369.09
22.53,409196.517,29879836.5,1.603750593E-03,-6402455.98
22.54,673498.198,29878040.9,2.470389908E-03,-9892635.2
22.55,863315.733,29876187.3,3.297036922E-03,-13404850.2
22.56,255041.09,29874275,1.760395861E-03,-9270539.77
22.57,99367.1209,29872343.1,1.047466371E-03,-8061104.53
22.58,78332.747,29870406,5.774022664E-04,-7669017.87
22.59,-408041.421,29868467.3,-1.210227013E-03,-2569095.77
22.6,-106380.676,29866478.9,-9.686918917E-04,-4132504.31
22.61,-489343.129,29864434.1,-2.398178816E-03,463751.63
22.62,-482318.306,29862333,-2.837845259E-03,2011021.06
22.63,-328851.725,29860139.4,-2.770532562E-03,2118021.37
22.64,224562.457,29857878.1,-1.38955239E-03,-2279596.89
22.65,-246235.333,29855624.4,-2.3895106E-03,2150476.12
22.66,184671.265,29853352.8,-1.235753313E-03,-1351772.63
22.67,353401.798,29851065.4,-5.504938424E-04,-3234687.2
22.68,170528.495,29848814.9,-6.763420402E-04,-2144283.47
22.69,-56485.6639,29846576.9,-1.067359002E-03,-112598.215
22.7,84142.3082,29844353.6,-6.979154036E-04,-1172987.24
22.71,132598.152,29842162.1,-4.867847382E-04,-1679471.51
22.72,381354.692,29840016.3,2.314043402E-04,-4369031.88
22.73,441572.316,29837919.6,5.993657492E-04,-5781645.75
22.74,528363.934,29835870.2,1.015760247E-03,-7621820.08
22.75,817310.551,29833855.3,1.868438244E-03,-11660365.6
22.76,287364.666,29831891,9.549875983E-04,-8169598.34
22.77,-268444.305,29830003.4,-3.24293997E-04,-3040962.67
22.78,-356177.556,29828199.6,-8.805735049E-04,-1078176.93
22.79,-161977.388,29826440.5,-8.31045924E-04,-1728334.09
22.8,-541779.175,29824720.4,-1.814207578E-03,2830233.71
22.81,-189754.997,29823008.8,-1.394912299E-03,956297.508
22.82,-341224.797,29821310,-1.784819735E-03,3269084.67
22.83,-269073.711,29819640.8,-1.727123067E-03,3591635.42
22.84,-131769.551,29817988,-1.479543896E-03,3091931.36
22.85,-138382.899,29816375.8,-1.413213663E-03,3608113.23
22.86,-400536.753,29814802.1,-1.815276438E-03,6656486.09
22.87,22618.318,29813253.2,-1.02358076E-03,3455222.45
22.88,-346434.693,29811750.1,-1.512895734E-03,7107435.65
22.89,-200536.549,29810288.8,-1.184304194E-03,6402333.21
22.9,124320.651,29808875,-4.738208139E-04,3573114.95
22.91,-171606.525,29807518.2,-7.353179526E-04,6043736.45
22.92,-477584.718,29806193.6,-1.146405999E-03,9321803.83
22.93,-759263.322,29804887.7,-1.650969837E-03,13158658.9
22.94,-309698.102,29803612.6,-9.420259971E-04,10299766.9
22.95,-464645.293,29802379.7,-1.064367684E-03,12298362
22.96,-490259.218,29801186.5,-9.795443347E-04,13250456.5
22.97,-286792.752,29800047.1,-4.951264394E-04,11975954.3
22.98,-202272.182,29798951.1,-1.121827313E-04,11293226.6
22.99,193878.066,29797920.6,8.566633586E-04,7192685.4
23,11716.7631,29796915.6,9.556780605E-04,7875515.75
23.01,50143.5015,29795908.1,1.32126823E-03,6756944.61
23.02,183067.107,29794921.9,1.806509919E-03,4654073.97
23.03,141851.486,29793922.5,1.999378067E-03,3938976.83
23.04,-359618.972,29792879.9,1.31056477E-03,7963840.04
23.05,-223547.463,29791858.1,1.484340105E-03,6898631.5
23.06,-355931.663,29790846.2,1.225264259E-03,8236993.17
23.07,-197551.154,29789820,1.445035223E-03,6921032.87
23.08,-74340.3141,29788789,1.673295261E-03,5595226.07
23.09,-50905.7591,29787715,1.781565362E-03,4929885.63
23.1,96781.9568,29786612.3,2.106904852E-03,2979109.95
23.11,564490.93,29785488.3,3.051526901E-03,-2526902.58
23.12,255180.141,29784271.5,2.74940048E-03,-1390913.44
23.13,622906.782,29782997.8,3.478702911E-03,-6238031.9
23.14,800074.126,29781676.6,3.936833524E-03,-9944502.72
23.15,616009.546,29780246,3.7389036E-03,-10460978.5
23.16,340135.771,29778762.7,3.18186404E-03,-9446579.89
23.17,963330.643,29777284.7,4.09259967E-03,-16612118.5
23.18,1002047.76,29775734.3,4.141698927E-03,-19368613.6
23.19,865178.554,29774082.3,3.815867793E-03,-20416365.5
23.2,765056.229,29772397.2,3.386941435E-03,-21259168.4
23.21,798804.708,29770716.8,3.090032134E-03,-23030908
23.22,681468.145,29769043,2.472125213E-03,-23228722.3
23.23,701704.558,29767363,2.030301102E-03,-24378503.4
23.24,827933.539,29765648.7,1.779702877E-03,-26488417.5
23.25,359677.772,29763956.1,4.299580808E-04,-22833534.8
23.26,-269731.795,29762376.3,-1.459746588E-03,-16260985.5
23.27,358936.823,29760724.3,-1.163276793E-03,-20574429.2
23.28,134751.055,29759002.8,-2.136023215E-03,-17858846.5
23.29,462480.908,29757209.6,-2.022888222E-03,-20207163.4
23.3,251043.735,29755347.5,-2.772929626E-03,-17831116.5
23.31,-93878.1518,29753556,-3.829278411E-03,-13622834.2
23.32,-30032.5162,29751701.8,-4.196495555E-03,-12571658
23.33,-301987.397,29749863.2,-5.116755474E-03,-8322551.3
23.34,-365037.8,29748027.7,-5.643827379E-03,-5565736.9
23.35,127995.762,29746091,-4.978658165E-03,-8254821.95
23.36,-336625.683,29744289.4,-5.888684573E-03,-2681637.49
23.37,-42610.3732,29742543.4,-5.406057285E-03,-3680760.45
23.38,30619.952,29740828.3,-5.172577634E-03,-3189693.56
23.39,451395.978,29739247.4,-4.112682982E-03,-6556406.78
23.4,253000.925,29737851.7,-4.090981615E-03,-4815239.03
23.41,-260921.897,29736662.5,-4.82390852E-03,495570.402
23.42,255260.661,29735474.2,-3.70904348E-03,-3229536.28
23.43,-127189.852,29734442.8,-4.171351267E-03,708241.015
23.44,-152009.527,29733567,-4.045612839E-03,1842721.07
23.45,396382.656,29732749.6,-2.737092078E-03,-2680693
23.46,473388.653,29732115.5,-2.104704395E-03,-3982579.43
23.47,725986.062,29731642.1,-1.081177203E-03,-7342237.48
23.48,795733.623,29731279.4,-3.934698993E-04,-9468751.68
23.49,22455.0418,29731032.2,-1.538516264E-03,-3329936.89
23.5,302108.087,29730819.6,-9.419744852E-04,-5770694.78
23.51,181538.932,29730667,-1.094192053E-03,-4819087.64
23.52,-55293.0852,29730603.8,-1.537621807E-03,-2520167.81
23.53,-64184.5578,29730576.7,-1.631399275E-03,-1859087.06
23.54,22052.1702,29730574.9,-1.50731618E-03,-2143264.56
23.55,401392.806,29730581.6,-6.822594603E-04,-5637610
23.56,368054.171,29730613.6,-5.30122718E-04,-5971734.2
23.57,-22299.1623,29730666.8,-1.171088294E-03,-2666277.81
23.58,173254.137,29730691.2,-8.06142183E-04,-4204904.35
23.59,-115807.38,29730704.5,-1.37231722E-03,-1348908.51
23.6,54134.6882,29730695.8,-1.092489986E-03,-2445024.22
23.61,56955.6273,29730654.2,-1.071863693E-03,-2250653.62
23.62,27533.6377,29730595.1,-1.090851175E-03,-1811380.46
23.63,-18280.0418,29730505.7,-1.154976369E-03,-1124275.09
23.64,602071.845,29730371.3,1.394298863E-04,-7025572.2
23.65,89767.0614,29730233.7,-5.997336988E-04,-3134161.69
23.66,122252.532,29730075,-4.915452866E-04,-3476296.36
23.67,-159276.376,29729885,-1.046807586E-03,-617063.019
23.68,-435920.303,29729687.3,-1.700387934E-03,2826102.4
23.69,-581561.742,29729457.4,-2.191420726E-03,5672628.18
23.7,-559445.823,29729186.8,-2.35261565E-03,7152222.46
23.71,-953891.026,29728881.5,-3.23342009E-03,12678708.2
23.72,-809026.528,29728524.9,-3.159749815E-03,13690302.2
23.73,-539961.934,29728132.6,-2.702974329E-03,13027222.9
23.74,92755.437,29727791,-1.361349536E-03,7856826.4
23.75,271997.742,29727568.7,-5.751016276E-04,5536997.09
23.76,153079.273,29727419.4,-2.933266884E-04,5659482.68
23.77,711240.933,29727308,1.095108905E-03,-697057.94
23.78,353663.443,29727204.8,9.787161907E-04,738290.837
23.79,711112.454,29727103.2,1.910797006E-03,-4157429.56
23.8,518411.494,29727013.5,1.91061761E-03,-4295538.07
23.81,316759.739,29726921.9,1.749590803E-03,-3890804.16
23.82,288887.368,29726882.6,1.728783725E-03,-4591218.72
23.83,20625.1863,29726895,1.247809447E-03,-2756305.53
23.84,137339.505,29726970.9,1.290492535E-03,-4071156.26
23.85,-53857.174,29727088.2,8.578966407E-04,-2516522.9
23.86,561795.079,29727231.8,1.682607217E-03,-8580701.57
23.87,448416.161,29727365.4,1.542481313E-03,-8803397.32
23.88,394723.934,29727485.3,1.44399193E-03,-9365274.4
23.89,409112.06,29727608.6,1.386777666E-03,-10317899.9
23.9,135067.473,29727750.3,8.585108928E-04,-8359832.93
23.91,62598.2996,29727920.6,5.337955626E-04,-7672835.68
23.92,85122.0708,29728105.8,3.296237859E-04,-7673186.37
23.93,16861.6671,29728296.9,1.468996887E-05,-6804767.12
23.94,-160710.762,29728494.3,-4.69339434E-04,-4641373.63
23.95,-217970.557,29728692.5,-8.087356205E-04,-3206298.65
23.96,-384801.88,29728889.9,-1.297298955E-03,-514066.923
23.97,-102115.937,29729064.1,-1.120238524E-03,-1941231.24
23.98,75221.5592,29729225.8,-9.535526964E-04,-3040546.05
23.99,260268.394,29729411.9,-6.726831647E-04,-4739256.31
24,161484.123,29729637.9,-7.434303217E-04,-4053788.98
24.01,50316.2969,29729908.2,-8.747859738E-04,-3002346.36
24.02,526868.636,29730197.9,-1.777291532E-04,-7546453.93
24.03,489052.403,29730548.4,-8.268291756E-05,-8138092.62
24.04,507053.075,29730965,6.452341919E-05,-9238981.97
24.05,354804.091,29731437.7,-8.676962343E-05,-8585470.39
24.06,-39023.581,29731997.8,-6.944973937E-04,-5102657.75
24.07,41256.6253,29732626.2,-7.486575152E-04,-5339680.21
24.08,328371.134,29733303.8,-4.465952225E-04,-7825802.89
24.09,325930.799,29734050.7,-4.558835282E-04,-8179068.43
24.1,187681.335,29734869.2,-6.783894295E-04,-7162113.34
24.11,-168881.856,29735760.3,-1.314668786E-03,-3553512.43
24.12,-56340.9232,29736696.2,-1.348721065E-03,-3736350.42
24.13,-122833.258,29737671.5,-1.595847375E-03,-2397085.98
24.14,69291.7117,29738684,-1.407622587E-03,-3557174.58
24.15,-407539.014,29739755.7,-2.201444709E-03,1514717.72
24.16,-397250.42,29740858.2,-2.361562741E-03,2844256.53
24.17,-567382.827,29741965.7,-2.779598786E-03,5982980.71
24.18,-535940.384,29743089,-2.854932008E-03,7401562.27
24.19,-461418.278,29744222.5,-2.773947008E-03,8253177.24
24.2,-155817.844,29745397.2,-2.188820838E-03,6483231.65
24.21,-481228.085,29746644.6,-2.510815447E-03,10186227.9
24.22,-69848.9236,29747941.4,-1.655918566E-03,7211833.85
24.23,-77458.1205,29749301.3,-1.344579417E-03,7390642.42
24.24,-12624.5455,29750732.1,-8.885676033E-04,6708006.84
24.25,155140.744,29752220.9,-2.436995145E-04,4827929.96
24.26,267134.37,29753764.8,3.513378407E-04,3027183.68
24.27,-181949.581,29755328.9,-8.073225657E-05,6542173.62
24.28,-265982.181,29756906.6,-1.00087286E-04,7522043.16
24.29,-174672.06,29758517,1.388291469E-04,6988072.54
24.3,296082.247,29760174.2,1.153344271E-03,2338382.68
24.31,-145033.035,29761842.3,6.463224065E-04,5621503.61
24.32,-113446.37,29763511.9,8.005849774E-04,5237514.13
24.33,-113316.051,29765197.7,8.627601131E-04,5185100.22
24.34,78502.5394,29766882.4,1.301800928E-03,3138838.09
24.35,-137401.762,29768550.6,1.01854389E-03,4710345.35
24.36,-29451.8184,29770201.6,1.249511021E-03,3562543.41
24.37,-447203.915,29771820.7,4.639766435E-04,7469111.11
24.38,-824532.08,29773396.1,-4.441184222E-04,11987831.5
24.39,-1223668.45,29774932.5,-1.560782681E-03,17718189.9
24.4,-1469431.34,29776384.7,-2.475108036E-03,22850033.8
24.41,-837155.69,29777771.8,-1.598152601E-03,19696209.1
24.42,-554322.865,29779131.6,-9.660711192E-04,18315966.2
24.43,-571965.468,29780496.5,-7.01003738E-04,19041073.2
24.44,-1009892.84,29781823.8,-1.287883017E-03,23989440.1
24.45,-246780.355,29783186.7,3.753421765E-04,17923274.8
24.46,-411962.54,29784562.9,5.336856003E-04,19191216
24.47,-453799.683,29785897.9,8.73525857E-04,19438711.8
24.48,-175963.425,29787293.2,1.789647166E-03,16640167.1
24.49,-104015.465,29788682.4,2.388432442E-03,15130422.3
24.5,-599750.49,29789982.2,1.803707371E-03,19079136.7
24.51,-77517.4634,29791343.8,3.005219607E-03,14071848.4
24.52,-640732.692,29792653.5,2.182375604E-03,18677232.9
24.53,-573103.168,29793917,2.366456956E-03,18252170
24.54,-766690.93,29795220,2.005817759E-03,20390507
24.55,-820004.049,29796473.3,1.863249407E-03,21504818.2
24.56,-585869.122,29797781.1,2.301425265E-03,19873150.6
24.57,-525189.066,29799066.9,2.526764726E-03,19336733.6
24.58,-419866.423,29800333.8,2.884539874E-03,18143574.8
24.59,-834707.291,29801506.9,2.208356729E-03,21910645.5
24.6,-1073348.79,29802609.4,1.677952383E-03,24935456.7
24.61,-766488.748,29803769.6,2.155773808E-03,23110302.6
24.62,-528507.512,29804929.2,2.691042504E-03,21128657.7
24.63,-558330.305,29806021.1,2.827664624E-03,21142496.7
24.64,-398023.402,29807100.2,3.322050488E-03,19315288.1
24.65,-128914.514,29808189.6,4.083259846E-03,16002818.9
24.66,-183177.767,29809195.7,4.278854133E-03,15234481.1
24.67,505354.938,29810243.1,5.887465923E-03,7161249.4
24.68,547391.955,29811203.9,6.42494749E-03,3917902.21
24.69,564021.303,29811968.6,6.816997552E-03,828233.141
24.7,86341.0956,29812593.4,6.057800585E-03,2854278.68
24.71,101723.377,29813218.7,5.935716118E-03,1259287.15
24.72,190290.825,29813922,5.880075453E-03,-938166.862
24.73,-54295.5347,29814553,5.162748913E-03,45168.8366
24.74,-337.199456,29815188.7,4.886142539E-03,-1231078.34
24.75,-224170.267,29815799.6,4.057682613E-03,290307.476
24.76,40044.577,29816401.5,4.098250258E-03,-2457239.51
24.77,-302335.686,29816926.8,3.070182431E-03,340400.247
24.78,-308883.326,29817394.5,2.570196512E-03,662865.87
24.79,-298009.584,29817834.2,2.120774708E-03,964935.534
24.8,-48701.3437,29818199.2,2.197423583E-03,-1145566.13
24.81,-274048.546,29818470.6,1.502354928E-03,928335.412
24.82,-58379.1518,29818679.4,1.592619225E-03,-834569.692
24.83,60311.6067,29818840,1.609791519E-03,-2080086.68
24.84,242511.592,29818942,1.8288985E-03,-4278407.14
24.85,317544.292,29819002.8,1.916813623E-03,-5799572.56
24.86,-3923.44227,29819032.4,1.259032274E-03,-3483092.02
24.87,309571.607,29819073.3,1.643077122E-03,-6658793.85
24.88,651881.397,29819115.4,2.20498888E-03,-10826576.8
24.89,-17951.0398,29819154.1,9.965807973E-04,-5708630.45
24.9,-176629.714,29819244.1,4.198973284E-04,-3949165.79
24.91,191774.755,29819387.8,7.463554942E-04,-6925821.7
24.92,72582.7399,29819559.4,3.702025287E-04,-5975476.64
24.93,235757.445,29819753.2,4.939855655E-04,-7569419.68
24.94,304329.705,29819967.7,5.123301624E-04,-8533808.9
24.95,663431.21,29820201.6,1.098580539E-03,-12588531.9
24.96,634374.475,29820458,1.110067398E-03,-13593915.6
24.97,704333.672,29820743.6,1.254744942E-03,-15487579.2
24.98,872202.087,29821048.1,1.549921784E-03,-18422774.4
24.99,781869.134,29821394.7,1.407725692E-03,-19122936.3
25,520832.075,29821810.1,8.780727178E-04,-17794527.9
25.01,326953.643,29822314.6,3.218551512E-04,-16357698.9
25.02,70471.8568,29822922.6,-4.260867417E-04,-13708548.2
25.03,-91479.6109,29823611.9,-1.080819638E-03,-11309807.1
25.04,117424.184,29824302.3,-1.109274094E-03,-12182808
25.05,-322777.848,29825039.6,-2.088007076E-03,-7064633.39
25.06,-298556.22,29825783.8,-2.381020803E-03,-5532524.9
25.07,-34436.3496,29826453.1,-2.200520381E-03,-6423960.11
25.08,-25660.8315,29827138,-2.25744905E-03,-5520430.04
25.09,556401.208,29827801.3,-1.33055017E-03,-10454717.7
25.1,187942.415,29828556.2,-1.69780158E-03,-7324661.97
25.11,357049.878,29829364.3,-1.34243728E-03,-8741867.12
25.12,140156.525,29830198.7,-1.550901799E-03,-6623636.86
25.13,-49078.2071,29831112.7,-1.780671658E-03,-4323797.79
25.14,100149.306,29832033.2,-1.560848709E-03,-4922214.71
25.15,-447473.341,29833049.7,-2.301191448E-03,1051228.85
25.16,-162261.704,29834080.4,-1.971865946E-03,-32444.1479
25.17,-309480.339,29835142.5,-2.143918569E-03,2514401.45
25.18,114190.578,29836261.3,-1.517280784E-03,-467188.996
25.19,214930.643,29837457.3,-1.199482076E-03,-1293272.32
25.2,61839.4366,29838774.9,-1.188643725E-03,51055.4718
25.21,-118913.208,29840147.9,-1.274693592E-03,2057124.43
25.22,-406873.736,29841565.6,-1.554703552E-03,5571025.73
25.23,-375566.561,29843004.2,-1.502483133E-03,6548913.16
25.24,-404557.46,29844479.8,-1.498192128E-03,7990743.46
25.25,-59007.8649,29846007.7,-1.036770133E-03,5630763.04
25.26,-353574.829,29847616.1,-1.223624897E-03,8755195.74
25.27,-622097.365,29849270.9,-1.440193985E-03,12253457.3
25.28,-821870.68,29850928.9,-1.63760924E-03,15734284.4
25.29,-974591.894,29852580.3,-1.803881822E-03,19138413.2
25.3,-692462.412,29854246.6,-1.530805036E-03,18440618.5
25.31,-823549.249,29855961.1,-1.585484872E-03,21046349.2
25.32,-520333.928,29857749.7,-1.235071604E-03,19453626.9
25.33,-444158.142,29859632.3,-1.040861804E-03,19299615.1
25.34,18355.6977,29861628.6,-5.014965655E-04,14913699.8
25.35,128049.511,29863730.4,-2.142314057E-04,12842227.9
25.36,92065.208,29865850.8,-5.990337536E-05,11857472.2
25.37,168539.148,29867979.1,1.369835116E-04,9849503.59
