107,14436.2423552,147224.350694,28910.7250211,-53627.6846725,-20356.8973031,-155969.823502,-208226.723181,225353.140042,295364.26,96933.9554463,73485.8687654,34610.3173475
108,-115041.857497,-109895.992597,-42187.4559506,-120800.049157,35739.902054,-53947.4740531,-54884.0977293,254562.879166,268509.816467,111170.040918,211056.425849,41586.0928549
109,13452.4192542,72234.2238376,-132239.488292,-227093.124847,-134320.336797,138345.336795,-87430.228496,230777.845013,266527.815541,-57586.2436556,53538.2437897,174604.580192
110,-78316.8528811,33431.9307695,-141860.746057,-479314.675067,-124176.678668,169250.591887,-3125.86803665,116147.211825,38919.3967699,-102730.508752,-83579.295302,206854.53027
111,141670.216739,246245.809745,-148584.866845,-281806.875866,-102422.846482,327670.07222,114180.028546,58978.6016374,253798.564597,-82184.1280546,-33124.6432357,121169.510595
112,20479.47345,256445.336842,-68301.2033654,-251166.195571,58538.5975352,147625.472244,72834.9764656,-30204.3846921,249641.735565,-3280.55619638,-84809.5370087,169655.003093
113,189196.595587,29990.9861586,-162558.306635,-255121.991428,118175.702813,267232.343321,-62534.9885658,103193.888613,329908.300022,41571.7424097,-205720.49774,-19316.4086364
114,147188.712855,210540.192221,-84778.4327475,-217863.253096,163545.449723,520287.308983,90870.2878063,-48720.9607707,336847.572901,197783.031451,-69030.3291096,3208.63257575
115,151787.83153,188825.004855,-205128.753105,-206638.065066,266655.304281,367656.578859,221106.24399,-27237.521445,316030.684846,180254.936684,-21384.9595844,-126878.612587
116,115259.027354,34127.5951346,-118705.307532,135665.113961,147010.224374,372046.797248,25557.200691,-55514.9211849,120610.625211,180754.519432,43782.1380764,-38896.3772844
117,66588.5073533,103004.271795,185507.415114,-11185.4733418,49475.8204915,334220.003179,62437.4929963,-307962.715917,-104833.905394,305665.303412,50777.9996926,188410.343485
118,214534.634183,4585.19371623,102941.901411,-50584.9300123,157249.844234,94767.5527226,333085.57085,-319895.176195,-166945.263291,131211.263935,42440.3037779,130396.520827
119,10826.6112332,32434.955741,51369.3340088,-42598.358062,-49306.7265851,53656.9965162,129805.299875,-362757.791531,62672.4500896,175082.111772,-175199.888529,142738.958553
120,121956.619849,-182461.040274,8967.15355668,-165235.491381,-49005.2926744,69567.2207043,-97338.7336336,-304814.337555,-76926.1293239,188440.496794,-157356.54435,61195.4990881
121,153678.365987,-413342.015235,-62405.5720581,-110586.300742,78116.6670257,-169159.873725,102954.131539,-289805.096019,92235.3602667,-22245.7264455,-87676.5966525,185923.14111
122,249770.355717,-310768.950738,-78417.7333948,-15964.3659645,-3461.23925772,-81813.0261248,-58071.4050218,-193081.805033,85364.7981656,-11032.6225672,25847.8854223,79855.8772375
123,202679.845888,-369468.346267,41799.9608514,-117587.712913,-73171.1490494,93468.8092495,22338.4317387,-172274.675958,-57304.2820302,60855.2468295,252288.805105,155746.645604
124,244539.016748,-247494.511475,-105056.498361,-220942.346226,-103749.657552,-16434.3224399,247346.482722,-142145.421091,-33588.7497657,-47514.1697693,97317.0703594,169996.813682
125,58132.6624143,-191878.06985,-201004.607318,-114530.108113,-48406.9097277,-117928.219526,216798.285862,67979.8607015,-44310.273109,-268230.897418,209253.841228,41052.6968607
126,81217.207365,-96477.6577614,-180343.543429,-144301.017175,-17633.2589224,-179420.243987,143082.645767,-86456.2592198,-119435.840648,-357753.328477,189358.904978,202413.651937
127,-114351.168401,-326197.798783,-252190.637892,165656.631516,34281.9133625,-61168.4856982,173483.173774,-23141.8536817,-50186.2900652,-296588.538351,190959.454297,50427.5966331
128,-145256.354222,-113974.685328,-363347.697494,322802.792359,-61763.5267225,-13454.0862224,-33021.6844963,75109.3484365,11213.1905647,-242664.822107,156151.778512,106819.131113
129,-137892.812401,-111990.32755,-354258.596043,305587.77847,-141388.860571,96834.8465332,-153222.302051,50403.947014,-218214.66387,-105111.104312,238876.8009,151926.433187
