time,fy_node_1,fy_node_23,fy_node_43,fy_node_61,fy_node_132,fy_node_114,fy_node_94,fy_node_72
2919,10105.0711353,43547.2447917,423327.48574,152814.853262,332108.989704,-169522.983367,140930.736871,-181848.653048
2920,-2161.19927634,137704.918401,349317.295182,186432.417597,291596.60993,-18939.4229715,6581.86802819,-144842.760451
2921,-79480.066935,37176.340365,350965.712778,191717.173216,240198.828584,-87414.4530466,134909.781657,-362420.870495
2922,-64260.9474691,38485.9757037,394882.36977,114232.305519,254646.982395,-332389.616121,202637.322823,-594534.634258
2923,-151114.03147,89608.6738016,528328.061318,-137461.462464,33565.1327108,-427200.251631,216454.8639,-663196.860657
2924,-180235.080051,235363.276972,127851.734447,-33037.9919275,25334.6223888,-345049.292772,105129.352212,-481684.032026
2925,-280564.419261,147419.774339,-41221.8317957,-71885.4942301,114588.338516,-211538.051128,8193.64136088,-283664.558416
2926,10291.7842255,246098.338326,49373.8826515,-1944.1362438,-137797.865782,-180291.169771,194163.572556,-268947.536479
2927,-92447.2010403,288071.35548,-40524.2414765,27922.6843393,-92022.1850474,-248007.647588,111053.337803,-14328.9665314
2928,-225609.477821,381274.607534,-145393.559426,235475.381634,-70125.1280271,-176281.516023,10975.9363391,-185421.392459
2929,-29451.625598,161050.835058,-121938.216457,167520.101369,-115347.103979,-489389.480232,81089.4073269,-18647.6019662
2930,7387.65401717,66711.3549832,-257577.761098,388342.9641,-58646.5464651,-467583.313601,19395.5934828,-50318.8785369
2931,-158113.557997,174540.706018,-295256.113146,383363.557386,3599.37214822,-401073.845084,-150273.527301,-85210.6584365
2932,-322301.881803,112192.545072,-413833.204742,343208.526415,44168.35848,-308357.697999,-205337.605876,21454.3703807
2933,-228036.103078,-80645.291635,-265499.45641,526769.196087,74010.1391101,-137179.650248,-2330.01217388,14878.773986
2934,-374131.337097,127978.454299,-68346.7217122,369366.810762,-39466.6192424,-404179.622023,145071.553713,99877.5845065
2935,-221012.268771,41745.7695744,-50569.5570755,197172.859416,-104787.792027,-197490.910343,106187.633185,38129.4705075
2936,-299170.265706,189125.204125,93595.600874,276500.008871,-159200.837229,101494.383911,47749.5446246,1990.79098908
2937,-235230.71519,386477.805707,10513.4566483,275693.632885,-251773.98007,-109010.259442,124613.431841,-21931.5074574
2938,-220710.571106,394163.167874,-1020.63783214,98063.8873004,-377604.749142,-66227.4604223,300947.856898,182665.96252
2939,-162995.035554,524405.596582,82428.7496568,-83571.7984519,-411628.843293,203232.185529,286227.403178,124376.562523
2940,-168535.404802,335268.55327,66939.7172976,63053.8702947,-406685.418682,217053.374785,-87211.2675587,187368.11345
2941,22545.7829831,249881.727816,-60108.7005167,24353.7223243,-207276.706942,214232.307571,-1227.8120161,200177.769975
2942,-55530.8249007,223123.426324,-29403.8874974,-104086.010515,-396149.649782,42834.3137775,-26033.4282286,207546.54263
2943,116407.390927,440565.161639,-99053.2970203,-200100.845453,-313748.05814,96663.6645416,89536.5246794,290529.460289
2944,122182.750302,508744.373145,-102267.964701,-140889.309,-226610.707764,-37023.0527969,84279.7276429,340902.123123
2945,128387.801702,302862.802476,-50737.8229755,-33852.7940396,-240855.935866,-147294.747254,139844.025321,446063.028746
2946,-31694.6976148,302960.893072,82410.6751622,-217216.758113,27473.7747785,-248624.483608,121312.15909,265366.174968
2947,-6252.05249441,103128.003891,-117370.436425,-31153.4840451,-171819.457599,-261957.342752,147522.146275,377429.905222
2948,-58629.9478114,115409.235516,-197085.597678,36859.1750329,-189536.463408,-667917.407524,183514.730474,371401.232901
2949,-235478.203774,195023.714666,-28251.5165437,-53519.3760236,70250.4355376,-468541.534021,122701.140332,193546.170155
2950,-315606.417697,23465.4291672,-153565.098984,-220710.762684,-132478.172558,-419704.820593,134323.582494,114514.08699
2951,-350396.633033,91619.3904988,-232125.162953,-196728.109603,-284019.004521,-390546.159936,-19190.9940494,-97186.6522984
2952,-357071.934157,70590.8179993,-179920.052816,-107476.483025,-97127.1791004,-383037.401908,100780.420562,-118770.674361
2953,-327766.773287,99639.9941684,-395844.565153,-300215.301845,-70812.695863,-302030.067777,52844.5622926,-114104.060918
2954,-382749.231932,-48308.0254267,-309016.757252,-439734.443871,-24537.0275981,-222678.314394,-14045.995822,-81121.0952383
2955,-314590.036008,-162097.233669,-273383.98659,-274040.359466,51026.8595854,-270379.327941,-35221.1605603,57126.4867312
2956,-456655.591367,-279695.500253,-241123.400533,-156512.190877,-38583.6946618,-233966.767938,-89941.6104757,-3089.49319043
2957,-531454.440037,-291793.031572,-364750.954614,-221346.853871,7237.15421559,-255329.127706,-137005.667674,-15465.2787897
2958,-519271.150342,-42508.7192922,-281797.575399,-301350.256028,78425.8738927,-141302.344587,-288200.624732,130610.174232
2959,-687086.846751,-3708.44440727,-278906.551299,-364897.628662,198680.492191,-102644.399748,-151554.93189,-72339.3174312
2960,-291412.054946,-97306.0421196,-110715.585542,-421871.645572,415991.219466,-46558.9997313,-6694.64601198,-91352.7003339
2961,16732.6322562,-119142.758563,-29771.1086906,-324415.145929,367701.412961,-123919.596565,52410.3734262,-264394.544932
2962,-85274.921086,-170447.151339,182203.651683,4331.83293587,216614.220403,-156101.151386,-57118.6727306,-333073.599462
2963,108875.631979,-313626.562403,155107.566689,61109.7442005,135363.941754,145502.794859,-276111.568501,-347433.695087
2964,159736.196336,-424054.420656,241368.049777,108576.33684,225418.090385,-45375.0065142,-262872.062834,-221140.146139
2965,19259.8344192,-438549.937419,202255.290021,164826.284412,26874.6553986,6339.11346857,-191828.459445,-283440.434729
2966,109741.870017,-304893.882225,72847.8955318,202483.918896,29230.3510999,-223204.527248,-199352.1663,-192971.410603
2967,83389.7011681,-317963.019713,-4414.64837989,26810.0368115,286722.703465,-98538.0978979,-360829.155607,-206116.378638
2968,213821.241793,-328611.659718,370110.234068,-117098.717846,202509.878828,-184625.41378,-347579.121766,-217002.064306
2969,434574.870208,-493279.115597,175665.223072,-92084.924521,-22513.9597839,-187220.583365,-193867.352988,-175674.859397
2970,284328.144735,-634662.295937,88594.0930921,-23454.2551367,-327297.807786,-87949.4873624,-29201.121635,-119695.704968
2971,261123.555148,-660275.755289,141976.152364,2679.08145364,-199462.046912,-89940.1376964,-38143.8540812,-192317.393507
2972,236151.524316,-512393.525902,92889.8317168,399.201514501,-70367.6821904,-222236.997437,-6844.21687605,-55835.123464
2973,279861.711814,-454391.722484,67319.4502076,4074.97636073,-37632.2860022,-338728.163029,-84190.3924775,182915.427963
2974,592807.189891,-504036.998164,22998.6113621,-79113.4942364,-150266.460553,-138409.012244,86944.5024279,117378.435828
2975,346415.702991,-359540.293642,-25992.1589245,95770.624291,122313.402454,-199379.945663,42183.2315932,82567.9353279
2976,329722.34831,-346473.585065,-172777.188103,204139.424114,19296.1628776,-193303.901376,36836.8874897,102219.906571
2977,139870.217882,-329546.928864,-141812.583971,45546.841175,253986.3858,80325.5464479,389481.305441,202413.907284
2978,111967.265069,-428354.436009,-123707.131609,10136.0744108,15299.7486633,-44177.458384,383245.986383,132783.338353
2979,157944.131346,-105994.759651,-111588.328522,33381.4817873,37950.3036156,-11033.7568416,93178.8333662,176636.947785
2980,125056.826301,-167027.645877,-53540.4191843,-119567.139492,261750.761445,10025.2162946,47718.9773056,156960.396253
2981,119278.453689,-336380.040236,-258512.567304,-25719.1323083,176629.478028,-77272.5536711,-80489.0049505,-150264.846933
2982,-53643.31941,-234742.75165,-162042.082231,50929.6312271,168935.30493,-150606.165245,-205624.935986,-135333.555868
2983,-148365.705527,-333735.087295,-227659.110292,69575.4783745,108872.71188,-187860.200886,-270284.643686,-76899.7336798
2984,-284217.084783,-19767.5468917,-6107.60432815,214118.591243,-3882.32823612,-56915.7166942,-173080.565812,130623.531663
2985,-352230.1513,176488.356518,-153197.935312,211550.200676,61705.9737712,-331052.306307,-22740.7281417,96821.467388
2986,-336576.65377,227175.130903,-152269.398599,86593.1839184,-63825.4097614,-394823.179743,217054.120137,-112561.805211
2987,-399737.459246,83412.8956533,-17501.8127087,-68722.8859899,-77296.088302,-170842.505927,440104.232907,-157282.432754
2988,-277887.001742,-144858.649537,24409.604034,-249768.526632,-67262.6458967,-188054.864282,237077.447701,-272893.634302
2989,-286859.472155,-227125.221299,-32661.177618,-153009.275817,-272233.132739,-303779.033538,85014.6390272,-441452.251911
2990,-281800.949383,-64766.2267647,-24129.201222,-63137.4022564,-324503.718513,-160495.174306,62076.2063488,-332033.927896
2991,-144391.096408,-321231.906616,6588.34142465,82484.7629133,-322459.19401,-69195.3593483,-5233.77725689,-253490.041807
2992,-329739.467741,-339949.506048,29563.2730901,110147.175469,-472915.39461,-64353.840842,-150613.714487,-194908.471147
2993,-282765.531318,-140538.209925,-189173.688312,32556.6604649,-372327.028123,-100314.414905,-277676.537135,126424.585043
2994,-468715.132439,-321569.044577,-224355.574135,9214.54056546,-357148.693714,-142929.982521,-304431.073185,68331.303961
2995,-385790.52066,-221798.297007,-134416.402512,-53830.2260236,-303968.140708,-96125.9378265,-178236.478,-16068.3601411
2996,-355888.147094,-544953.835169,-176574.59255,-165809.444575,-199139.278387,-47855.8429342,62528.1257546,-108536.021224
2997,-491446.992446,-450134.376008,-124689.063156,-138279.95742,-133514.665537,-57933.1494596,97913.5710933,-191235.131798
2998,-372374.846341,-253473.446347,-378571.675119,-102702.941138,-276618.486652,-254498.71895,31304.3483729,-303489.52439
2999,-454763.189907,-67172.1972623,-287814.756068,-60734.7336331,-330059.596773,-185839.459339,12724.6256729,-274491.944838
3000,-459258.017032,-196238.97782,-403391.715935,-191528.752412,-171923.530561,-310585.900673,84863.9330987,-80411.305718
3001,-376601.886082,-325886.35603,-449796.629807,-259117.004599,181163.467617,2525.40520232,55975.7431834,39337.1559609
3002,-397689.497726,-361129.094341,-320011.329948,18862.4870736,253825.427095,-29662.7514023,-145026.828953,-332301.829792
3003,-314316.416745,-208803.361923,-498119.784937,-136643.785267,176834.766607,-235139.303459,-34230.1910175,-320221.156526
3004,-74710.6971055,-122390.961841,-268104.823166,-140776.285913,36423.2275101,-237182.09986,86119.2690778,-295720.105996
3005,27487.8694012,-19389.7986413,-150919.637746,-198787.635082,-283127.927102,-320588.434555,153804.891906,-123299.427645
3006,-223250.095458,85653.0556952,-238233.430295,-39178.4108288,-272549.08732,-354605.538415,88234.1409208,-249047.335192
3007,49304.8574869,-156114.695329,-161059.176676,-122414.757388,-116008.582984,-338410.752526,86599.8031664,-228178.746555
3008,-108870.873086,-334187.732784,-218830.769925,37841.9835036,-2255.34145318,-266379.388969,-40091.0368889,-149977.787636
3009,17763.4230194,-310831.928127,-261558.753055,295399.711249,-245231.527003,-337664.393993,-31603.9703461,-145439.358101
3010,98048.5764949,-396878.484184,-195935.590443,167955.543248,-67630.9102593,-144316.651084,40860.2111237,81083.7145938
3011,45099.4238327,-217204.248756,-166769.73787,210477.924085,-127417.903794,-121022.104995,107950.821654,-84558.8441987
3012,-95742.5081795,-72041.0081928,-258113.711595,518559.977439,-94556.7288831,-233178.578208,5956.76259706,-54395.3345907
3013,-128828.678913,-284349.046891,-181205.472881,181576.274578,-6779.09186102,-176898.827703,-7136.32821896,-145276.125544
3014,-18691.3493013,-337105.275267,-221608.02088,-463.841690296,39789.8608153,-104656.359159,191155.712039,-235136.200075
3015,94076.958173,-346235.08109,-245986.614302,-76972.3204991,-17069.9105811,-82256.8539598,388473.898877,-219848.123758
3016,156552.054463,-430080.541857,-269213.149969,-86392.5550442,-341508.647699,-102542.936975,14037.9411677,-88166.4964149
3017,197129.405759,-497519.682986,-223642.325887,174172.259839,-282331.384585,-149763.951924,-69892.3188494,-140154.76107
3018,140900.657355,-581044.234068,49698.0385953,320095.996368,-62301.759946,-337939.454821,-250358.776971,-205220.973159
3019,147115.793669,-559484.860245,133792.192924,282726.057005,-43835.852942,-382990.36745,-379097.26612,-413038.266809
3020,150809.63601,-533041.465184,206844.641936,374946.697191,-129626.34735,-466101.970629,-447268.58801,-216911.481157
3021,38126.1061554,-533187.898855,199900.286764,419603.940467,-235702.926471,-184296.294213,-437714.397537,-208812.008286
3022,-124925.377021,-382258.888592,168523.641548,285141.417282,-439698.1593,-144989.877599,-338623.42284,51642.5265225
3023,-84138.5212155,-493609.181204,328312.03382,297681.323214,-659131.073295,-366214.881014,-487954.530179,153176.043203
3024,-93595.1911965,-307618.879648,322431.545792,180860.516246,-330399.792294,-136732.673464,-267824.202356,-34390.2042591
3025,-195537.276238,-296435.382631,460696.270421,-54867.4467675,-273195.612701,49726.0946681,-400215.295256,6269.41658939
3026,-251666.606708,-240067.325592,189712.915241,-237449.896483,-283103.855096,325072.73821,-593551.03287,157070.76384
3027,-276611.599389,-136075.279448,160380.600929,-112963.817386,-180628.098558,166330.745107,-552514.689151,44064.5212945
3028,-279436.430762,-121515.624324,211950.622088,57351.9429431,-40870.0960785,150019.324834,-465453.885564,146238.077191
3029,-51340.0222062,-178077.122941,-58676.0002471,55976.977571,-123810.317874,207616.68819,-297685.3313,160351.597135
3030,-18413.9309246,-47974.3178163,-95669.9805208,40797.1080338,-194018.376085,133308.720594,-405420.901566,308893.211392
3031,-256168.489555,-152220.754604,17540.7192537,141523.418568,-106924.317055,359823.578637,-362595.489153,268276.858291
3032,-141946.670884,-77137.4768192,-6087.09328115,-21477.9476011,-204590.639594,275354.381527,-446272.004811,186572.674221
3033,-195648.075159,13383.4173946,-122915.877415,-158427.887536,-136227.631892,325864.432764,-391554.487131,119281.911469
3034,-49429.6105135,-84978.9628266,-78282.3466853,-331297.666212,-14062.0012624,318898.295059,-305510.565528,203991.83696
3035,9304.87173576,115986.22659,122570.019994,-224340.563414,-204334.301022,467130.64171,-218264.695115,198214.327137
3036,-69132.4425476,41370.7555036,45643.4002518,-181496.843793,-130011.240619,522016.518122,-68365.1514031,112515.254433
3037,-173194.468721,67412.2252311,-164325.79413,29218.6519759,-95223.4335516,171425.213265,-237091.494616,-145906.667739
3038,-178672.468708,135193.946189,-364929.87142,-8973.32467152,55916.4335281,40074.2137701,-297200.715131,-235897.236693
3039,-140022.585865,-12671.6599174,-66268.0668962,-175268.492962,-120834.476395,-114681.186326,-221136.158828,-24719.1863735
3040,-95789.4131015,-222289.244231,-4037.9361699,-212522.013753,-221290.545418,-256145.130704,-208306.434767,-16520.7335992
3041,-36489.8373552,-97988.3839481,82531.8576493,-169916.097835,-458808.416464,-158567.385907,-272893.795038,-70603.2422077
3042,-70802.3794229,9581.8824941,-22726.1974044,-210991.912588,-382672.15054,-49770.4107498,-354136.395939,-396122.792584
3043,-161116.176665,275751.753501,142211.357159,-290136.052477,-460141.934111,-117361.615779,-415391.470509,-407865.754629
3044,-90297.0951372,228214.612583,82753.0202333,-318054.415199,-274395.002907,85245.4011012,-279512.45726,-470065.37097
3045,-184694.769112,-53399.6552868,12146.8266182,-457923.162985,-458848.533147,324469.229324,-200038.908089,-632904.783315
3046,-314088.091752,-54625.4513253,-141681.379818,-476645.176811,-534887.352925,144406.275493,-59813.3467627,-666513.540353
3047,-317491.914762,-159113.986907,-209279.843465,-544256.083127,-452601.735898,228263.945181,33779.3690311,-482607.570021
3048,-208151.53193,-102828.00379,-109227.686625,-474776.032081,-507632.231847,-41006.4625376,-67311.4784209,-281534.122796
3049,-69948.7525426,-87072.0278719,-173018.962435,-373261.043723,-451680.103874,-185004.52206,20996.4707723,-108952.344592
3050,-205928.600696,-13212.8113541,-35663.3851232,-487425.98731,-563338.523082,-47198.0491013,-4530.78963266,17285.3082437
3051,-142425.205404,122551.338848,-97098.8737505,-448457.24678,-488232.523096,-65590.8774273,-158194.481158,74028.3027079
3052,-79837.5472405,-10757.4373491,-86992.4559439,-572724.081241,-384849.014609,18719.7409902,68943.3743952,-223896.077235
3053,11348.5028415,-32827.9570168,67014.3892117,-583926.801142,-362522.894001,-16663.8414372,30349.6197563,-346120.626091
3054,-10970.2831665,84682.0541384,-3880.33979938,-511963.258341,-315792.418732,-27131.3418183,72384.5768374,-286771.579228
3055,-46274.6459019,1257.14580361,66154.8144252,-376149.504875,-155038.826378,104457.315162,208120.944308,-407599.809949
3056,-40076.2279174,-144616.614339,345519.205946,-303965.226987,-159252.181436,114918.854437,198328.217861,-320290.971756
3057,-201792.726391,-161865.661203,61316.92773,-277734.212172,-147255.262191,97334.5385922,227757.565482,-275737.885917
3058,-168468.239197,-105606.719121,67086.0135911,-183193.527868,-404777.425532,68208.2660196,63471.0860291,-292902.834989
3059,-235376.042611,63801.087249,120050.019193,-257320.376934,-483651.89458,219429.296153,-96806.4296746,-248108.711272
3060,-156094.796689,36690.568897,40426.4881245,-267895.651361,-331399.161425,-67588.5840848,-183186.987792,-159624.963556
3061,-49185.039471,171337.091343,124407.447974,-306524.775972,-277121.156694,-117120.256411,-190769.988629,-261068.365489
3062,-13256.6413669,344380.433874,144138.402386,-160343.110991,-236543.076536,-140907.806074,-152630.856316,-110450.985584
3063,-3835.00264548,242204.246776,222579.783209,-150159.126846,-105943.320607,-21292.0592683,10281.985749,-25259.2452913
3064,-173085.893886,311077.791264,383483.584651,-61491.202097,-44184.5629806,-25535.8824625,-82260.2746793,126879.336184
3065,-220742.806696,185350.510936,333781.7997,-222224.311014,156976.62979,260622.978363,-11212.7352556,215437.386047
3066,-298398.755065,269145.584464,169529.022324,-239816.475444,18208.9020918,257894.923635,-101547.717118,212145.878112
3067,-247632.410273,246143.992585,320632.353168,-71594.5999721,-15727.4569413,237432.274566,-179928.002105,234800.298451
3068,-200540.312966,216042.03023,102203.976834,84099.8458944,-154109.477909,247496.8043,-76199.4971173,339572.79297
3069,1055.54027674,100374.023075,114579.875523,-132735.667336,-22424.1691915,244863.96632,163665.7934,183113.523552
3070,8721.39259712,114372.766285,381400.699221,-134378.242157,-115560.504002,67994.0415285,135267.584002,190714.809399
3071,72919.714826,-4479.96345779,338549.816312,-152190.636556,-82681.6542521,32398.2102776,114266.825706,253613.658761
3072,144144.819104,118033.038696,115085.43511,-312799.603937,-33978.4327358,-129874.415826,-27796.8137971,-8703.53378777
3073,244999.304746,78853.0302294,36727.2785833,-213961.988083,71801.6120639,29105.5587326,104838.906985,-85236.1391035
3074,120313.902296,234929.186846,33023.1095256,27607.5139176,229510.275055,176278.038855,210106.818631,-33162.8006934
3075,79146.0100666,43618.364679,112661.986562,107564.153047,134979.479648,241789.8933,248490.288679,-16161.2819497
3076,58391.4548034,29168.6185117,365929.849478,109603.051575,175366.392889,267563.021383,388889.423425,230801.783857
3077,40299.582526,141596.428776,492292.386941,33324.5191741,201514.391981,322915.007883,458176.469974,300559.211459
3078,139245.496617,-203907.382365,373661.227444,63161.8461768,135272.465413,342334.785569,218805.766176,244191.394295
3079,292072.696015,-102134.711815,369804.943762,-21237.7432921,122226.239604,235738.593884,51766.5914789,255263.405916
3080,138150.862699,-39250.1942934,427116.932419,63301.3058869,215387.208956,183561.161602,293513.630442,107544.933572
3081,53579.0957172,24332.0053778,370920.133519,-137235.494475,96745.0331897,168702.411943,258472.199058,161206.41009
3082,37880.4716691,390012.539682,337661.174475,-189786.661107,10195.8398656,219308.239765,228564.026162,221090.636783
3083,-24715.0854557,342920.872591,227363.305491,-215016.608528,-46060.9969929,168313.655398,378009.74477,156999.934232
3084,-69502.2741144,333017.341347,315219.366743,-308761.129232,-170530.91263,166886.791184,366319.503057,-11949.7463318
3085,-56868.6981026,217952.774997,237515.738331,-146657.002349,-128792.919788,161324.38489,358424.949217,36250.6130289
3086,41462.5456996,260878.042443,292133.153017,68572.085181,-143444.741253,342991.319772,196140.98759,33553.276708
3087,50943.3390914,-35544.3953287,333125.897996,177973.403974,6872.84999054,430773.882132,73857.4851641,21133.7811655
3088,13891.8949104,-117778.170607,317581.966555,-34152.8272683,-75204.3712533,215444.440671,124993.348508,-28977.7433492
3089,-52416.721197,173382.322317,234814.119039,-248349.852007,-129157.819173,272621.217641,-51627.1432918,50354.5104303
3090,-135874.036874,215474.958757,175988.825088,-131222.088112,52160.3194618,363838.507414,-179038.72055,312175.906033
3091,-115890.32343,153953.469395,146128.229619,-159944.467026,46486.5129268,306228.358988,30077.8903274,238786.313546
3092,-134135.95319,175170.739281,81537.4528056,-146746.143185,109716.142259,6543.9655111,-18672.3937605,104175.301062
3093,-143795.940059,-7571.84913198,29536.8287498,105564.994111,-65753.3755261,-48033.8818297,-228392.675671,137760.53048
3094,-116231.630745,-116567.140501,-179315.879521,-188600.821182,24061.3432843,83392.4154129,-80261.2853234,-29098.2595567
3095,-443229.858773,-204027.584312,-125049.652422,-165432.299302,125771.544273,390953.405363,-236665.085739,-159309.053693
3096,-372087.983186,-159241.809408,-265021.000564,-199379.115014,83801.047561,583172.861847,-388737.346948,-89662.1322084
3097,-138604.757109,-404978.153868,-348758.691524,-192959.799834,44055.8761618,492981.812044,-222854.529573,-318247.49205
3098,-167050.463313,-114341.49971,-202510.853774,1858.46789931,100180.87255,300248.88659,-368592.465396,-285286.251809
3099,-176508.547894,-42394.7951218,-212559.042812,-142621.796855,280947.129341,103853.518797,-153834.946393,-178248.836043
3100,-234562.884611,78149.0703651,-281556.808103,-35789.3105257,93046.1281433,-9673.41978669,46282.6494362,-168982.938734
3101,-272848.185845,254021.619678,-364900.034541,-25920.3748765,108294.071737,-135113.104121,2516.75695484,-238068.1487
3102,-157941.496025,143927.289554,-400486.057518,52740.4917034,350351.918325,-266907.972376,-216384.465724,-171138.508374
3103,-77108.0187805,203474.609771,-403133.701595,718.49400893,487882.124502,-316790.259042,-304197.977864,-162307.918407
3104,-45346.3468719,230026.650113,-450577.18697,-165425.354866,339148.452348,-398350.956938,-251329.506613,-171248.294064
3105,140700.314756,222492.168566,-392653.557026,-409468.02177,343857.944347,-454443.407199,-317919.209887,-17447.5218888
3106,126150.624369,47446.9086435,-526641.886589,-419502.070428,413808.529683,-323544.497926,-128184.76308,56562.8408183
3107,-22163.5062147,283989.929188,-587920.205721,-345659.263303,479152.440555,-338954.351336,-44330.3389818,156739.892155
3108,-122431.572814,313879.208041,-597329.671033,-204881.943353,371205.51502,-60306.063423,60255.9093699,83915.0853289
3109,13026.2398502,385749.28942,-561012.860661,-81701.2279546,290319.692729,-147604.089216,47877.8701387,64835.8839932
3110,188069.321448,349272.170905,-600099.974583,231921.670923,262014.253733,-286507.254966,-72670.1196338,-36585.1675012
3111,235389.655234,426335.70956,-383009.535023,288089.776148,398915.552187,-47914.9056943,165964.621807,103689.313751
3112,201709.438305,324464.329457,-394028.557749,281366.017951,277226.858699,131075.711062,112404.519104,-43320.5221271
3113,411209.384041,372988.272531,-287105.595476,296182.02064,324621.803763,152475.342,111110.416101,-223678.3922
3114,208247.853483,513788.607973,-127652.397229,156171.096636,380595.26237,309385.341921,-49537.3508625,-185449.600575
3115,100456.620542,542765.97115,-99489.7948662,155964.494894,323070.681283,193532.708646,-111942.612326,18791.6280652
3116,42815.3611538,466374.093793,-119319.978912,-10133.7913659,252875.428812,97928.1989496,-36764.8273897,81460.1759948
3117,68934.8206496,423132.739665,-195819.043593,45337.863325,309400.196628,-16393.7362383,-189630.210208,-145722.768435
3118,175586.094026,381304.015359,-305558.76229,-101172.080712,434206.724004,37446.3900134,-212214.36979,-127167.09413
3119,-6042.39758033,445985.972144,-138435.336677,-82097.063815,443324.880066,-122571.64285,-311188.694523,-5306.15396488
3120,37719.3256751,336482.153205,-128363.610017,-68621.2428604,360034.89984,-162934.812452,-261289.424951,-80044.9265165
3121,1291.69148956,369502.469616,-193135.579635,-138671.945389,89104.1556117,-63277.6901845,-88640.2989525,89869.6341105
3122,-11592.7094282,396912.665958,-104249.587172,-74832.1762498,122827.301191,-59713.8392017,44203.0428343,172537.800532
3123,-7081.39712344,578790.016838,125149.785167,181635.807949,-25357.7747592,88377.3644119,64958.1273192,140788.530788
3124,-2206.6372915,386495.844617,221761.717749,266609.509785,-59097.4485124,-130178.272441,-178719.417667,-110460.304735
3125,135621.129048,425877.969936,146444.418774,-37854.0078834,-181355.362674,-40538.3660702,-240315.159726,-239728.389748
3126,184963.558916,342663.79802,46555.9621805,109657.347459,-349014.006691,-49932.237735,50060.1278557,-452297.506691
3127,256501.598143,290701.210645,-9016.17144042,153594.148682,-513462.767167,26265.4675024,-198064.039451,-442979.291818
3128,289635.670562,316577.76849,54423.1696638,-94108.7824867,-261035.863215,-84206.2038898,-169215.329023,-299162.475872
3129,403720.692158,212677.522119,152506.592145,-128143.309591,-123918.520635,17517.0478994,-329169.475334,-299953.549707
3130,355617.575027,13924.7244257,161822.055164,1357.57689156,87465.543576,10119.4458545,-452588.569918,-336550.874798
3131,296346.700739,4280.81420795,98111.4620015,286588.391401,93626.5916635,-190467.046948,-537725.906834,-335488.493691
3132,308313.682383,-77144.0845762,42049.5634215,319347.40175,-122918.515772,-113583.769593,-463110.10315,-252410.930251
3133,202667.624949,-178419.143882,217604.562513,434625.221788,-27840.9759436,-88777.9925418,-395083.768245,-196212.598882
3134,364751.60341,-164165.787167,310789.99177,302722.123221,-7896.16499865,-59902.0027476,-342470.08775,-280492.546815
3135,482156.697112,-203660.410214,208670.277706,314845.704071,-99456.3430395,-79060.4544343,-213199.067017,-340123.405816
3136,133091.905375,-229491.721823,180119.527313,111831.626547,-142622.353231,-95276.9426471,-287162.560805,-232777.803994
3137,29110.8208704,-272723.594479,116037.272691,-84990.7076776,-266873.818731,-242535.127594,-282643.481721,-133673.846262
3138,92890.0864218,-221910.686711,128134.509503,55118.6285447,-225893.324199,-337670.572963,-181703.097724,-190637.88195
3139,201118.57417,-236094.625451,53840.924031,97350.006104,-274461.945627,-267464.419946,-298284.437724,17319.2621701
3140,32030.1066497,-336739.190576,-2325.83985795,96904.5646434,-278304.504396,-83318.5985069,-10583.287128,-94901.3067004
3141,235632.165798,-394547.832131,-56435.6715073,139276.663863,-234144.814996,-115910.718097,-29287.435397,-56961.0643332
3142,167733.164452,-472301.192555,-1298.03686004,43402.6156576,-203635.066732,-331230.460723,-141043.046102,-130892.540212
3143,126948.612796,-388877.402608,-21434.0244216,65363.7648461,-121066.064241,-233981.787544,-204082.428852,-36644.4236953
3144,92905.8301076,-391961.274536,106316.473149,163477.545454,-333840.30576,-100440.759835,-428213.905167,-81981.7643613
3145,118449.187267,-394539.065796,88097.0622749,261636.539761,-181962.51545,-66630.5733912,-398674.642147,-82612.6443485
3146,68403.4483171,-561629.057705,-107421.383153,107784.110973,-277861.777107,32350.3561824,-478608.879918,-269965.9715
3147,213721.325306,-216172.274034,-27969.229292,-122735.231682,-353599.835857,15223.806143,-417236.59733,-283511.904099
3148,363721.919579,-266834.608744,13245.862088,-72019.8936098,-469779.165258,-111134.085804,-411654.90332,-287483.152124
3149,431027.587261,-305888.259847,114093.875696,211840.793338,-423110.385386,-100289.224852,-267252.69908,-377033.217547
3150,554561.389474,-415755.563022,7833.64340909,263480.014931,-404958.45202,797.630016405,-27699.1491134,-36526.1447966
3151,367153.362078,-226175.893281,-179295.405124,337052.633575,-425011.894219,54914.4238569,206050.790164,26728.4938387
3152,140974.112339,-130105.111278,-163088.15769,299280.870234,-226348.927662,878.464311007,285030.822118,-93340.6355053
3153,-108626.489442,-160383.529163,-98864.6465683,351880.51732,-326819.583551,-142558.475329,284559.081341,47894.8673464
3154,-13209.6535942,43552.9128195,-44773.1132694,520648.55448,-251150.728714,-284819.453312,275353.256424,196550.639737
3155,25087.8001426,76585.5877665,173606.569585,362515.764146,-357341.265716,-303031.387103,329560.879487,168430.508521
3156,3935.16339355,-168565.872324,188069.533074,115412.430018,-303495.112415,-207481.878319,208207.156434,-94261.3931453
3157,-224652.061781,-115358.291425,56370.3355614,-147800.994383,-256610.997225,-94829.5460345,132655.015,6902.41850686
3158,-175776.076134,-76340.0536731,3107.33631572,-37372.1654697,-231440.608945,18725.1414793,143620.82122,134163.948503
